    T[sec]  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
2.61719 58.98 -315.6 -223.5 -195.6 -175.9 -134.5 -252.5 -198.7 -68.29 -571.1 -793.6 -251.4 -84.84 -754.3
2.625 -165.5 -115.9 -231.8 -39.32 18.62 -218.3 -260.7 -80.71 -96.23 -279.4 -536 230.7 202.8 -220.4
2.63281 -378.7 -179 -40.35 42.42 107.6 -138.6 -51.73 120 8.277 -47.6 44.49 240 362.1 -16.55
2.64063 -210 -217.3 66.22 -192.5 24.83 80.71 313.5 155.2 209 372.5 547.3 199.7 363.2 160.4
2.64844 -327 -93.12 20.69 -283.5 -83.81 211.1 222.5 46.56 -64.15 244.2 402.5 76.57 593.9 273.2
2.65625 -219.4 -69.32 -30.01 91.05 -60.01 134.5 55.87 -230.7 25.87 174.9 496.6 -63.12 218.3 302.1
2.66406 50.7 114.9 -60.01 68.29 -74.5 56.91 71.39 -71.39 -84.84 -93.12 76.57 -118 -34.14 -105.5
2.67188 124.2 8.277 -92.09 -101.4 -24.83 -174.9 73.46 -53.8 -3.104 -239 -150 -134.5 -152.1 -567
2.67969 81.74 38.28 85.88 -87.95 54.84 -157.3 -132.4 -383.9 -64.15 -245.2 -579.4 -31.04 -156.2 -662.2
2.6875 -181.1 -101.4 28.97 -92.09 -213.1 -196.6 -318.7 -220.4 -46.56 92.09 -649.8 -210 736.7 -468.7
2.69531 -272.1 -339.4 -307.3 -170.7 -7.243 -350.8 -559.8 -340.4 53.8 162.4 -633.2 -35.18 1131 -161.4
2.70313 72.43 -103.5 -363.2 -394.2 112.8 -351.8 -269 -239 369.4 -106.6 -469.7 -70.36 934.3 15.52
2.71094 -103.5 -233.8 -133.5 -14.49 -129.3 -87.95 -61.05 37.25 306.3 22.76 -263.8 -157.3 365.2 155.2
2.71875 -148 -129.3 51.73 171.8 -285.6 5.173 193.5 181.1 -109.7 -155.2 -167.6 85.88 -39.32 -215.2
2.72656 -281.4 -169.7 138.6 -130.4 -87.95 -103.5 252.5 127.3 -467.7 -79.67 -43.46 199.7 -315.6 -349.7
2.73438 -171.8 -153.1 -120 -163.5 -15.52 -10.35 56.91 77.6 -260.7 320.8 21.73 -17.59 -384.9 -512.2
2.74219 -132.4 -61.05 -55.87 114.9 76.57 94.16 108.6 125.2 94.16 88.98 157.3 50.7 -427.3 -471.8
2.75 -102.4 -125.2 -128.3 -90.02 -42.42 -71.39 218.3 96.23 158.3 86.91 292.8 191.4 -239 -169.7
2.75781 164.5 88.98 -88.98 53.8 187.3 77.6 74.5 127.3 24.83 351.8 204.9 190.4 211.1 417
2.76563 167.6 38.28 16.55 -159.3 -22.76 37.25 -94.16 -134.5 149 327 447 -39.32 792.6 492.5
2.77344 13.45 10.35 -208 -143.8 -17.59 -175.9 -255.6 -349.7 -130.4 411.8 338.3 95.19 879.5 507
2.78125 -102.4 -139.7 24.83 -72.43 -120 -107.6 -137.6 -5.173 -235.9 681.9 80.71 -67.25 870.2 448
2.78906 -64.15 -289.7 33.11 -246.3 -191.4 -150 33.11 -6.208 -264.9 392.1 120 -180 376.6 -189.3
2.79688 -132.4 -249.4 -4.139 -306.3 -293.9 -218.3 -215.2 -103.5 140.7 30.01 -220.4 -155.2 -209 -480.1
2.80469 19.66 -90.02 -154.2 -23.8 293.9 -26.9 -155.2 -108.6 195.6 -438.7 -426.3 119 -784.3 -960.2
2.8125 355.9 -61.05 -178 74.5 333.2 -53.8 -196.6 -69.32 232.8 -677.7 -709.8 -94.16 -1136 -1283
2.82031 170.7 -5.173 -80.71 70.36 149 185.2 -63.12 -254.5 109.7 -804 -836 -563.9 -1055 -865
2.82813 297 106.6 48.63 43.46 -41.39 102.4 33.11 -300.1 30.01 -509.1 -628.1 -369.4 -761.5 -597
2.83594 92.09 228.7 2.069 11.38 -151.1 3.104 51.73 -30.01 -224.5 -599.1 23.8 -131.4 -242.1 -223.5
2.84375 57.94 292.8 148 -64.15 -145.9 174.9 210 98.3 -289.7 -20.69 262.8 200.7 467.7 766.7
2.85156 -26.9 -37.25 136.6 -91.05 9.312 369.4 455.3 196.6 -115.9 357 964.3 425.3 775 1096
2.85938 -148 22.76 120 -19.66 -213.1 509.1 310.4 239 5.173 465.6 649.8 291.8 860.9 661.2
2.86719 -85.88 -263.8 49.66 50.7 -18.62 95.19 -13.45 213.1 231.8 488.4 393.2 164.5 387 223.5
2.875 -241.1 -167.6 -226.6 -55.87 166.6 -68.29 -95.19 -108.6 390.1 270.1 -35.18 127.3 -23.8 -213.1
2.88281 16.55 -65.19 -200.7 -96.23 332.1 -248.3 -138.6 -264.9 357 70.36 -39.32 -190.4 -154.2 -489.4
2.89063 346.6 -193.5 -241.1 -56.91 -79.67 -252.5 -143.8 -377.7 -200.7 -496.6 -220.4 -375.6 -275.2 -920.9
2.89844 228.7 -157.3 -135.5 -95.19 -139.7 -385.9 -257.6 -395.2 -485.3 -849.5 -439.7 -339.4 -499.8 -1046
2.90625 162.4 -148 61.05 -43.46 -187.3 -376.6 -287.6 -306.3 -292.8 -793.6 -693.2 -280.4 -769.8 -890.9
2.91406 -179 -421.1 -265.9 -140.7 -518.4 -521.5 -319.7 -30.01 -556.7 -1152 -1206 -219.4 -931.2 -1207
2.92188 -481.1 -563.9 -235.9 -125.2 -683.9 -447 -245.2 187.3 -579.4 -1482 -1407 0 -1063 -1125
2.92969 -555.6 -465.6 -314.5 -75.53 -401.5 -550.5 -159.3 -18.62 -611.5 -1538 -1293 191.4 -957.1 -750.1
2.9375 -397.3 -359 -60.01 111.7 -311.4 -422.2 -33.11 46.56 -65.19 -1075 -576.3 175.9 -436.6 20.69
2.94531 -37.25 -93.12 -69.32 136.6 254.5 49.66 338.3 -8.277 528.7 -352.8 -30.01 86.91 284.5 725.3
2.95313 188.3 198.7 13.45 -228.7 589.8 434.6 226.6 47.6 539.1 180 332.1 27.94 691.2 658.1
2.96094 158.3 -31.04 122.1 -274.2 606.3 566 12.42 -111.7 551.5 598 315.6 175.9 634.3 208
2.96875 235.9 16.55 -400.4 -275.2 457.3 -27.94 -194.5 -20.69 399.4 437.7 -238 -6.208 287.6 -220.4
2.97656 249.4 -283.5 -304.2 -330.1 119 -468.7 -425.3 -335.2 114.9 -36.21 -600.1 -219.4 -334.2 -651.9
2.98438 112.8 -388 -481.1 -186.2 -469.7 -753.3 -476 -218.3 -439.7 -901.2 -1151 -449.1 -728.4 -975.7
2.99219 95.19 -247.3 -110.7 5.173 -737.7 -553.6 -225.6 -109.7 -764.6 -1394 -1068 -331.1 -1124 -1280
3 -299 -289.7 25.87 424.2 -541.1 0 206.9 194.5 -357 -1271 -1002 -93.12 -890.9 -769.8
3.00781 -167.6 -159.3 17.59 235.9 -300.1 60.01 149 467.7 -250.4 -828.8 -811.2 130.4 -585.6 -493.5
3.01563 -434.6 -167.6 -11.38 239 149 -107.6 -56.91 232.8 110.7 -414.9 -387 401.5 -358 -246.3
3.02344 41.39 64.15 -141.8 20.69 246.3 165.5 28.97 124.2 388 -78.64 -15.52 288.7 -110.7 137.6
3.03125 -30.01 76.57 -61.05 -84.84 320.8 270.1 67.25 -86.91 420.1 52.77 -22.76 209 229.7 462.5
3.03906 71.39 -173.8 -72.43 -146.9 294.9 165.5 112.8 -107.6 190.4 65.19 426.3 136.6 284.5 343.5
3.04688 -27.94 -23.8 28.97 -4.139 270.1 -1.035 118 -38.28 173.8 236.9 440.8 -79.67 318.7 410.8
3.05469 -90.02 -205.9 -15.52 -120 23.8 -87.95 -211.1 -298 -140.7 94.16 153.1 -289.7 129.3 94.16
3.0625 159.3 -169.7 -72.43 -380.8 -266.9 -15.52 -148 -248.3 -397.3 -278.3 -283.5 -433.5 -151.1 -474.9
3.07031 341.4 154.2 3.104 -119 -139.7 -15.52 -56.91 -192.5 -102.4 -201.8 -585.6 -397.3 -510.1 -865
3.07813 0 108.6 -102.4 -4.139 -205.9 -106.6 -319.7 -234.9 42.42 -465.6 -695.3 -221.4 -874.3 -1174
3.08594 -307.3 -93.12 -151.1 2.069 -257.6 -368.3 -57.94 155.2 -292.8 -867.1 -640.5 -49.66 -773.9 -1285
3.09375 -288.7 -328 -44.49 336.3 -287.6 -234.9 -84.84 268 39.32 -578.4 -435.6 62.08 -600.1 -791.5
3.10156 24.83 46.56 163.5 251.4 -116.9 -55.87 57.94 311.4 -10.35 -333.2 -299 182.1 -254.5 -181.1
3.10938 -131.4 54.84 239 213.1 -65.19 250.4 229.7 169.7 224.5 182.1 72.43 238 106.6 -32.08
3.11719 -174.9 206.9 161.4 143.8 -125.2 389 35.18 103.5 149 469.7 120 121.1 364.2 144.9
3.125 -83.81 440.8 119 -211.1 0 164.5 242.1 -28.97 51.73 192.5 360.1 -13.45 293.9 -24.83
3.13281 -125.2 126.2 -51.73 -15.52 -45.53 -109.7 139.7 -190.4 -95.19 9.312 205.9 -161.4 208 -287.6
3.14063 -120 -283.5 -12.42 -121.1 -127.3 -127.3 104.5 20.69 -152.1 -222.5 205.9 -220.4 -260.7 -619.8
3.14844 170.7 26.9 -152.1 -8.277 130.4 -141.8 -19.66 -99.33 17.59 -309.4 -288.7 -30.01 -197.6 -761.5
3.15625 174.9 -121.1 -266.9 15.52 169.7 0 -210 -219.4 60.01 -238 -429.4 -106.6 -500.8 -874.3
3.16406 15.52 34.14 23.8 91.05 140.7 4.139 -135.5 -120 275.2 -25.87 -203.8 0 -84.84 -550.5
3.17188 -136.6 -81.74 -141.8 -7.243 -146.9 -135.5 58.98 41.39 61.05 -131.4 -80.71 -120 202.8 -467.7
3.17969 -212.1 10.35 -35.18 -14.49 -170.7 -132.4 -67.25 88.98 -3.104 31.04 74.5 92.09 268 -197.6
3.1875 -70.36 -51.73 0 31.04 -101.4 -52.77 0 65.19 -38.28 -108.6 31.04 -32.08 20.69 -551.5
3.19531 68.29 18.62 61.05 87.95 -93.12 -69.32 -80.71 -126.2 -35.18 -200.7 99.33 -148 -380.8 -909.5
3.20313 211.1 124.2 -81.74 161.4 205.9 139.7 68.29 11.38 75.53 -167.6 -1.035 -145.9 -212.1 -758.4
3.21094 230.7 -43.46 119 -108.6 354.9 202.8 180 22.76 80.71 -30.01 153.1 103.5 -367.3 -495.6
3.21875 -281.4 22.76 -8.277 181.1 201.8 82.77 58.98 42.42 21.73 245.2 190.4 174.9 25.87 0
3.22656 -367.3 -23.8 93.12 263.8 47.6 146.9 122.1 119 42.42 99.33 513.2 288.7 274.2 135.5
3.23438 -362.1 -179 -43.46 -219.4 -249.4 -119 6.208 -33.11 -154.2 -151.1 253.5 88.98 153.1 -68.29
3.24219 -373.5 -311.4 -231.8 -154.2 -485.3 -259.7 -57.94 -189.3 -348.7 -537 -36.21 -26.9 -140.7 -672.5
3.25 -242.1 -148 -196.6 69.32 -255.6 -184.2 -204.9 -52.77 -224.5 -728.4 -329 -189.3 -239 -763.6
3.25781 -210 -135.5 -181.1 179 53.8 -320.8 -281.4 -88.98 203.8 -421.1 -211.1 -228.7 -214.2 -627
3.26563 -83.81 -187.3 -178 33.11 110.7 -282.5 -105.5 -136.6 306.3 -490.4 -140.7 -47.6 0 -402.5
3.27344 125.2 -217.3 -211.1 69.32 144.9 -104.5 -83.81 -136.6 167.6 -219.4 25.87 -19.66 160.4 78.64
3.28125 396.3 160.4 -91.05 91.05 469.7 277.3 -116.9 -121.1 452.2 -24.83 329 245.2 12.42 -259.7
3.28906 387 364.2 10.35 -171.8 413.9 278.3 131.4 -38.28 180 -40.35 -241.1 62.08 21.73 -478
3.29688 46.56 104.5 -24.83 84.84 57.94 -27.94 -92.09 6.208 -162.4 -358 -174.9 -21.73 -336.3 -513.2
3.30469 -205.9 -25.87 -144.9 86.91 -159.3 -130.4 -114.9 -136.6 -415.9 -536 -198.7 -257.6 -382.8 -578.4
3.3125 -142.8 -247.3 -105.5 -90.02 -439.7 -63.12 99.33 -138.6 -554.6 -555.6 -263.8 -1.035 -152.1 -859.8
3.32031 -322.8 -133.5 -58.98 -289.7 -142.8 -98.3 93.12 -47.6 -292.8 -379.7 35.18 -40.35 -138.6 -467.7
3.32813 -344.6 -35.18 95.19 -33.11 -394.2 46.56 67.25 90.02 -3.104 -40.35 72.43 78.64 63.12 -316.6
3.33594 -339.4 10.35 74.5 84.84 140.7 163.5 205.9 -25.87 88.98 -220.4 258.7 112.8 -56.91 28.97
3.34375 -31.04 -113.8 42.42 -48.63 139.7 17.59 212.1 142.8 323.9 -65.19 482.2 66.22 246.3 -77.6
3.35156 -66.22 -39.32 -74.5 62.08 307.3 6.208 183.1 169.7 206.9 -124.2 411.8 137.6 304.2 -48.63
3.35938 -78.64 -135.5 23.8 22.76 172.8 -77.6 -69.32 -146.9 160.4 -14.49 320.8 -83.81 212.1 -118
3.36719 155.2 -139.7 -255.6 -82.77 57.94 -217.3 -178 -280.4 -32.08 -49.66 268 -191.4 -60.01 -492.5
3.375 193.5 -45.53 -310.4 -223.5 166.6 -146.9 -153.1 -288.7 50.7 -20.69 30.01 -118 236.9 -586.7
3.38281 234.9 26.9 188.3 165.5 128.3 198.7 -61.05 82.77 -60.01 -18.62 73.46 90.02 142.8 -484.2
3.39063 162.4 314.5 179 302.1 4.139 261.8 -22.76 163.5 -94.16 43.46 109.7 -4.139 136.6 -486.3
3.39844 38.28 150 245.2 40.35 -329 23.8 127.3 125.2 -506 -189.3 160.4 166.6 28.97 -746
3.40625 -81.74 -11.38 119 107.6 -93.12 40.35 233.8 5.173 -253.5 -85.88 231.8 193.5 -74.5 -318.7
3.41406 -301.1 -13.45 -205.9 -81.74 -115.9 58.98 -118 107.6 114.9 25.87 333.2 4.139 -113.8 10.35
3.42188 -239 -127.3 -164.5 -360.1 -97.26 -235.9 -10.35 -74.5 127.3 -21.73 286.6 143.8 119 -170.7
3.42969 -153.1 8.277 -94.16 44.49 86.91 -148 54.84 88.98 231.8 69.32 155.2 -30.01 239 -120
3.4375 -347.7 -37.25 110.7 18.62 305.2 -155.2 -3.104 -181.1 228.7 300.1 141.8 -58.98 624.9 -48.63
3.44531 157.3 16.55 -88.98 -195.6 230.7 163.5 -10.35 -115.9 223.5 841.2 199.7 -21.73 790.5 -27.94
3.45313 76.57 -83.81 -85.88 -18.62 18.62 69.32 -239 -123.1 74.5 536 73.46 -65.19 635.3 -45.53
3.46094 58.98 -223.5 -143.8 -10.35 -27.94 -209 -31.04 -54.84 102.4 485.3 125.2 -164.5 458.4 -45.53
3.46875 74.5 -69.32 85.88 187.3 -111.7 -201.8 127.3 205.9 -108.6 425.3 255.6 253.5 341.4 -81.74
3.47656 -2.069 -13.45 96.23 318.7 -5.173 14.49 115.9 322.8 -148 398.4 286.6 272.1 251.4 -45.53
3.48438 140.7 -83.81 130.4 225.6 21.73 -23.8 131.4 -19.66 -228.7 388 173.8 41.39 309.4 -85.88
3.49219 127.3 -57.94 20.69 71.39 168.7 -97.26 58.98 -129.3 -47.6 478 2.069 -161.4 432.5 -108.6
3.5 -179 -11.38 -138.6 12.42 -166.6 -90.02 -254.5 -233.8 41.39 506 22.76 -304.2 339.4 -169.7
3.50781 -6.208 -19.66 -22.76 -60.01 -63.12 -77.6 122.1 -116.9 125.2 495.6 217.3 -335.2 646.7 22.76
3.51563 -154.2 -25.87 34.14 51.73 92.09 179 145.9 58.98 327 763.6 507 48.63 743.9 249.4
3.52344 -139.7 130.4 24.83 -35.18 208 23.8 110.7 101.4 142.8 841.2 474.9 128.3 711.9 96.23
3.53125 -49.66 -179 -107.6 -153.1 -73.46 -189.3 -74.5 -27.94 -195.6 324.9 252.5 86.91 508 -116.9
3.53906 -99.33 -169.7 -297 -134.5 -96.23 -259.7 -355.9 27.94 -85.88 361.1 166.6 -49.66 359 -49.66
3.54688 50.7 -129.3 -166.6 -119 -76.57 41.39 -94.16 -5.173 -140.7 285.6 288.7 269 550.5 251.4
3.55469 32.08 -148 -263.8 171.8 -64.15 -182.1 72.43 13.45 87.95 269 348.7 123.1 496.6 94.16
3.5625 82.77 -63.12 -22.76 9.312 -11.38 -141.8 24.83 -64.15 159.3 288.7 266.9 -75.53 151.1 153.1
3.57031 151.1 0 3.104 -231.8 -119 -229.7 47.6 -181.1 -100.4 -189.3 -49.66 -157.3 178 76.57
3.57813 124.2 -143.8 -151.1 -55.87 -96.23 -105.5 -79.67 -138.6 122.1 -149 79.67 -377.7 -63.12 -390.1
3.58594 133.5 20.69 -64.15 -132.4 235.9 16.55 -48.63 -220.4 231.8 70.36 -24.83 -462.5 18.62 -351.8
3.59375 51.73 -57.94 -43.46 -323.9 -52.77 -57.94 175.9 -214.2 -22.76 82.77 126.2 -76.57 149 -531.8
3.60156 -205.9 -213.1 -88.98 -243.2 -150 -276.3 -149 73.46 -193.5 138.6 -42.42 70.36 62.08 -299
3.60938 -418 -433.5 -287.6 -245.2 -435.6 -202.8 -235.9 -20.69 -369.4 -61.05 -135.5 -87.95 225.6 -142.8
3.61719 -231.8 -199.7 -402.5 -130.4 -121.1 -314.5 -372.5 -129.3 -5.173 -243.2 -73.46 -160.4 325.9 -55.87
3.625 -86.91 -5.173 -189.3 210 78.64 -11.38 -60.01 -16.55 139.7 -92.09 -39.32 -38.28 723.2 150
3.63281 -149 -85.88 165.5 77.6 21.73 7.243 222.5 136.6 -10.35 -138.6 85.88 244.2 261.8 6.208
3.64063 -358 -51.73 6.208 250.4 21.73 -21.73 45.53 73.46 -190.4 -118 40.35 -15.52 113.8 -46.56
3.64844 -238 28.97 -104.5 124.2 -155.2 109.7 -41.39 -17.59 -266.9 -464.6 164.5 -8.277 12.42 -165.5
3.65625 -153.1 -157.3 -223.5 -233.8 -404.6 -221.4 -56.91 -90.02 -361.1 -776 144.9 183.1 -307.3 -413.9
3.66406 -217.3 -443.9 -325.9 -14.49 -324.9 -417 -221.4 -230.7 -91.05 -1003 -248.3 34.14 -400.4 -663.2
3.67188 -180 -413.9 -265.9 -183.1 -39.32 -451.1 -389 -392.1 182.1 -1011 -597 -219.4 -205.9 -798.8
3.67969 -311.4 -465.6 -297 -130.4 178 -486.3 -390.1 -310.4 145.9 -573.2 -570.1 -417 154.2 -563.9
3.6875 -256.6 -107.6 -219.4 -120 -18.62 -186.2 -329 -186.2 16.55 -544.2 -405.6 -327 297 -507
3.69531 -71.39 -155.2 -114.9 48.63 -96.23 -77.6 -67.25 -186.2 -279.4 -686 -363.2 -84.84 -63.12 -448
3.70313 -127.3 -31.04 93.12 241.1 -268 145.9 30.01 20.69 -228.7 -651.9 151.1 263.8 -367.3 -648.7
3.71094 -103.5 -239 208 419 -277.3 -168.7 95.19 256.6 -222.5 -725.3 53.8 253.5 -659.1 -765.7
3.71875 -201.8 -247.3 -100.4 221.4 -397.3 -330.1 23.8 27.94 -331.1 -1257 103.5 101.4 -771.9 -825.7
3.72656 -317.6 -271.1 -95.19 -46.56 -183.1 -471.8 -84.84 -112.8 -371.5 -1164 76.57 178 -488.4 -566
3.73438 -37.25 -353.9 -181.1 -161.4 -42.42 -185.2 -182.1 -104.5 23.8 -917.8 -425.3 -71.39 -380.8 -215.2
3.74219 98.3 -133.5 -230.7 -180 223.5 36.21 -239 -230.7 293.9 -703.6 -301.1 -322.8 -24.83 -420.1
3.75 176.9 8.277 -225.6 -150 312.5 56.91 -206.9 -111.7 284.5 -444.9 -410.8 -101.4 125.2 -597
3.75781 253.5 58.98 -25.87 -5.173 0 82.77 -67.25 -22.76 120 -522.5 -457.3 -148 -120 -679.8
3.76563 86.91 68.29 189.3 99.33 -74.5 231.8 152.1 252.5 -118 -647.7 -101.4 58.98 -185.2 -776
3.77344 -31.04 84.84 110.7 123.1 -255.6 0 190.4 178 -433.5 -749.1 -65.19 -8.277 -291.8 -846.4
3.78125 -199.7 -169.7 116.9 76.57 -269 -371.5 -67.25 -88.98 -504.9 -777 -288.7 56.91 -500.8 -815.3
3.78906 -115.9 -49.66 -210 149 -184.2 -465.6 -115.9 118 -109.7 -842.2 -281.4 -124.2 -789.5 -844.3
3.79688 -102.4 -101.4 -159.3 28.97 -72.43 -289.7 -201.8 69.32 -115.9 -689.1 -429.4 -8.277 -449.1 -804
3.80469 -31.04 -287.6 42.42 -272.1 137.6 -66.22 -43.46 -127.3 132.4 -550.5 -140.7 108.6 -506 -695.3
3.8125 -178 -223.5 -231.8 -236.9 140.7 11.38 -227.6 -112.8 258.7 -419 -265.9 -113.8 -361.1 -675.6
3.82031 -66.22 -391.1 -373.5 -229.7 218.3 -157.3 -194.5 55.87 520.4 -333.2 -498.7 -9.312 135.5 -773.9
3.82813 9.312 -199.7 -256.6 11.38 61.05 -186.2 -243.2 -21.73 -9.312 -419 -553.6 -158.3 46.56 -610.5
3.83594 105.5 14.49 -127.3 -92.09 -128.3 10.35 -104.5 -76.57 -260.7 -445.9 -599.1 -342.5 -342.5 -706.7
3.84375 217.3 66.22 310.4 -84.84 101.4 160.4 192.5 -82.77 -332.1 -227.6 -394.2 -187.3 -288.7 -600.1
3.85156 183.1 297 250.4 -91.05 20.69 149 221.4 66.22 -167.6 -33.11 -188.3 131.4 -329 -353.9
3.85938 -234.9 -107.6 63.12 -65.19 2.069 -208 23.8 -44.49 -128.3 -78.64 182.1 114.9 -381.8 -494.6
3.86719 -154.2 -217.3 -76.57 -322.8 65.19 -142.8 58.98 -57.94 171.8 184.2 78.64 -39.32 -179 -244.2
3.875 115.9 -60.01 -114.9 -546.3 170.7 -5.173 -41.39 -232.8 434.6 113.8 -389 -247.3 57.94 -359
3.88281 230.7 -63.12 66.22 -151.1 200.7 130.4 -133.5 -115.9 391.1 164.5 -263.8 -136.6 -90.02 -499.8
3.89063 168.7 56.91 -72.43 88.98 -45.53 -83.81 -86.91 -76.57 -160.4 -111.7 -330.1 54.84 -134.5 -403.5
3.89844 -124.2 -227.6 -105.5 -30.01 -141.8 -161.4 -253.5 -146.9 -209 -199.7 -113.8 -35.18 -158.3 -280.4
3.90625 -26.9 -139.7 -194.5 -208 -2.069 -62.08 -54.84 -87.95 -25.87 -115.9 271.1 195.6 36.21 -135.5
3.91406 24.83 -165.5 8.277 -130.4 -8.277 -166.6 83.81 133.5 50.7 38.28 126.2 274.2 150 -113.8
3.92188 -91.05 -329 -83.81 -70.36 -163.5 -226.6 -98.3 194.5 -157.3 -64.15 105.5 23.8 412.8 -135.5
3.92969 -211.1 2.069 -41.39 49.66 32.08 -71.39 55.87 108.6 -219.4 -233.8 -310.4 -99.33 97.26 -388
3.9375 0 -5.173 87.95 -291.8 97.26 181.1 -48.63 -1.035 -202.8 -24.83 -290.7 -18.62 -299 -339.4
3.94531 291.8 264.9 167.6 -141.8 214.2 208 45.53 -32.08 -206.9 -201.8 -100.4 205.9 -470.8 -332.1
3.95313 -50.7 114.9 88.98 4.139 -301.1 45.53 -118 -97.26 -300.1 -195.6 -276.3 -244.2 -281.4 -391.1
3.96094 -168.7 -203.8 -205.9 -84.84 -221.4 -240 -216.2 -382.8 -264.9 -445.9 -449.1 -399.4 -190.4 -394.2
3.96875 -60.01 -285.6 -166.6 -98.3 -311.4 -361.1 -212.1 -179 -13.45 -294.9 -573.2 -226.6 -27.94 -452.2
3.97656 0 -265.9 -320.8 -323.9 -77.6 -297 -153.1 -150 139.7 -501.8 -822.6 -114.9 -99.33 -880.5
3.98438 -149 -97.26 -250.4 -137.6 124.2 -104.5 -180 -126.2 303.2 -463.5 -963.3 -22.76 -569.1 -963.3
3.99219 22.76 22.76 -100.4 -151.1 88.98 -166.6 97.26 280.4 126.2 -658.1 -700.5 104.5 -471.8 -961.2
4 -168.7 -83.81 -30.01 221.4 74.5 4.139 191.4 133.5 40.35 -691.2 -424.2 150 -633.2 -719.1
4.00781 6.208 18.62 28.97 217.3 168.7 165.5 -3.104 -2.069 197.6 -372.5 -189.3 -8.277 -399.4 -401.5
4.01563 50.7 106.6 148 -73.46 102.4 150 310.4 103.5 -6.208 -250.4 -125.2 -82.77 -11.38 -171.8
4.02344 -403.5 86.91 200.7 -219.4 -305.2 35.18 104.5 -110.7 -231.8 -189.3 138.6 -40.35 194.5 190.4
4.03125 -488.4 -129.3 54.84 -18.62 -339.4 -182.1 132.4 -5.173 -119 -512.2 -187.3 171.8 199.7 -78.64
4.03906 -456.3 -273.2 -170.7 -114.9 -278.3 -269 -240 -128.3 -199.7 -763.6 -323.9 172.8 -52.77 -228.7
4.04688 -194.5 -277.3 -221.4 -190.4 -206.9 -319.7 -255.6 -198.7 170.7 -858.8 -499.8 -239 44.49 -468.7
4.05469 -229.7 -349.7 -251.4 -399.4 -135.5 -271.1 -142.8 -50.7 58.98 -860.9 -547.3 -306.3 -116.9 -431.5
4.0625 -231.8 -275.2 -299 -90.02 -45.53 -329 -58.98 -119 -112.8 -820.5 -398.4 -122.1 -246.3 -741.9
4.07031 -219.4 -153.1 -123.1 90.02 36.21 0 -12.42 2.069 -189.3 -731.5 -363.2 -78.64 -222.5 -730.5
4.07813 6.208 -217.3 -179 -185.2 111.7 -97.26 -121.1 -134.5 -93.12 -661.2 -429.4 28.97 -294.9 -879.5
4.08594 128.3 -151.1 -150 154.2 74.5 -19.66 -38.28 97.26 76.57 -448 -305.2 254.5 131.4 -481.1
4.09375 294.9 -109.7 111.7 125.2 15.52 225.6 -38.28 -76.57 -32.08 -313.5 -182.1 -39.32 -109.7 -311.4
4.10156 229.7 70.36 108.6 91.05 272.1 96.23 62.08 0 124.2 -249.4 -417 -108.6 -373.5 -374.6
4.10938 323.9 338.3 160.4 -1.035 209 238 67.25 -120 134.5 -196.6 -548.4 12.42 -419 -511.1
4.11719 88.98 -65.19 67.25 -105.5 -301.1 149 72.43 -166.6 0 -316.6 -491.5 -50.7 -179 -234.9
4.125 -301.1 -60.01 -32.08 -273.2 -355.9 -189.3 28.97 -169.7 -90.02 -239 -472.9 -73.46 217.3 -135.5
4.13281 -158.3 -363.2 -27.94 -90.02 -371.5 -312.5 -87.95 -6.208 30.01 -41.39 -168.7 4.139 179 12.42
4.14063 -364.2 -261.8 -241.1 -126.2 -318.7 -215.2 -180 -26.9 -184.2 -97.26 -183.1 -144.9 257.6 134.5
4.14844 -351.8 -205.9 -118 39.32 21.73 -139.7 -231.8 -38.28 2.069 -316.6 -443.9 -138.6 -41.39 -288.7
4.15625 -15.52 0 -55.87 -48.63 79.67 -196.6 -208 17.59 45.53 -339.4 -516.3 -121.1 -84.84 -478
4.16406 13.45 -181.1 68.29 47.6 168.7 -124.2 107.6 28.97 28.97 -241.1 -231.8 23.8 -92.09 -401.5
4.17188 -329 -219.4 20.69 383.9 -67.25 -258.7 -60.01 -26.9 82.77 -96.23 -227.6 9.312 -82.77 -298
4.17969 -284.5 -141.8 -85.88 143.8 54.84 -138.6 0 19.66 -225.6 -240 -411.8 -62.08 -309.4 -313.5
4.1875 -75.53 54.84 294.9 85.88 -66.22 104.5 -39.32 95.19 -195.6 -118 -415.9 -91.05 -486.3 -468.7
4.19531 54.84 200.7 249.4 166.6 26.9 23.8 92.09 88.98 -73.46 -357 -346.6 -39.32 -541.1 -795.7
4.20313 38.28 86.91 399.4 1.035 133.5 -33.11 44.49 -13.45 -150 -128.3 -393.2 10.35 -393.2 -1004
4.21094 -135.5 156.2 150 209 78.64 -48.63 243.2 -41.39 12.42 -19.66 -410.8 -50.7 -97.26 -406.6
4.21875 49.66 -71.39 -48.63 -254.5 32.08 -22.76 -87.95 -197.6 139.7 58.98 -302.1 -60.01 228.7 -445.9
4.22656 3.104 -175.9 202.8 -3.104 -68.29 -169.7 67.25 154.2 132.4 198.7 -168.7 168.7 102.4 -77.6
4.23438 -153.1 34.14 120 -21.73 58.98 -5.173 -87.95 120 30.01 -76.57 -81.74 119 -111.7 -133.5
4.24219 -301.1 14.49 199.7 -165.5 -172.8 -165.5 -96.23 -148 -195.6 -272.1 -170.7 110.7 -251.4 -529.8
