    T[sec] Fp1 Fp2 F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6  Fz  Cz  Pz 
27.58 -293.1 -635.6 -469 -635.6 -146.6 -361.5 1065 644.8 1182 967.3 -9.77 -39.08 -58.62 39.08 254 625.3 -478.7 -527.6 879.3
27.585 -420.1 -801.2 -693.7 -859.8 -517.8 -655.1 537.4 293.1 1036 898.9 -166.1 -263.8 -214.9 -185.6 234.5 674.2 -713.2 -1025 332.2
27.59 -449.4 -840.3 -869.6 -1094 -918.4 -938 58.62 -185.6 938 703.5 -263.8 -439.7 -390.8 -429.9 58.62 537.4 -1016 -1416 -332.2
27.595 -683.9 -1133 -1260 -1406 -1446 -1299 -723 -732.8 175.9 224.7 -498.3 -683.9 -635.6 -664.4 -195.4 273.6 -1456 -1749 -1182
27.6 -674.6 -1094 -1319 -1456 -1632 -1456 -1104 -1221 107.5 -78.16 -517.8 -820.7 -732.8 -781.6 -244.3 19.54 -1573 -1905 -1661
27.605 -889.1 -1114 -1495 -1416 -1817 -1524 -1612 -1553 -351.7 -361.5 -762.1 -830.5 -928.2 -859.8 -527.6 -224.7 -1661 -1974 -2042
27.61 -762.1 -918.4 -1377 -1250 -1739 -1397 -1798 -1710 -449.4 -771.9 -732.8 -781.6 -869.6 -840.3 -381 -527.6 -1466 -1641 -2110
27.615 -655.1 -723 -1192 -957.5 -1563 -1201 -1895 -1681 -732.8 -967.8 -703.5 -596 -859.8 -732.8 -488.5 -762.1 -1250 -1329 -2003
27.62 -342 -361.5 -889.1 -703.5 -1319 -947.7 -1798 -1485 -781.6 -1133 -586.2 -439.7 -742.6 -655.1 -390.8 -889.1 -1006 -1064 -1720
27.625 -205.2 -195.4 -644.8 -478.7 -1163 -771.9 -1827 -1505 -1280 -1612 -449.4 -254 -713.2 -488.5 -537.4 -1036 -869.6 -889.1 -1612
27.63 117.2 48.85 -302.9 -273.6 -742.6 -517.8 -1505 -1143 -1358 -1397 -205.2 -9.77 -537.4 -371.3 -508.1 -898.9 -566.7 -498.3 -1045
27.635 293.1 166.1 0 -29.31 -429.9 -263.8 -1172 -869.6 -1495 -1436 -19.54 107.5 -351.7 -146.6 -439.7 -771.9 -273.6 -87.93 -566.7
27.64 644.8 429.9 342 195.4 29.31 68.39 -547.6 -361.5 -1153 -1085 185.6 263.8 -136.8 -9.77 -293.1 -576.5 175.9 283.3 254
27.645 781.6 478.7 625.3 410.4 469 322.4 39.08 117.2 -889.1 -723 390.8 351.7 117.2 175.9 -107.5 -449.4 556.9 586.2 977
27.65 1094 654.6 898.9 537.4 801.2 449.4 537.4 644.8 -478.7 -136.8 556.9 312.7 322.4 195.4 48.85 -195.4 771.9 820.7 1553
27.655 938 723 850 537.4 840.3 547.1 674.2 810.9 -400.6 48.85 517.8 351.7 302.9 302.9 68.39 -136.8 683.9 898.9 1573
27.66 850 537.4 781.6 283.3 781.6 361.5 889.1 1006 -195.4 723 469 175.9 273.6 185.6 78.16 127 488.5 644.8 1759
27.665 517.8 322.4 537.4 97.7 537.4 224.7 889.1 1124 -97.7 1094 214.9 127 117.2 195.4 48.85 312.7 254 381 1739
27.67 254 0 332.2 -127 351.7 48.85 1045 1104 244.3 1397 136.8 29.31 58.62 29.31 97.7 439.7 9.77 78.16 1651
27.675 39.08 -136.8 175.9 -214.9 127 -87.93 1016 1055 537.4 1485 -58.62 -48.85 -58.62 19.54 48.85 459.2 -146.6 -19.54 1417
27.68 -19.54 -273.6 87.93 -254 9.77 -87.93 1085 1114 947.7 1544 -29.31 -127 -9.77 -39.08 273.6 605.8 -156.3 -175.9 1172
27.685 -146.6 -351.7 -29.31 -322.4 -166.1 -214.9 918.4 791.4 1329 1573 -146.6 -166.1 -97.7 -68.39 205.2 566.7 -136.8 -517.8 762.1
27.69 -87.93 -469 -117.2 -498.3 -273.6 -449.4 713.2 439.7 1573 1212 -87.93 -293.1 0 -224.7 342 586.2 -185.6 -840.3 234.5
27.695 -332.2 -674.6 -371.3 -683.9 -596 -713.2 136.8 -87.93 1192 1143 -273.6 -312.7 -214.9 -332.2 107.5 517.8 -449.4 -1201 -410.4
27.7 -195.4 -664.4 -400.6 -820.7 -713.2 -918.4 -156.3 -586.2 1329 703.5 -302.9 -371.3 -234.5 -381 97.7 371.3 -449.4 -1612 -732.8
27.705 -302.9 -781.6 -498.3 -908.6 -830.5 -987.3 -508.1 -781.6 1299 810.9 -332.2 -312.7 -273.6 -342 68.39 244.3 -556.9 -1710 -928.2
27.71 -459.2 -810.9 -644.8 -957.5 -1085 -1055 -1172 -1006 478.7 224.7 -527.6 -449.4 -517.8 -449.4 -273.6 146.6 -752.3 -1612 -1290
27.715 -488.5 -771.9 -644.8 -859.8 -1006 -938 -1280 -957.5 400.6 107.5 -498.3 -429.9 -439.7 -429.9 -156.3 -19.54 -742.6 -1367 -1143
27.72 -361.5 -390.8 -586.2 -537.4 -947.7 -683.9 -1524 -869.6 -449.4 -400.6 -517.8 -283.3 -488.5 -254 -342 -87.93 -596 -1016 -1085
27.725 -302.9 -127 -508.1 -293.1 -830.5 -361.5 -1456 -723 -781.6 -732.8 -537.4 -146.6 -508.1 -302.9 -371.3 -302.9 -381 -664.4 -898.9
27.73 58.62 322.4 -175.9 146.6 -361.5 29.31 -996.6 -429.9 -635.6 -771.9 -214.9 107.5 -254 -9.77 -195.4 -283.3 39.08 -48.85 -410.4
27.735 224.7 576.5 29.31 439.7 -87.93 400.6 -693.7 -136.8 -957.5 -928.2 -68.39 332.2 -146.6 214.9 -234.5 -332.2 342 566.7 -78.16
27.74 605.8 840.3 420.1 732.8 429.9 674.2 -58.62 146.6 -732.8 -928.2 283.3 498.3 166.1 381 -19.54 -263.8 742.6 1085 429.9
27.745 771.9 1016 635.1 918.4 683.9 898.9 166.1 410.4 -1075 -1045 439.7 635.1 283.3 566.7 48.85 -224.7 957.5 1339 693.7
27.75 1075 1172 1006 1055 1133 1085 713.2 703.5 -713.2 -625.3 713.2 752.3 605.8 615.5 381 -97.7 1143 1632 1163
27.755 1065 1114 1016 1045 1329 1153 1036 1026 -625.3 -254 840.3 810.9 742.6 713.2 459.2 97.7 1182 1759 1485
27.76 1065 967.3 1055 879.3 1378 1065 1378 1182 -302.9 283.3 869.6 605.8 801.2 693.7 556.9 283.3 1143 1651 1729
27.765 840.3 654.6 879.3 625.3 1202 850 1446 1378 -97.7 625.3 771.9 449.4 752.3 586.2 537.4 459.2 928.2 1299 1798
27.77 635.1 283.3 664.4 244.3 957.5 508.1 1475 1192 273.6 869.6 683.9 156.3 644.8 351.7 566.7 459.2 556.9 947.7 1475
27.775 166.1 -68.39 166.1 -48.85 429.9 156.3 1280 1016 596 850 390.8 -117.2 420.1 127 508.1 420.1 68.39 429.9 908.6
27.78 -97.7 -332.2 -175.9 -351.7 97.7 -175.9 1114 674.2 840.3 879.3 254 -273.6 342 -39.08 498.3 390.8 -312.7 -39.08 342
27.785 -547.6 -713.2 -576.5 -762.1 -293.1 -605.8 781.6 205.2 1006 752.3 19.54 -527.6 127 -302.9 371.3 351.7 -683.9 -625.3 -263.8
27.79 -762.1 -869.6 -850 -938 -625.3 -791.4 342 -58.62 996.6 957.5 -97.7 -576.5 -19.54 -351.7 195.4 410.4 -1094 -967.8 -801.2
27.795 -850 -996.6 -1025 -1172 -918.4 -1085 -97.7 -420.1 840.3 869.6 -214.9 -713.2 -214.9 -488.5 -58.62 342 -1329 -1367 -1221
27.8 -869.6 -1104 -1143 -1358 -1104 -1201 -371.3 -508.1 869.6 791.4 -234.5 -810.9 -263.8 -547.6 -87.93 420.1 -1456 -1710 -1377
27.805 -957.5 -1231 -1280 -1485 -1387 -1436 -801.2 -810.9 693.7 322.4 -302.9 -938 -390.8 -664.4 -263.8 195.4 -1602 -2032 -1661
27.81 -957.5 -1124 -1319 -1426 -1495 -1416 -1094 -938 596 87.93 -332.2 -957.5 -420.1 -713.2 -293.1 136.8 -1612 -1993 -1866
27.815 -977.5 -1182 -1387 -1339 -1582 -1456 -1485 -1211 517.8 -381 -410.4 -967.8 -547.6 -713.2 -459.2 -58.62 -1602 -1895 -2022
27.82 -859.8 -918.4 -1329 -1143 -1573 -1319 -1759 -1475 136.8 -655.1 -429.9 -889.1 -644.8 -605.8 -537.4 -351.7 -1466 -1700 -2169
27.825 -752.3 -771.9 -1143 -1006 -1397 -1231 -1905 -1582 -439.7 -889.1 -351.7 -830.5 -605.8 -781.6 -586.2 -439.7 -1211 -1466 -1993
27.83 -596 -596 -1025 -810.9 -1201 -987.3 -1905 -1553 -898.9 -1416 -293.1 -683.9 -498.3 -537.4 -517.8 -674.6 -1064 -977.5 -1778
27.835 -655.1 -410.4 -898.9 -615.5 -1016 -781.6 -1827 -1514 -1416 -1729 -234.5 -566.7 -469 -586.2 -605.8 -820.7 -967.8 -566.7 -1563
27.84 -293.1 -87.93 -566.7 -342 -664.4 -429.9 -1436 -1153 -1250 -1700 19.54 -371.3 -234.5 -420.1 -420.1 -801.2 -625.3 -48.85 -1085
27.845 -175.9 136.8 -273.6 -19.54 -342 -97.7 -1124 -732.8 -1270 -1593 87.93 -195.4 -156.3 -166.1 -449.4 -801.2 -312.7 263.8 -664.4
27.85 254 332.2 127 146.6 127 185.6 -596 -381 -1104 -1397 361.5 9.77 87.93 68.39 -263.8 -703.5 185.6 703.5 -97.7
27.855 459.2 361.5 429.9 234.5 449.4 342 -146.6 19.54 -1006 -1339 400.6 87.93 185.6 205.2 -263.8 -566.7 508.1 1016 302.9
27.86 683.9 342 654.6 234.5 762.1 420.1 410.4 273.6 -674.6 -996.6 605.8 107.5 322.4 254 -136.8 -293.1 781.6 1085 664.4
27.865 635.1 283.3 547.1 205.2 732.8 361.5 517.8 410.4 -655.1 -801.2 488.5 68.39 234.5 283.3 -205.2 -127 762.1 918.4 703.5
27.87 664.4 254 517.8 146.6 713.2 302.9 703.5 576.5 -234.5 -234.5 517.8 48.85 273.6 302.9 -146.6 107.5 664.4 840.3 801.2
27.875 283.3 -146.6 117.2 -166.1 361.5 0 488.5 439.7 -205.2 -117.2 332.2 -166.1 87.93 97.7 -205.2 224.7 244.3 429.9 508.1
27.88 254 -254 -9.77 -283.3 234.5 -48.85 547.1 576.5 302.9 381 244.3 -166.1 136.8 136.8 19.54 332.2 -19.54 107.5 400.6
27.885 -185.6 -547.6 -322.4 -469 -39.08 -293.1 459.2 459.2 351.7 586.2 136.8 -283.3 39.08 48.85 9.77 381 -351.7 -361.5 195.4
27.89 -361.5 -596 -488.5 -488.5 -146.6 -322.4 547.1 498.3 820.7 830.5 166.1 -400.6 175.9 -29.31 361.5 429.9 -625.3 -361.5 -9.77
27.895 -566.7 -625.3 -655.1 -488.5 -283.3 -361.5 478.7 508.1 615.5 859.8 58.62 -342 29.31 9.77 107.5 429.9 -810.9 -459.2 -166.1
27.9 -625.3 -576.5 -791.4 -508.1 -400.6 -469 312.7 488.5 635.1 850 58.62 -469 48.85 -78.16 136.8 381 -908.6 -517.8 -283.3
27.905 -478.7 -537.4 -830.5 -537.4 -469 -547.6 234.5 342 625.3 810.9 0 -556.9 -78.16 -127 -29.31 312.7 -781.6 -605.8 -244.3
27.91 -254 -420.1 -781.6 -449.4 -576.5 -537.4 -9.77 195.4 429.9 742.6 -29.31 -517.8 -166.1 -234.5 -156.3 361.5 -625.3 -635.6 -273.6
27.915 -87.93 -283.3 -732.8 -312.7 -615.5 -517.8 -19.54 156.3 605.8 742.6 -107.5 -527.6 -205.2 -107.5 -117.2 293.1 -478.7 -469 -224.7
27.92 146.6 -19.54 -478.7 -117.2 -459.2 -322.4 39.08 166.1 644.8 683.9 -19.54 -371.3 -127 -87.93 -58.62 410.4 -234.5 -224.7 -146.6
27.925 293.1 175.9 -342 48.85 -381 -185.6 -48.85 107.5 517.8 390.8 -68.39 -371.3 -156.3 -117.2 -68.39 175.9 -97.7 -68.39 -185.6
27.93 439.7 332.2 -107.5 166.1 -146.6 -58.62 48.85 136.8 293.1 -9.77 117.2 -283.3 9.77 -78.16 68.39 78.16 58.62 322.4 -175.9
27.935 498.3 508.1 0 273.6 -97.7 48.85 -39.08 68.39 -29.31 -332.2 127 -273.6 -29.31 -78.16 -29.31 -146.6 87.93 547.1 -214.9
27.94 605.8 635.1 97.7 410.4 58.62 214.9 48.85 136.8 -195.4 -576.5 166.1 -136.8 19.54 68.39 19.54 -214.9 273.6 713.2 -29.31
27.945 537.4 605.8 68.39 381 39.08 175.9 -19.54 -9.77 -361.5 -869.6 29.31 -146.6 -117.2 -29.31 -146.6 -302.9 283.3 596 19.54
27.95 723 674.2 214.9 410.4 195.4 224.7 87.93 107.5 -351.7 -781.6 195.4 -39.08 9.77 39.08 -97.7 -205.2 420.1 674.2 117.2
27.955 635.1 644.8 254 420.1 156.3 254 29.31 117.2 -459.2 -508.1 117.2 48.85 -29.31 39.08 -136.8 -136.8 400.6 791.4 48.85
27.96 723 615.5 371.3 351.7 293.1 214.9 214.9 136.8 -420.1 -683.9 254 19.54 117.2 -29.31 -87.93 -166.1 488.5 732.8 39.08
27.965 732.8 615.5 420.1 429.9 312.7 283.3 283.3 224.7 -342 -322.4 195.4 87.93 87.93 48.85 -48.85 -146.6 527.6 654.6 9.77
27.97 674.2 576.5 410.4 469 371.3 390.8 459.2 381 -58.62 -234.5 195.4 175.9 136.8 136.8 19.54 19.54 566.7 683.9 29.31
27.975 400.6 390.8 205.2 371.3 185.6 381 420.1 449.4 -78.16 9.77 9.77 205.2 19.54 185.6 -39.08 156.3 439.7 498.3 -29.31
27.98 234.5 273.6 87.93 273.6 166.1 390.8 488.5 742.6 342 644.8 -29.31 205.2 29.31 234.5 87.93 576.5 302.9 322.4 78.16
27.985 -39.08 0 -107.5 39.08 -58.62 273.6 361.5 820.7 371.3 850 -214.9 175.9 -87.93 244.3 -9.77 742.6 78.16 -19.54 87.93
27.99 -576.5 -566.7 -263.8 -478.7 -556.9 -254 -566.7 830.5 527.6 1602 -429.9 -87.93 -273.6 29.31 -469 488.5 -322.4 -644.8 332.2
27.995 -683.9 -498.3 -410.4 -586.2 -655.1 -410.4 -713.2 537.4 342 1475 -478.7 -205.2 -332.2 -117.2 -469 478.7 -478.7 -742.6 -78.16
28 -762.1 -693.7 -498.3 -801.2 -693.7 -625.3 -810.9 293.1 439.7 1397 -576.5 -273.6 -351.7 -214.9 -400.6 508.1 -644.8 -879.8 -420.1
28.005 -752.3 -703.5 -449.4 -830.5 -655.1 -771.9 -820.7 -48.85 429.9 1260 -508.1 -361.5 -293.1 -312.7 -293.1 332.2 -644.8 -947.7 -605.8
28.01 -879.8 -713.2 -576.5 -908.6 -810.9 -987.3 -1025 -596 -29.31 586.2 -635.6 -537.4 -400.6 -547.6 -429.9 87.93 -771.9 -1163 -957.5
28.015 -908.6 -674.6 -556.9 -879.8 -742.6 -1075 -1016 -791.4 -224.7 439.7 -635.6 -566.7 -371.3 -683.9 -361.5 -244.3 -859.8 -1133 -1055
28.02 -947.7 -605.8 -625.3 -859.8 -820.7 -1085 -1133 -1064 -732.8 -166.1 -635.6 -615.5 -390.8 -781.6 -361.5 -498.3 -967.8 -996.6 -1309
28.025 -918.4 -312.7 -566.7 -576.5 -732.8 -830.5 -1036 -977.5 -1133 -263.8 -576.5 -459.2 -302.9 -615.5 -420.1 -576.5 -898.9 -762.1 -1280
28.03 -752.3 -273.6 -420.1 -410.4 -547.6 -556.9 -781.6 -898.9 -938 -488.5 -420.1 -224.7 -195.4 -410.4 -322.4 -664.4 -615.5 -615.5 -1045
28.035 -488.5 78.16 -97.7 0 -214.9 -97.7 -400.6 -566.7 -908.6 -381 -263.8 97.7 0 -68.39 -175.9 -410.4 -322.4 -39.08 -723
28.04 -361.5 156.3 78.16 244.3 9.77 273.6 -58.62 -400.6 -859.8 -556.9 -146.6 332.2 97.7 107.5 -244.3 -371.3 -29.31 410.4 -342
28.045 39.08 390.8 517.8 508.1 478.7 625.3 498.3 -97.7 -655.1 -683.9 117.2 556.9 390.8 342 -97.7 -488.5 420.1 879.3 302.9
28.05 205.2 527.6 762.1 703.5 732.8 889.1 742.6 175.9 -791.4 -674.6 254 644.8 537.4 566.7 9.77 -498.3 732.8 1114 683.9
28.055 586.2 615.5 1124 742.6 1133 908.6 1104 381 -508.1 -693.7 556.9 625.3 742.6 371.3 127 -576.5 1055 1309 1192
28.06 723 830.5 1280 957.5 1309 1182 1280 801.2 -244.3 -48.85 644.8 801.2 859.8 654.6 254 -283.3 1133 1681 1407
28.065 771.9 840.3 1319 977 1426 1172 1436 1153 205.2 556.9 723 723 928.2 488.5 361.5 -68.39 1133 1768 1632
28.07 566.7 781.6 1045 889.1 1241 1075 1397 1192 410.4 586.2 635.1 596 859.8 420.1 342 48.85 918.4 1612 1514
28.075 390.8 664.4 840.3 879.3 1114 1036 1426 1397 850 1221 498.3 576.5 791.4 449.4 410.4 254 664.4 1553 1583
28.08 39.08 322.4 469 517.8 752.3 654.6 1114 1231 947.7 1124 361.5 244.3 605.8 185.6 371.3 244.3 195.4 1192 1202
28.085 -127 9.77 214.9 166.1 498.3 254 859.8 1016 1153 1192 254 9.77 527.6 -58.62 322.4 302.9 -175.9 664.4 908.6
28.09 -322.4 -342 -78.16 -234.5 87.93 -195.4 332.2 732.8 879.3 1358 9.77 -224.7 293.1 -273.6 205.2 283.3 -517.8 -48.85 517.8
28.095 -312.7 -605.8 -175.9 -625.3 -166.1 -664.4 29.31 234.5 879.3 957.5 -9.77 -469 234.5 -537.4 214.9 175.9 -771.9 -644.8 19.54
28.1 -605.8 -879.8 -469 -879.8 -488.5 -996.6 -498.3 -244.3 390.8 713.2 -273.6 -615.5 -29.31 -762.1 -29.31 39.08 -1055 -1055 -625.3
28.105 -390.8 -586.2 -488.5 -840.3 -576.5 -1133 -625.3 -732.8 185.6 361.5 -302.9 -586.2 -68.39 -742.6 -39.08 -175.9 -1036 -1339 -947.7
28.11 -439.7 -586.2 -537.4 -732.8 -586.2 -1094 -615.5 -1006 97.7 136.8 -361.5 -586.2 -87.93 -742.6 -78.16 -312.7 -947.7 -1358 -1094
28.115 -342 -273.6 -556.9 -556.9 -586.2 -987.3 -576.5 -1201 0 -156.3 -371.3 -488.5 -175.9 -644.8 -166.1 -429.9 -801.2 -1260 -1143
28.12 -322.4 -224.7 -517.8 -449.4 -556.9 -889.1 -517.8 -1172 -127 -302.9 -381 -429.9 -205.2 -644.8 -195.4 -410.4 -732.8 -1025 -1045
28.125 -312.7 -156.3 -371.3 -371.3 -469 -625.3 -390.8 -908.6 -87.93 -254 -332.2 -312.7 -185.6 -498.3 -156.3 -312.7 -615.5 -781.6 -840.3
28.13 -166.1 -97.7 -263.8 -254 -410.4 -420.1 -342 -693.7 -263.8 -322.4 -273.6 -214.9 -166.1 -400.6 -156.3 -205.2 -351.7 -596 -605.8
28.135 107.5 146.6 19.54 -39.08 -166.1 -146.6 -136.8 -400.6 -283.3 -420.1 -87.93 -97.7 0 -224.7 9.77 -156.3 -156.3 -136.8 -351.7
28.14 214.9 224.7 136.8 78.16 -48.85 0 -185.6 -429.9 -615.5 -683.9 -29.31 48.85 -29.31 -146.6 -78.16 -283.3 -9.77 107.5 -263.8
28.145 556.9 449.4 429.9 234.5 205.2 175.9 -9.77 -273.6 -703.5 -977.5 224.7 205.2 166.1 58.62 78.16 -342 254 371.3 -29.31
28.15 517.8 469 449.4 342 273.6 263.8 -68.39 -302.9 -1055 -1036 263.8 254 175.9 39.08 29.31 -400.6 273.6 381 19.54
28.155 605.8 478.7 586.2 312.7 390.8 283.3 19.54 -136.8 -1045 -908.6 322.4 293.1 283.3 87.93 195.4 -302.9 390.8 478.7 244.3
28.16 478.7 429.9 537.4 361.5 361.5 361.5 87.93 136.8 -957.5 -459.2 381 234.5 361.5 97.7 263.8 -29.31 322.4 566.7 322.4
28.165 439.7 439.7 439.7 332.2 322.4 351.7 87.93 322.4 -859.8 -185.6 371.3 254 371.3 146.6 263.8 127 312.7 508.1 390.8
28.17 214.9 312.7 234.5 185.6 127 185.6 107.5 449.4 -498.3 234.5 234.5 107.5 214.9 39.08 19.54 214.9 175.9 146.6 420.1
28.175 205.2 283.3 156.3 146.6 19.54 136.8 107.5 498.3 -68.39 556.9 224.7 146.6 214.9 166.1 97.7 263.8 68.39 48.85 429.9
28.18 -87.93 -19.54 -175.9 -166.1 -293.1 -166.1 -107.5 371.3 97.7 683.9 48.85 -58.62 -9.77 9.77 -58.62 244.3 -322.4 -224.7 263.8
28.185 -117.2 -244.3 -293.1 -410.4 -351.7 -410.4 -48.85 371.3 410.4 879.3 87.93 -127 78.16 -127 166.1 283.3 -459.2 -469 273.6
28.19 -400.6 -566.7 -488.5 -693.7 -488.5 -605.8 -205.2 332.2 410.4 908.6 -87.93 -283.3 -9.77 -205.2 127 371.3 -723 -742.6 156.3
28.195 -429.9 -644.8 -537.4 -781.6 -469 -664.4 -322.4 420.1 429.9 1192 -78.16 -244.3 -9.77 -185.6 136.8 439.7 -820.7 -889.1 87.93
28.2 -449.4 -771.9 -566.7 -928.2 -556.9 -889.1 -420.1 97.7 527.6 830.5 -136.8 -381 -156.3 -273.6 -127 342 -859.8 -1006 -146.6
28.205 -302.9 -537.4 -488.5 -820.7 -635.6 -869.6 -605.8 -195.4 97.7 635.1 -146.6 -244.3 -205.2 -263.8 -68.39 283.3 -742.6 -1192 -429.9
28.21 -185.6 -342 -547.6 -693.7 -830.5 -908.6 -830.5 -596 -185.6 166.1 -293.1 -205.2 -429.9 -263.8 -312.7 97.7 -693.7 -1358 -723
28.215 -9.77 -205.2 -449.4 -566.7 -771.9 -898.9 -840.3 -1016 -361.5 -625.3 -234.5 -205.2 -361.5 -254 -214.9 -107.5 -547.6 -1416 -967.8
28.22 0 9.77 -517.8 -429.9 -898.9 -859.8 -987.3 -1280 -781.6 -801.2 -332.2 -175.9 -429.9 -273.6 -302.9 -254 -596 -1329 -1240
28.225 -19.54 -68.39 -478.7 -469 -859.8 -908.6 -947.7 -1367 -820.7 -1036 -244.3 -224.7 -312.7 -273.6 -127 -459.2 -605.8 -1397 -1250
28.23 -87.93 -117.2 -517.8 -556.9 -830.5 -1006 -1006 -1446 -898.9 -1250 -224.7 -342 -273.6 -429.9 -87.93 -478.7 -596 -1485 -1329
28.235 -68.39 -127 -429.9 -537.4 -781.6 -928.2 -1036 -1426 -1094 -1064 -214.9 -293.1 -302.9 -351.7 -175.9 -625.3 -605.8 -1416 -1329
28.24 -195.4 -214.9 -498.3 -556.9 -840.3 -918.4 -1094 -1329 -1055 -1348 -322.4 -312.7 -351.7 -381 -224.7 -576.5 -655.1 -1329 -1319
28.245 -58.62 -58.62 -439.7 -371.3 -810.9 -723 -1016 -1240 -1075 -1124 -283.3 -175.9 -410.4 -322.4 -400.6 -566.7 -605.8 -1192 -1211
28.25 -68.39 -29.31 -488.5 -332.2 -791.4 -655.1 -928.2 -1064 -918.4 -1221 -302.9 -195.4 -381 -254 -322.4 -537.4 -527.6 -1231 -1085
28.255 9.77 48.85 -410.4 -234.5 -664.4 -498.3 -713.2 -869.6 -537.4 -850 -234.5 -107.5 -283.3 -146.6 -214.9 -390.8 -469 -1045 -928.2
28.26 68.39 19.54 -371.3 -254 -596 -469 -644.8 -820.7 -683.9 -850 -166.1 -107.5 -244.3 -136.8 -156.3 -381 -410.4 -957.5 -762.1
28.265 127 68.39 -293.1 -205.2 -478.7 -420.1 -478.7 -547.6 -234.5 -459.2 -127 -58.62 -214.9 -9.77 -97.7 -244.3 -371.3 -869.6 -556.9
28.27 214.9 29.31 -166.1 -205.2 -429.9 -381 -381 -322.4 -156.3 9.77 -127 -87.93 -205.2 -19.54 -156.3 -146.6 -214.9 -850 -302.9
28.275 195.4 58.62 -166.1 -156.3 -410.4 -342 -361.5 -166.1 68.39 127 -107.5 -117.2 -195.4 19.54 -195.4 -68.39 -273.6 -693.7 -214.9
28.28 78.16 -146.6 -224.7 -263.8 -459.2 -478.7 -361.5 -107.5 117.2 244.3 -136.8 -244.3 -244.3 -205.2 -205.2 87.93 -361.5 -664.4 -107.5
28.285 156.3 -78.16 -205.2 -244.3 -439.7 -439.7 -273.6 -9.77 381 302.9 -68.39 -312.7 -166.1 -214.9 -68.39 214.9 -381 -586.2 -29.31
28.29 -68.39 -244.3 -371.3 -390.8 -556.9 -674.6 -410.4 -146.6 205.2 39.08 -146.6 -449.4 -283.3 -390.8 -107.5 166.1 -488.5 -820.7 -107.5
28.295 -58.62 -332.2 -449.4 -478.7 -605.8 -732.8 -361.5 -117.2 254 127 -107.5 -527.6 -283.3 -449.4 -87.93 234.5 -556.9 -918.4 -58.62
28.3 -312.7 -371.3 -655.1 -537.4 -830.5 -771.9 -556.9 -273.6 195.4 205.2 -293.1 -556.9 -459.2 -420.1 -195.4 107.5 -752.3 -879.8 -254
28.305 -312.7 -322.4 -674.6 -517.8 -830.5 -742.6 -488.5 -244.3 390.8 293.1 -342 -596 -527.6 -410.4 -254 254 -664.4 -732.8 -263.8
28.31 -332.2 -293.1 -693.7 -420.1 -801.2 -576.5 -390.8 -205.2 547.1 312.7 -332.2 -469 -429.9 -205.2 -97.7 332.2 -566.7 -586.2 -195.4
28.315 -293.1 -87.93 -635.6 -244.3 -732.8 -410.4 -312.7 -175.9 556.9 234.5 -361.5 -439.7 -439.7 -195.4 -234.5 283.3 -390.8 -244.3 -166.1
28.32 -39.08 97.7 -361.5 -29.31 -420.1 -234.5 -19.54 0 732.8 195.4 -166.1 -244.3 -254 -87.93 -127 332.2 -97.7 195.4 136.8
28.325 273.6 488.5 -146.6 273.6 -234.5 -9.77 68.39 48.85 420.1 78.16 -19.54 -136.8 -127 -39.08 -127 234.5 166.1 537.4 185.6
28.33 400.6 683.9 58.62 469 -78.16 185.6 78.16 0 283.3 -312.7 58.62 -58.62 -136.8 -68.39 -205.2 -39.08 371.3 683.9 273.6
28.335 742.6 1094 342 791.4 166.1 420.1 205.2 9.77 224.7 -508.1 293.1 87.93 39.08 39.08 -78.16 19.54 644.8 1085 263.8
28.34 625.3 1036 302.9 850 195.4 547.1 97.7 -78.16 -78.16 -635.6 224.7 107.5 39.08 78.16 -107.5 -175.9 625.3 1358 19.54
28.345 732.8 1124 390.8 977 390.8 703.5 136.8 -78.16 -234.5 -781.6 371.3 214.9 156.3 146.6 9.77 -97.7 801.2 1475 -29.31
28.35 605.8 820.7 361.5 869.6 390.8 576.5 0 -87.93 -508.1 -742.6 361.5 127 136.8 127 -58.62 9.77 771.9 1280 -136.8
28.355 537.4 615.5 351.7 693.7 400.6 498.3 29.31 -107.5 -586.2 -566.7 351.7 166.1 175.9 224.7 39.08 87.93 674.2 1075 -78.16
28.36 342 234.5 263.8 361.5 312.7 214.9 -48.85 -136.8 -713.2 -664.4 312.7 -39.08 136.8 107.5 0 68.39 478.7 771.9 -78.16
28.365 351.7 127 185.6 195.4 224.7 58.62 -9.77 -97.7 -586.2 -449.4 273.6 -39.08 166.1 146.6 97.7 156.3 302.9 469 19.54
28.37 146.6 -29.31 0 127 146.6 -9.77 87.93 117.2 -390.8 -214.9 166.1 -97.7 68.39 156.3 48.85 254 205.2 283.3 244.3
28.375 117.2 -9.77 -97.7 87.93 68.39 -29.31 273.6 332.2 107.5 214.9 254 -107.5 185.6 127 146.6 361.5 68.39 254 459.2
28.38 175.9 0 0 185.6 224.7 58.62 498.3 674.2 469 996.6 302.9 -39.08 205.2 283.3 127 605.8 166.1 381 771.9
28.385 185.6 -117.2 19.54 117.2 214.9 68.39 615.5 918.4 556.9 957.5 351.7 -48.85 175.9 224.7 107.5 781.6 107.5 361.5 947.7
28.39 166.1 -185.6 136.8 127 254 156.3 781.6 1241 850 1348 361.5 39.08 195.4 478.7 127 1006 234.5 244.3 1202
