    T[sec] Fp1 Fp2 F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6  Fz  Cz  Pz 
10.525 -898.9 -214.9 -615.5 -254 -39.08 205.2 810.9 1124 1671 1378 -312.7 -127 -781.6 -625.3 703.5 527.6 -655.1 0 1583
10.53 -566.7 -175.9 -195.4 -195.4 254 166.1 1045 1036 1827 1104 -39.08 469 -58.62 -283.3 938 351.7 -283.3 39.08 1808
10.535 -556.9 -39.08 -195.4 -263.8 117.2 146.6 869.6 928.2 1720 781.6 78.16 97.7 39.08 -293.1 840.3 381 -224.7 19.54 1641
10.54 -381 -293.1 -244.3 -586.2 -97.7 -254 586.2 342 1456 185.6 87.93 -117.2 -136.8 -517.8 605.8 0 -381 -312.7 1202
10.545 -615.5 -596 -400.6 -879.8 -351.7 -429.9 214.9 -127 1065 -381 -136.8 -166.1 -312.7 -576.5 224.7 -146.6 -605.8 -713.2 693.7
10.55 -556.9 -683.9 -420.1 -898.9 -537.4 -488.5 -107.5 -527.6 820.7 -732.8 -214.9 -156.3 -566.7 -693.7 146.6 -302.9 -576.5 -1094 273.6
10.555 -263.8 -664.4 -136.8 -791.4 -351.7 -488.5 -381 -840.3 439.7 -1133 -39.08 -117.2 -429.9 -771.9 29.31 -439.7 -371.3 -1133 -146.6
10.56 -224.7 -381 -78.16 -566.7 -410.4 -400.6 -576.5 -967.8 244.3 -1094 -547.6 78.16 -820.7 -596 361.5 -517.8 -136.8 -1075 -371.3
10.565 9.77 -29.31 127 -254 -361.5 -400.6 -928.2 -1114 -254 -1329 -410.4 224.7 -879.8 -586.2 -879.8 -683.9 0 -869.6 -840.3
10.57 -58.62 117.2 293.1 -195.4 -390.8 -439.7 -1182 -1416 -615.5 -1505 -459.2 498.3 -1573 -478.7 -664.4 -801.2 195.4 -879.8 -1192
10.575 19.54 224.7 166.1 29.31 -664.4 -361.5 -1671 -1329 -1085 -1485 -127 967.3 -1172 -263.8 -1602 -762.1 9.77 -723 -1778
10.58 -78.16 517.8 283.3 68.39 -683.9 -332.2 -1807 -1231 -1260 -1553 136.8 1133 -1329 -166.1 -1397 -517.8 9.77 -752.3 -2090
10.585 -136.8 469 166.1 -136.8 -771.9 -400.6 -1827 -1133 -1358 -1602 107.5 1387 -859.8 -48.85 -898.9 -361.5 -293.1 -967.8 -2286
10.59 -361.5 469 136.8 -205.2 -693.7 -195.4 -1651 -723 -1055 -1045 19.54 1612 -957.5 146.6 -791.4 0 -459.2 -1075 -2071
10.595 -439.7 127 -39.08 -752.3 -771.9 -615.5 -1377 -820.7 -996.6 -1270 -224.7 928.2 -1094 -244.3 -390.8 9.77 -820.7 -1387 -1895
10.6 -644.8 -29.31 -136.8 -879.8 -605.8 -498.3 -957.5 -537.4 -556.9 -889.1 -332.2 918.4 -1270 -234.5 -302.9 156.3 -1016 -1153 -1446
10.605 -547.6 -175.9 -136.8 -967.8 -400.6 -527.6 -429.9 -302.9 -117.2 -537.4 -361.5 635.1 -830.5 -478.7 -156.3 224.7 -1094 -1045 -889.1
10.61 -498.3 -185.6 -78.16 -996.6 -78.16 -488.5 214.9 -117.2 498.3 -400.6 -9.77 781.6 -322.4 -273.6 342 156.3 -938 -820.7 -254
10.615 -693.7 -302.9 -175.9 -879.8 -87.93 -381 449.4 195.4 840.3 244.3 -459.2 625.3 -175.9 -390.8 547.1 156.3 -1094 -527.6 175.9
10.62 -801.2 -469 -136.8 -859.8 48.85 -273.6 762.1 322.4 1192 517.8 -87.93 644.8 58.62 -351.7 742.6 78.16 -1094 -293.1 576.5
10.625 -596 -556.9 0 -703.5 332.2 -127 1016 478.7 1378 742.6 19.54 781.6 -381 -469 781.6 -29.31 -987.3 39.08 869.6
10.63 -752.3 -615.5 136.8 -674.6 488.5 -146.6 1094 429.9 1446 732.8 -29.31 566.7 -87.93 -605.8 879.3 -107.5 -947.7 68.39 977
10.635 -381 -478.7 254 -635.6 801.2 9.77 1290 488.5 1651 810.9 674.2 693.7 -527.6 -527.6 1036 -224.7 -644.8 254 1192
10.64 -625.3 -439.7 39.08 -693.7 517.8 0 957.5 293.1 1241 508.1 -136.8 429.9 -312.7 -508.1 810.9 -361.5 -771.9 195.4 879.3
10.645 -644.8 -342 -117.2 -674.6 302.9 68.39 683.9 361.5 947.7 742.6 -205.2 205.2 -556.9 -586.2 478.7 -234.5 -879.8 214.9 713.2
10.65 -664.4 -293.1 -293.1 -683.9 0 58.62 332.2 322.4 596 654.6 -400.6 195.4 -195.4 -459.2 244.3 -185.6 -810.9 156.3 586.2
10.655 -615.5 -244.3 -146.6 -625.3 19.54 107.5 214.9 263.8 488.5 664.4 -400.6 107.5 107.5 -410.4 29.31 -87.93 -537.4 175.9 566.7
10.66 -420.1 -244.3 -48.85 -547.6 29.31 78.16 58.62 48.85 205.2 254 0 185.6 400.6 -429.9 166.1 -127 -410.4 205.2 390.8
10.665 -127 0 214.9 -420.1 263.8 78.16 19.54 -214.9 97.7 0 87.93 439.7 664.4 -390.8 -9.77 -234.5 -68.39 166.1 342
10.67 -195.4 -29.31 166.1 -263.8 146.6 -29.31 -283.3 -635.6 -302.9 -420.1 -87.93 195.4 -9.77 -390.8 -254 -439.7 -146.6 146.6 -136.8
10.675 0 -68.39 273.6 -254 195.4 -371.3 -527.6 -1114 -644.8 -938 -48.85 410.4 136.8 -527.6 -195.4 -830.5 -127 -58.62 -469
10.68 -58.62 107.5 107.5 -234.5 -146.6 -674.6 -1025 -1563 -1221 -1397 -361.5 322.4 -322.4 -508.1 -625.3 -1045 -390.8 -254 -1124
10.685 -9.77 146.6 156.3 -273.6 -332.2 -987.3 -1446 -1895 -1739 -1759 -312.7 263.8 -166.1 -371.3 -996.6 -1299 -351.7 -469 -1641
10.69 469 127 566.7 -136.8 -214.9 -918.4 -1505 -1827 -1866 -1798 146.6 478.7 498.3 -273.6 -957.5 -1133 146.6 -576.5 -1661
10.695 547.1 263.8 664.4 -58.62 -273.6 -762.1 -1534 -1553 -2129 -1387 312.7 312.7 508.1 -224.7 -801.2 -918.4 322.4 -576.5 -1720
10.7 254 0 547.1 -48.85 -127 -605.8 -1260 -1163 -1935 -1250 -195.4 566.7 244.3 195.4 -117.2 -635.6 439.7 -459.2 -1446
10.705 -224.7 9.77 166.1 9.77 -214.9 -420.1 -1036 -498.3 -1787 -478.7 -107.5 654.6 224.7 39.08 -683.9 -342 87.93 -224.7 -1153
10.71 -693.7 -166.1 -527.6 -146.6 -381 -381 -762.1 -156.3 -1544 -351.7 -879.8 732.8 -195.4 -39.08 -312.7 -429.9 -351.7 -156.3 -850
10.715 -644.8 -263.8 -703.5 -302.9 -156.3 -371.3 -263.8 205.2 -898.9 48.85 -723 576.5 -332.2 -381 -723 -498.3 -537.4 9.77 -234.5
10.72 -859.8 -224.7 -928.2 -302.9 19.54 -175.9 166.1 517.8 -508.1 342 -850 556.9 127 -283.3 -390.8 -439.7 -693.7 302.9 156.3
10.725 -498.3 -175.9 -801.2 -390.8 244.3 -166.1 576.5 488.5 175.9 342 -625.3 420.1 -87.93 -312.7 68.39 -478.7 -625.3 263.8 527.6
10.73 -596 -234.5 -938 -488.5 254 -185.6 615.5 449.4 361.5 342 -625.3 537.4 68.39 -87.93 224.7 -508.1 -683.9 244.3 576.5
10.735 -1045 -68.39 -1211 -566.7 -175.9 -224.7 312.7 371.3 224.7 293.1 -752.3 469 48.85 -87.93 195.4 -410.4 -938 175.9 273.6
10.74 -918.4 -498.3 -1270 -742.6 -166.1 -410.4 351.7 254 302.9 273.6 -488.5 488.5 586.2 -166.1 29.31 -410.4 -996.6 195.4 322.4
10.745 -1006 -302.9 -1436 -478.7 -400.6 -156.3 156.3 498.3 127 625.3 -459.2 1133 400.6 107.5 -273.6 -58.62 -1124 371.3 234.5
10.75 -1124 -556.9 -1339 -547.6 -244.3 -302.9 332.2 332.2 224.7 586.2 -439.7 478.7 156.3 -107.5 0 -117.2 -1006 136.8 469
10.755 -879.8 -752.3 -1290 -635.6 -293.1 -420.1 244.3 166.1 156.3 576.5 -605.8 566.7 29.31 -97.7 -58.62 -107.5 -938 19.54 556.9
10.76 -439.7 -469 -859.8 -420.1 9.77 -273.6 429.9 205.2 263.8 615.5 -244.3 635.1 9.77 195.4 205.2 9.77 -429.9 107.5 791.4
10.765 68.39 -527.6 -214.9 -723 390.8 -517.8 654.6 -136.8 429.9 214.9 58.62 293.1 -195.4 78.16 967.3 -68.39 68.39 -68.39 977
10.77 605.8 -273.6 107.5 -693.7 478.7 -459.2 449.4 -263.8 342 29.31 0 508.1 459.2 -48.85 224.7 -175.9 537.4 -78.16 820.7
10.775 1006 -175.9 371.3 -635.6 517.8 -381 361.5 -469 351.7 -381 742.6 508.1 1026 -127 566.7 -185.6 869.6 -156.3 683.9
10.78 1143 185.6 302.9 -439.7 283.3 -293.1 -87.93 -674.6 -58.62 -762.1 410.4 596 1085 0 68.39 -234.5 859.8 -175.9 224.7
10.785 850 -107.5 -97.7 -517.8 -195.4 -449.4 -644.8 -1055 -547.6 -1045 156.3 400.6 1016 -351.7 -263.8 -439.7 576.5 -469 -322.4
10.79 840.3 107.5 -312.7 -302.9 -361.5 -400.6 -889.1 -1280 -967.8 -1114 205.2 400.6 889.1 -293.1 -332.2 -469 644.8 -556.9 -625.3
10.795 576.5 -29.31 -273.6 -263.8 -371.3 -322.4 -1045 -1406 -1231 -1192 127 635.1 586.2 -58.62 -508.1 -439.7 683.9 -556.9 -801.2
10.8 117.2 -97.7 -410.4 -400.6 -449.4 -390.8 -1104 -1446 -1309 -1036 -283.3 205.2 537.4 -166.1 -605.8 -508.1 517.8 -635.6 -1016
10.805 146.6 -205.2 -293.1 -410.4 -263.8 -214.9 -859.8 -1114 -1045 -576.5 -312.7 322.4 498.3 -68.39 -556.9 -175.9 674.2 -605.8 -713.2
10.81 136.8 -342 -39.08 -655.1 107.5 -283.3 -508.1 -987.3 -615.5 -625.3 -146.6 -293.1 732.8 -205.2 -263.8 -263.8 820.7 -723 -332.2
10.815 254 -195.4 107.5 -439.7 312.7 39.08 -97.7 -322.4 -166.1 -117.2 -58.62 -39.08 918.4 78.16 -175.9 127 996.6 -381 224.7
10.82 420.1 -205.2 224.7 -371.3 664.4 293.1 312.7 107.5 156.3 9.77 39.08 29.31 332.2 -58.62 205.2 136.8 1075 -87.93 713.2
10.825 850 254 517.8 0 996.6 723 771.9 771.9 517.8 302.9 488.5 -39.08 781.6 136.8 547.1 478.7 1202 478.7 1202
10.83 752.3 234.5 615.5 -78.16 1065 654.6 1006 898.9 859.8 429.9 166.1 195.4 175.9 146.6 830.5 429.9 1133 576.5 1534
10.835 625.3 283.3 547.1 117.2 1133 713.2 1202 986.8 879.3 576.5 68.39 -39.08 390.8 -68.39 615.5 429.9 1075 752.3 1681
10.84 390.8 332.2 664.4 87.93 1270 566.7 1378 996.6 1153 703.5 244.3 -146.6 683.9 9.77 1045 410.4 1114 947.7 1798
10.845 195.4 449.4 898.9 351.7 1475 723 1524 1016 1172 908.6 293.1 -68.39 1026 58.62 1085 478.7 1163 1182 1817
10.85 420.1 195.4 869.6 234.5 1475 488.5 1602 674.2 1290 664.4 742.6 -371.3 957.5 -234.5 1407 224.7 1329 938 1768
10.855 625.3 68.39 918.4 117.2 1553 302.9 1534 449.4 1260 850 908.6 -586.2 1085 -166.1 1446 195.4 1260 850 1534
10.86 605.8 -185.6 566.7 -214.9 1114 -97.7 1143 -9.77 1016 517.8 566.7 -674.6 732.8 -195.4 742.6 -19.54 752.3 390.8 986.8
10.865 273.6 -410.4 48.85 -576.5 596 -459.2 771.9 -429.9 654.6 371.3 517.8 -889.1 674.2 -312.7 469 -166.1 175.9 29.31 488.5
10.87 302.9 -400.6 136.8 -693.7 566.7 -488.5 781.6 -449.4 693.7 410.4 410.4 -713.2 869.6 -136.8 469 -107.5 87.93 -254 410.4
10.875 -263.8 -713.2 -234.5 -1114 97.7 -869.6 498.3 -840.3 429.9 -78.16 -107.5 -752.3 508.1 -273.6 566.7 -410.4 -342 -703.5 58.62
10.88 -19.54 -762.1 -224.7 -1104 0 -918.4 410.4 -781.6 498.3 -29.31 -87.93 -703.5 312.7 -293.1 605.8 -273.6 -381 -762.1 9.77
10.885 117.2 -791.4 -322.4 -1064 -205.2 -918.4 185.6 -820.7 273.6 -332.2 -127 -459.2 -68.39 -127 508.1 -390.8 -410.4 -879.8 -127
10.89 263.8 -596 -322.4 -840.3 -361.5 -850 -244.3 -889.1 -29.31 -527.6 -195.4 -400.6 -107.5 29.31 234.5 -332.2 -498.3 -869.6 -469
10.895 635.1 -78.16 -390.8 -293.1 -576.5 -429.9 -713.2 -801.2 -586.2 -576.5 -136.8 -58.62 -39.08 127 -322.4 -244.3 -390.8 -498.3 -771.9
10.9 683.9 -39.08 -185.6 -58.62 -439.7 -166.1 -879.8 -869.6 -830.5 -820.7 107.5 -136.8 -39.08 185.6 -655.1 -254 -224.7 -293.1 -957.5
10.905 820.7 -29.31 -185.6 -97.7 -488.5 -312.7 -1163 -1172 -1221 -1211 -263.8 -273.6 58.62 9.77 -869.6 -351.7 -29.31 -400.6 -1006
10.91 947.7 -68.39 29.31 97.7 -293.1 -39.08 -1075 -1055 -1182 -1221 29.31 -361.5 -19.54 -39.08 -928.2 -185.6 332.2 -332.2 -683.9
10.915 840.3 -175.9 78.16 -58.62 -214.9 -156.3 -908.6 -1094 -1085 -1416 29.31 -478.7 -58.62 9.77 -322.4 -195.4 498.3 -469 -400.6
10.92 1143 -244.3 547.1 87.93 312.7 78.16 -361.5 -655.1 -664.4 -928.2 918.4 -48.85 635.1 185.6 -400.6 136.8 713.2 -185.6 224.7
10.925 1114 -185.6 517.8 214.9 488.5 234.5 166.1 -175.9 -127 -312.7 488.5 -136.8 0 361.5 214.9 508.1 654.6 0 732.8
10.93 1143 -263.8 840.3 254 996.6 390.8 830.5 224.7 381 48.85 1172 -127 605.8 390.8 390.8 635.1 830.5 175.9 1290
10.935 986.8 -488.5 683.9 244.3 879.3 371.3 1016 459.2 703.5 400.6 547.1 -254 214.9 498.3 -19.54 820.7 742.6 234.5 1553
10.94 469 -390.8 527.6 224.7 713.2 342 1104 586.2 879.3 527.6 351.7 -381 195.4 127 195.4 879.3 674.2 312.7 1632
10.945 566.7 -410.4 527.6 273.6 644.8 302.9 1153 488.5 879.3 166.1 254 -488.5 195.4 -39.08 214.9 644.8 810.9 234.5 1612
10.95 361.5 -39.08 410.4 469 517.8 498.3 1026 625.3 918.4 371.3 156.3 -214.9 351.7 9.77 342 732.8 820.7 381 1563
10.955 469 -9.77 576.5 400.6 498.3 459.2 938 283.3 713.2 19.54 312.7 -136.8 283.3 -175.9 420.1 400.6 947.7 205.2 1309
10.96 439.7 107.5 576.5 342 390.8 420.1 693.7 39.08 537.4 -214.9 175.9 -459.2 400.6 -254 420.1 127 771.9 175.9 947.7
10.965 439.7 214.9 547.1 381 244.3 527.6 537.4 9.77 420.1 107.5 -97.7 -107.5 0 -58.62 185.6 283.3 605.8 166.1 635.1
10.97 117.2 -39.08 146.6 117.2 -263.8 166.1 39.08 -439.7 -19.54 -351.7 -302.9 -693.7 -68.39 -224.7 -117.2 87.93 58.62 -312.7 -97.7
10.975 58.62 185.6 146.6 136.8 -293.1 254 48.85 -312.7 68.39 -136.8 -371.3 -732.8 87.93 -156.3 -39.08 156.3 39.08 -185.6 -185.6
10.98 -68.39 68.39 -39.08 39.08 -469 156.3 -185.6 -322.4 9.77 -19.54 -166.1 -771.9 -371.3 -136.8 -224.7 302.9 -185.6 -127 -400.6
10.985 -224.7 0 87.93 48.85 -234.5 156.3 -58.62 -361.5 166.1 -185.6 0 -1211 -136.8 -205.2 9.77 136.8 -58.62 -205.2 -254
10.99 -175.9 -185.6 -19.54 -185.6 -342 -136.8 -156.3 -459.2 244.3 -87.93 107.5 -957.5 302.9 -107.5 19.54 97.7 -127 -273.6 -205.2
10.995 -175.9 -29.31 58.62 -58.62 -214.9 0 -156.3 -351.7 117.2 -29.31 166.1 -1025 175.9 -48.85 -68.39 166.1 0 -273.6 -107.5
11 107.5 0 117.2 -205.2 -342 -322.4 -351.7 -713.2 -175.9 -566.7 -332.2 -928.2 146.6 0 -185.6 -146.6 48.85 -439.7 -254
11.005 371.3 615.5 312.7 205.2 -166.1 29.31 -263.8 -371.3 -224.7 -273.6 136.8 -459.2 68.39 175.9 -68.39 87.93 312.7 -146.6 -254
11.01 771.9 889.1 654.6 410.4 136.8 175.9 -195.4 -351.7 -381 -469 254 -371.3 -244.3 195.4 -117.2 -68.39 732.8 -29.31 -107.5
11.015 928.2 1241 732.8 869.6 234.5 586.2 -263.8 -9.77 -469 -420.1 254 -127 -556.9 371.3 -469 48.85 889.1 400.6 -166.1
11.02 859.8 1309 791.4 1075 293.1 791.4 -332.2 263.8 -625.3 -263.8 439.7 -58.62 -420.1 586.2 -967.8 117.2 928.2 713.2 -146.6
11.025 615.5 1124 810.9 1036 322.4 1065 -302.9 508.1 -703.5 -205.2 244.3 -175.9 -840.3 420.1 -1025 195.4 840.3 957.5 -68.39
11.03 556.9 1192 908.6 1192 556.9 1260 -87.93 850 -547.6 39.08 332.2 185.6 -234.5 771.9 -742.6 469 830.5 996.6 156.3
11.035 136.8 762.1 850 879.3 615.5 1153 214.9 947.7 -175.9 351.7 117.2 -254 195.4 371.3 -136.8 420.1 781.6 859.8 488.5
11.04 254 801.2 801.2 693.7 732.8 1094 478.7 1045 166.1 654.6 302.9 -332.2 400.6 293.1 224.7 596 654.6 703.5 605.8
11.045 478.7 683.9 928.2 586.2 879.3 928.2 771.9 1065 566.7 996.6 420.1 -302.9 1270 381 527.6 654.6 752.3 625.3 869.6
11.05 498.3 537.4 918.4 312.7 967.3 674.2 957.5 957.5 742.6 1026 683.9 -576.5 1348 332.2 674.2 625.3 723 371.3 908.6
11.055 449.4 586.2 762.1 244.3 791.4 488.5 762.1 762.1 498.3 840.3 664.4 -498.3 1016 254 351.7 566.7 654.6 273.6 635.1
11.06 283.3 576.5 517.8 371.3 605.8 547.1 644.8 732.8 390.8 908.6 508.1 -644.8 967.3 332.2 390.8 556.9 429.9 400.6 371.3
11.065 48.85 517.8 449.4 244.3 420.1 136.8 420.1 302.9 205.2 400.6 390.8 -537.4 469 146.6 361.5 332.2 156.3 127 -39.08
11.07 -117.2 527.6 439.7 361.5 302.9 283.3 254 293.1 136.8 527.6 39.08 -655.1 273.6 166.1 0 332.2 48.85 185.6 -283.3
11.075 -312.7 420.1 469 342 283.3 166.1 244.3 78.16 166.1 312.7 273.6 -439.7 390.8 175.9 410.4 273.6 195.4 136.8 -342
11.08 9.77 146.6 781.6 322.4 566.7 166.1 488.5 -19.54 361.5 351.7 322.4 -302.9 -351.7 156.3 830.5 244.3 488.5 214.9 -175.9
11.085 146.6 146.6 810.9 459.2 478.7 351.7 381 19.54 244.3 342 498.3 29.31 732.8 478.7 283.3 302.9 664.4 332.2 -214.9
11.09 556.9 342 1094 586.2 752.3 439.7 635.1 39.08 449.4 205.2 771.9 146.6 68.39 547.1 781.6 244.3 1065 332.2 -9.77
11.095 439.7 342 830.5 488.5 488.5 263.8 273.6 -87.93 166.1 -9.77 615.5 -136.8 351.7 517.8 273.6 -48.85 840.3 146.6 -332.2
11.1 244.3 713.2 723 556.9 185.6 234.5 29.31 -136.8 -97.7 -214.9 293.1 0 136.8 654.6 205.2 39.08 625.3 146.6 -644.8
11.105 -410.4 420.1 146.6 156.3 -429.9 -195.4 -547.6 -449.4 -508.1 -556.9 -283.3 -527.6 -185.6 166.1 -78.16 -224.7 39.08 -214.9 -1172
11.11 -478.7 537.4 136.8 185.6 -517.8 -254 -625.3 -459.2 -488.5 -439.7 -214.9 -351.7 78.16 361.5 -156.3 9.77 -97.7 -234.5 -1192
11.115 -410.4 429.9 48.85 -58.62 -615.5 -429.9 -791.4 -644.8 -488.5 -655.1 -283.3 -723 312.7 -429.9 -39.08 -195.4 -136.8 -322.4 -1163
11.12 -527.6 410.4 -136.8 78.16 -771.9 -302.9 -947.7 -488.5 -586.2 -312.7 -224.7 -605.8 -175.9 -322.4 -429.9 -117.2 -244.3 -205.2 -1143
11.125 -117.2 644.8 254 185.6 -214.9 19.54 -508.1 -205.2 -127 -48.85 342 -342 596 -273.6 -39.08 -214.9 68.39 48.85 -586.2
11.13 -195.4 586.2 97.7 185.6 -234.5 68.39 -498.3 -68.39 -68.39 19.54 29.31 -322.4 -78.16 -214.9 -214.9 -283.3 87.93 -9.77 -469
11.135 -185.6 586.2 68.39 234.5 19.54 254 -234.5 175.9 127 146.6 68.39 -156.3 58.62 9.77 68.39 -322.4 234.5 107.5 -136.8
11.14 -136.8 469 117.2 322.4 87.93 371.3 29.31 459.2 390.8 312.7 39.08 -127 97.7 175.9 87.93 -214.9 302.9 166.1 97.7
11.145 -39.08 371.3 224.7 254 175.9 527.6 224.7 635.1 449.4 351.7 136.8 97.7 166.1 469 205.2 -48.85 381 273.6 244.3
11.15 68.39 429.9 351.7 371.3 273.6 703.5 498.3 898.9 840.3 713.2 400.6 48.85 156.3 664.4 674.2 263.8 537.4 400.6 596
11.155 -48.85 429.9 244.3 332.2 97.7 742.6 254 957.5 576.5 723 68.39 205.2 273.6 664.4 -195.4 322.4 234.5 361.5 263.8
11.16 -351.7 625.3 -136.8 449.4 -205.2 840.3 166.1 1143 605.8 1006 -136.8 78.16 -371.3 928.2 195.4 654.6 -9.77 508.1 195.4
11.165 -615.5 635.1 -371.3 459.2 -322.4 713.2 -9.77 1065 420.1 1055 -429.9 68.39 -420.1 1006 -234.5 762.1 -224.7 508.1 29.31
11.17 -810.9 674.2 -527.6 517.8 -381 723 -127 1016 244.3 1163 -302.9 -127 -605.8 566.7 -322.4 605.8 -234.5 429.9 0
11.175 -830.5 693.7 -713.2 469 -361.5 644.8 -117.2 820.7 195.4 996.6 -166.1 -107.5 -205.2 361.5 -244.3 556.9 -224.7 351.7 48.85
11.18 -586.2 898.9 -810.9 605.8 -263.8 732.8 -166.1 889.1 117.2 1094 78.16 136.8 -205.2 478.7 -410.4 498.3 -244.3 537.4 -19.54
11.185 -517.8 713.2 -1182 214.9 -527.6 361.5 -332.2 469 29.31 781.6 -556.9 -205.2 -615.5 -87.93 -312.7 19.54 -605.8 107.5 -302.9
11.19 -469 928.2 -1280 195.4 -498.3 381 -381 459.2 29.31 781.6 -478.7 39.08 -1124 244.3 -342 -58.62 -703.5 166.1 -400.6
11.195 -527.6 723 -1367 -58.62 -635.6 263.8 -390.8 175.9 78.16 674.2 -762.1 -302.9 -938 -68.39 -127 -420.1 -879.8 87.93 -527.6
11.2 -664.4 752.3 -1201 -9.77 -547.6 381 -390.8 195.4 58.62 674.2 -527.6 -87.93 -977.5 87.93 -29.31 -381 -850 302.9 -586.2
11.205 -918.4 635.1 -1201 -48.85 -635.6 400.6 -342 146.6 117.2 830.5 -879.8 -283.3 -488.5 -166.1 -127 -527.6 -908.6 283.3 -615.5
11.21 -840.3 762.1 -1064 146.6 -635.6 576.5 -400.6 273.6 156.3 908.6 -683.9 -19.54 -655.1 254 -29.31 -156.3 -723 342 -576.5
11.215 -918.4 625.3 -1163 -48.85 -840.3 224.7 -586.2 39.08 -48.85 664.4 -957.5 -332.2 -1133 -117.2 -586.2 -400.6 -674.6 48.85 -683.9
11.22 -635.6 586.2 -996.6 0 -664.4 283.3 -429.9 136.8 166.1 762.1 -625.3 -205.2 -1036 0 -244.3 -234.5 -410.4 87.93 -439.7
11.225 -596 556.9 -1397 29.31 -1016 254 -781.6 107.5 -342 547.1 -898.9 -605.8 -1143 -195.4 -664.4 -273.6 -644.8 78.16 -596
11.23 -146.6 556.9 -1045 -39.08 -742.6 136.8 -498.3 175.9 -195.4 556.9 -283.3 -156.3 -859.8 -185.6 -185.6 -283.3 -439.7 78.16 -283.3
11.235 -322.4 683.9 -1055 166.1 -781.6 488.5 -400.6 488.5 -293.1 723 -459.2 234.5 -830.5 107.5 -97.7 29.31 -410.4 361.5 -195.4
11.24 -244.3 527.6 -957.5 48.85 -791.4 390.8 -293.1 566.7 -234.5 820.7 -449.4 78.16 -693.7 -205.2 -68.39 48.85 -576.5 449.4 -195.4
11.245 -420.1 410.4 -810.9 166.1 -674.6 635.1 -58.62 801.2 -166.1 977 -537.4 556.9 -732.8 107.5 -87.93 302.9 -556.9 723 -68.39
11.25 -556.9 205.2 -644.8 68.39 -566.7 527.6 136.8 723 -87.93 732.8 -547.6 273.6 -459.2 29.31 -127 185.6 -429.9 605.8 136.8
11.255 -781.6 0 -664.4 -107.5 -527.6 283.3 224.7 566.7 -48.85 752.3 -791.4 -117.2 -1114 -332.2 -312.7 39.08 -478.7 469 185.6
11.26 -547.6 -156.3 -390.8 -342 -273.6 68.39 459.2 312.7 68.39 381 -254 -185.6 -840.3 -361.5 -97.7 -117.2 -263.8 400.6 400.6
11.265 -361.5 -214.9 -136.8 -449.4 -127 -68.39 547.1 263.8 273.6 283.3 -283.3 -234.5 -683.9 -322.4 -156.3 -254 -48.85 244.3 488.5
11.27 -361.5 -420.1 -381 -576.5 -351.7 -146.6 429.9 224.7 312.7 312.7 -29.31 -224.7 -586.2 -263.8 0 -205.2 -39.08 156.3 449.4
11.275 -195.4 -693.7 -273.6 -655.1 -400.6 -332.2 351.7 117.2 273.6 -87.93 -205.2 -107.5 -273.6 -244.3 -214.9 -410.4 48.85 -48.85 302.9
11.28 29.31 -693.7 -283.3 -615.5 -390.8 -381 283.3 29.31 214.9 -185.6 -78.16 -39.08 136.8 -127 -146.6 -439.7 127 -117.2 322.4
11.285 0 -752.3 -224.7 -439.7 -420.1 -283.3 302.9 48.85 156.3 -244.3 -205.2 68.39 -351.7 -293.1 -205.2 -400.6 58.62 -78.16 254
11.29 97.7 -683.9 58.62 -283.3 -97.7 -195.4 410.4 19.54 342 -302.9 214.9 175.9 9.77 -342 19.54 -381 302.9 -39.08 420.1
11.295 107.5 -527.6 351.7 -19.54 224.7 19.54 635.1 58.62 556.9 -97.7 322.4 586.2 87.93 0 205.2 -214.9 527.6 136.8 566.7
11.3 -9.77 -655.1 293.1 -224.7 214.9 -87.93 547.1 -97.7 566.7 -185.6 361.5 586.2 -302.9 -156.3 439.7 -322.4 459.2 97.7 459.2
11.305 -156.3 -605.8 332.2 -224.7 166.1 -283.3 400.6 -332.2 342 -478.7 185.6 469 -205.2 -342 371.3 -566.7 439.7 -9.77 214.9
11.31 -107.5 -683.9 293.1 -351.7 29.31 -361.5 244.3 -498.3 166.1 -527.6 224.7 654.6 -342 -146.6 48.85 -478.7 381 -244.3 39.08
11.315 -136.8 -508.1 9.77 -234.5 -361.5 -244.3 -156.3 -488.5 -224.7 -742.6 117.2 400.6 -107.5 -127 117.2 -498.3 234.5 -371.3 -224.7
11.32 117.2 -469 87.93 -68.39 -478.7 -136.8 -127 -234.5 -185.6 -332.2 283.3 752.3 -156.3 107.5 566.7 -195.4 205.2 -263.8 -146.6
11.325 9.77 -655.1 -508.1 -224.7 -1124 -351.7 -869.6 -498.3 -820.7 -918.4 -19.54 469 -371.3 39.08 -596 -478.7 -244.3 -576.5 -615.5
11.33 -175.9 -781.6 -576.5 -244.3 -1064 -312.7 -742.6 -263.8 -674.6 -469 -107.5 351.7 -713.2 -48.85 -244.3 -322.4 -381 -566.7 -459.2
11.335 -791.4 -1025 -1182 -498.3 -1534 -527.6 -1133 -410.4 -1163 -674.6 -859.8 185.6 -1290 -58.62 -1104 -361.5 -898.9 -810.9 -830.5
11.34 -1192 -1094 -1260 -488.5 -1387 -420.1 -987.3 -195.4 -1124 -293.1 -996.6 273.6 -987.3 -136.8 -987.3 -97.7 -1016 -605.8 -732.8
