    T[sec]  F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  P4  T6  O1  O2
19.74 -3.037 9.978 -2.024 -25.02 -21.04 -15.04 -5.061 3.977 -39.04 -51.04 -43.02 -25.02 -25.02 -13.01 -19.02
19.7467 13.95 23.93 1.952 -32.03 5.929 3.977 4.989 0 -48.01 -12 -6.001 -27.04 -44.03 20.97 -21.04
19.7533 30.94 31.96 9.978 -26.03 33.98 29.93 35.93 0 -50.03 13.95 28.99 -23.06 -49.02 50.97 -11.06
19.76 36.95 31.96 15.98 -11.06 47 49.96 57.99 13.95 -37.02 34.99 57.99 -7.013 -39.04 71 0.9399
19.7667 32.97 27.98 15.98 0 47 51.98 60.95 24.94 -23.06 28.99 65 1.952 -23.06 68.98 3.977
19.7733 20.97 23.93 11.93 -3.037 34.99 43.96 43.96 31.96 -20.03 14.97 53.94 3.977 -9.038 53 5.929
19.78 6.941 13.95 2.964 -13.01 19.96 28.99 9.978 18.94 -18 0 33.98 6.941 -2.024 32.97 2.964
19.7867 -1.012 -2.024 -5.061 -20.03 4.989 13.95 1.952 0.9399 -14.03 -15.04 11.93 6.941 0.9399 14.97 0
19.7933 -14.03 -16.05 -13.01 -17.06 -7.013 -2.024 1.952 1.952 -8.025 -28.05 -1.012 12.94 13.95 0.9399 0
19.8 -20.03 -27.04 -18 -5.061 -18 -6.001 0 1.952 0.9399 -41.07 -11.06 15.98 17.93 -15.04 -1.012
19.8067 -20.03 -22.05 -13.01 0 -31.02 -11.06 -2.024 6.941 1.952 -58.06 -24 10.99 11.93 -35.07 -9.038
19.8133 -21.04 -7.013 -7.013 1.952 -40.05 -13.01 -15.04 8.965 -6.001 -71.07 -45.04 -2.024 -2.024 -51.04 -25.02
19.82 -26.03 -2.024 1.952 -9.038 -49.02 -16.05 -39.04 0 -22.05 -78.01 -67.02 -28.05 -16.05 -73.02 -40.05
19.8267 -32.03 -2.024 -2.024 -17.06 -60.01 -27.04 -41.07 -19.02 -28.05 -82.06 -91.03 -47.07 -17.06 -81.05 -49.02
19.8333 -38.03 -1.012 -3.037 -16.05 -62.03 -35.07 -38.03 -28.05 -25.02 -78.01 -106.1 -51.04 -9.038 -77 -47.07
19.84 -36.01 -1.012 -11.06 -15.04 -52.06 -37.02 -29.06 -27.04 -19.02 -62.03 -95 -45.04 -2.024 -53.07 -33.04
19.8467 -26.03 0.9399 -17.06 -22.05 -33.04 -27.04 -25.02 -27.04 -26.03 -41.07 -68.04 -39.04 -2.024 -15.04 -19.02
19.8533 -17.06 -1.012 -25.02 -32.03 -13.01 -17.06 -28.05 -30 -34.05 -12 -34.05 -35.07 -4.049 16.99 -9.038
19.86 -5.061 -7.013 -27.04 -35.07 1.952 -3.037 -27.04 -37.02 -33.04 9.978 0.9399 -25.02 -7.013 40.99 -3.037
19.8667 0.9399 -9.038 -21.04 -19.02 18.94 5.929 -6.001 -33.04 -15.04 35.93 26.97 -3.037 0 59 1.952
19.8733 7.953 -3.037 -13.01 -5.061 32.97 21.98 12.94 -7.013 -2.024 48.95 45.98 15.98 2.964 68.98 11.93
19.88 10.99 0 -3.037 -1.012 34.99 31.96 19.96 16.99 4.989 45.98 49.96 27.98 3.977 68.98 9.978
19.8867 3.977 -2.024 -1.012 -1.012 20.97 23.93 14.97 28.99 0.9399 24.94 37.96 21.98 -6.001 44.97 -1.012
19.8933 -5.061 -3.037 -2.024 0.9399 -1.012 7.953 0.9399 19.96 -1.012 1.952 13.95 5.929 -18 8.965 -25.02
19.9 -15.04 -5.061 5.929 0 -14.03 0.9399 -2.024 11.93 0.9399 -20.03 -1.012 -2.024 -20.03 -11.06 -33.04
19.9067 -17.06 -3.037 19.96 11.93 -21.04 0.9399 4.989 6.941 7.953 -35.07 -9.038 1.952 -7.013 -19.02 -23.06
19.9133 -13.01 0 29.93 19.96 -19.02 1.952 19.96 22.99 13.95 -37.02 -11.06 13.95 5.929 -13.01 -5.061
19.92 -9.038 7.953 25.96 11.93 -17.06 3.977 15.98 33.98 9.978 -37.02 -15.04 13.95 13.95 -11.06 1.952
19.9267 -7.013 9.978 9.978 -1.012 -23.06 -2.024 0 23.93 -1.012 -41.07 -33.04 -2.024 5.929 -23.06 -1.012
19.9333 -9.038 5.929 -3.037 -23.06 -29.06 -7.013 -15.04 3.977 -21.04 -49.02 -59.07 -25.02 -5.061 -45.04 -19.02
19.94 -9.038 3.977 -11.06 -37.02 -35.07 -15.04 -29.06 -18 -33.04 -57.05 -79.02 -49.02 -19.02 -61.02 -35.07
19.9467 -5.061 5.929 -9.038 -37.02 -31.02 -13.01 -23.06 -30 -31.02 -59.07 -79.02 -53.07 -17.06 -63.05 -41.07
19.9533 0.9399 11.93 -3.037 -31.02 -19.02 -5.061 -7.013 -22.05 -17.06 -43.02 -55.02 -39.04 -3.037 -49.02 -31.02
19.96 -2.024 14.97 -6.001 -21.04 -5.061 1.952 -4.049 -7.013 -7.013 -11.06 -21.04 -17.06 3.977 -21.04 -15.04
19.9667 0 6.941 -14.03 -16.05 1.952 8.965 -8.025 -2.024 -3.037 15.98 0.9399 -7.013 0.9399 0.9399 -2.024
19.9733 -13.01 -7.013 -15.04 -17.06 1.952 1.952 -19.02 0 -11.06 31.96 11.93 -9.038 -15.04 16.99 -9.038
19.98 -18 -15.04 -3.037 -10.05 1.952 -2.024 -17.06 -3.037 -19.02 38.97 16.99 -13.01 -32.03 22.99 -22.05
19.9867 -15.04 -13.01 7.953 -1.012 3.977 -3.037 -3.037 -1.012 -17.06 35.93 19.96 -11.06 -43.02 24.94 -33.04
19.9933 1.952 2.964 22.99 7.953 9.978 7.953 16.99 6.941 -5.061 42.95 29.93 -2.024 -33.04 28.99 -25.02
20 10.99 24.94 28.99 18.94 21.98 24.94 34.99 26.97 1.952 47 36.95 15.98 -20.03 38.97 -6.001
20.0067 21.98 37.96 37.96 25.96 27.98 40.99 47.94 41.93 12.94 39.98 43.96 25.96 -13.01 40.99 0.9399
20.0133 25.96 47.94 43.96 25.96 25.96 48.95 51.98 48.95 8.965 17.93 35.93 23.93 -11.06 28.99 0.9399
20.02 26.97 50.97 48.95 14.97 15.98 44.97 37.96 39.98 1.952 -3.037 18.94 10.99 -10.05 4.989 -10.05
20.0267 21.98 49.96 42.95 0.9399 -1.012 31.96 23.93 20.97 -10.05 -27.04 -7.013 0 -10.05 -19.02 -21.04
20.0333 12.94 41.93 25.96 -4.049 -9.038 19.96 4.989 3.977 -16.05 -41.07 -32.03 -14.03 -6.001 -41.07 -21.04
20.04 6.941 27.98 2.964 -12 -8.025 7.953 -11.06 -2.024 -14.03 -38.03 -42.01 -19.02 0.9399 -41.07 -18
20.0467 4.989 10.99 -12 -21.04 -1.012 0.9399 -24 -8.025 -9.038 -30 -34.05 -15.04 7.953 -31.02 -11.06
20.0533 -1.012 -2.024 -24 -22.05 0.9399 1.952 -27.04 -8.025 -2.024 -22.05 -20.03 -11.06 19.96 -19.02 -2.024
20.06 -8.025 -9.038 -25.02 -18 -1.012 -5.061 -34.05 -9.038 2.964 -13.01 -12 -2.024 28.99 -13.01 1.952
20.0667 -21.04 -15.04 -24 -8.025 -10.05 -17.06 -33.04 -12 4.989 0 -5.061 1.952 28.99 -7.013 5.929
20.0733 -24 -16.05 -18 -2.024 -9.038 -18 -23.06 -9.038 0.9399 21.98 1.952 -1.012 16.99 0.9399 4.989
20.08 -9.038 -7.013 -11.06 -1.012 1.952 -8.025 -13.01 -4.049 -4.049 45.98 9.978 -3.037 -2.024 16.99 0.9399
20.0867 5.929 0.9399 -7.013 -7.013 19.96 4.989 -5.061 -5.061 -16.05 59.94 21.98 -11.06 -15.04 28.99 -8.025
20.0933 14.97 1.952 -2.024 -6.001 29.93 18.94 -4.049 -6.001 -27.04 59 24.94 -23.06 -32.03 26.97 -22.05
20.1 9.978 -2.024 4.989 1.952 23.93 17.93 0 -8.025 -25.02 47 17.93 -29.06 -41.07 12.94 -31.02
20.1067 0 1.952 19.96 5.929 11.93 7.953 5.929 -7.013 -17.06 31.96 3.977 -25.02 -47.07 -1.012 -37.02
20.1133 0 23.93 33.98 10.99 0 4.989 21.98 1.952 -5.061 14.97 -4.049 -11.06 -38.03 -3.037 -26.03
20.12 1.952 41.93 35.93 13.95 -3.037 5.929 23.93 18.94 3.977 -2.024 -17.06 0 -21.04 -9.038 -11.06
20.1267 6.941 42.95 30.94 14.97 -7.013 8.965 20.97 22.99 17.93 -13.01 -26.03 11.93 0 -13.01 1.952
20.1333 9.978 32.97 22.99 17.93 -5.061 9.978 12.94 21.98 27.98 -21.04 -29.06 17.93 9.978 -23.06 3.977
20.14 9.978 21.98 21.98 25.96 0.9399 11.93 5.929 22.99 31.96 -19.02 -17.06 21.98 23.93 -21.04 11.93
20.1467 11.93 19.96 19.96 25.96 5.929 13.95 7.953 24.94 33.98 -11.06 0.9399 27.98 35.93 -9.038 25.96
20.1533 13.95 19.96 13.95 19.96 11.93 15.98 15.98 28.99 33.98 -7.013 9.978 33.98 47.94 -1.012 39.98
20.16 13.95 17.93 7.953 13.95 11.93 17.93 15.98 27.98 31.96 -5.061 11.93 29.93 47.94 0.9399 39.98
20.1667 15.98 13.95 7.953 9.978 11.93 21.98 13.95 15.98 21.98 -1.012 11.93 19.96 29.93 -11.06 25.96
20.1733 11.93 13.95 13.95 3.977 19.96 23.93 7.953 9.978 3.977 11.93 15.98 3.977 7.953 -15.04 5.929
20.18 3.977 9.978 13.95 -3.037 25.96 17.93 1.952 0.9399 -11.06 36.95 19.96 -3.037 0.9399 -1.012 -2.024
20.1867 -9.038 0.9399 3.977 -15.04 17.93 0 -10.05 -7.013 -23.06 43.96 13.95 -11.06 -1.012 8.965 0
20.1933 -32.03 -24 -8.025 -24 -4.049 -23.06 -26.03 -12 -24 28.99 -5.061 -21.04 -6.001 10.99 0
20.2 -56.03 -48.01 -28.05 -30 -32.03 -51.04 -54.01 -28.05 -26.03 10.99 -35.07 -37.02 -16.05 2.964 -5.061
20.2067 -62.03 -60.01 -42.01 -30 -44.03 -69.05 -75.05 -50.03 -30 0.9399 -51.04 -53.07 -34.05 -11.06 -21.04
20.2133 -49.02 -50.03 -43.02 -25.02 -35.07 -67.02 -74.04 -65.07 -28.05 5.929 -48.01 -57.05 -41.07 -15.04 -26.03
20.22 -24 -24 -24 -8.025 -18 -45.04 -48.01 -58.06 -16.05 8.965 -35.07 -43.02 -40.05 -7.013 -17.06
20.2267 0 1.952 4.989 10.99 -6.001 -12 -13.01 -31.02 -2.024 3.977 -28.05 -19.02 -30 -5.061 -8.025
20.2333 1.952 17.93 27.98 17.93 -3.037 0 0 0.9399 5.929 0.9399 -33.04 -5.061 -23.06 -13.01 -5.061
20.24 2.964 21.98 22.99 12.94 -1.012 -1.012 -4.049 9.978 -1.012 11.93 -31.02 -4.049 -17.06 -11.06 -3.037
20.2467 7.953 15.98 0 1.952 11.93 1.952 -8.025 1.952 -3.037 28.99 -16.05 -9.038 -5.061 0.9399 1.952
20.2533 21.98 20.97 -1.012 -1.012 26.97 7.953 1.952 -5.061 -4.049 37.96 5.929 -2.024 -2.024 20.97 7.953
20.26 33.98 32.97 5.929 4.989 31.96 23.93 18.94 -1.012 0.9399 27.98 25.96 4.989 11.93 26.97 13.95
20.2667 25.96 26.97 19.96 8.965 19.96 27.98 19.96 13.95 9.978 7.953 26.97 14.97 18.94 6.941 8.965
20.2733 0.9399 5.929 12.94 4.989 4.989 11.93 4.989 17.93 14.97 2.964 12.94 13.95 27.98 -5.061 4.989
20.28 -10.05 -4.049 0 0.9399 2.964 -5.061 -8.025 6.941 16.99 14.97 0.9399 10.99 37.96 -7.013 14.97
20.2867 -11.06 -3.037 -17.06 0 4.989 -11.06 -12 -3.037 16.99 26.97 3.977 7.953 41.93 0.9399 27.98
20.2933 -4.049 -5.061 -18 -4.049 7.953 -5.061 -10.05 -10.05 11.93 31.96 4.989 2.964 37.96 4.989 31.96
20.3 -11.06 -15.04 -19.02 -2.024 2.964 -5.061 -16.05 -11.06 6.941 28.99 5.929 0 19.96 4.989 23.93
20.3067 -22.05 -28.05 -12 0 1.952 -7.013 -14.03 -16.05 2.964 28.99 0.9399 -1.012 7.953 4.989 14.97
20.3133 -20.03 -23.06 -1.012 10.99 1.952 -5.061 -4.049 -9.038 6.941 32.97 4.989 0 0 16.99 12.94
20.32 -5.061 1.952 19.96 14.97 -2.024 1.952 0 0 5.929 33.98 6.941 0.9399 -10.05 22.99 8.965
20.3267 1.952 30.94 27.98 8.965 0.9399 9.978 -1.012 0.9399 0 21.98 0.9399 -10.05 -33.04 14.97 -7.013
20.3333 0 32.97 23.93 1.952 -8.025 3.977 -11.06 -1.012 -12 3.977 -19.02 -30 -55.02 -3.037 -29.06
20.34 -7.013 17.93 11.93 -3.037 -17.06 -8.025 -26.03 -18 -13.01 0 -40.05 -41.07 -51.04 -15.04 -36.01
20.3467 -14.03 3.977 6.941 -1.012 -22.05 -20.03 -28.05 -23.06 -4.049 -11.06 -47.07 -36.01 -31.02 -21.04 -23.06
20.3533 -13.01 1.952 7.953 9.978 -23.06 -23.06 -19.02 -15.04 1.952 -33.04 -47.07 -21.04 -5.061 -35.07 -9.038
20.36 0 13.95 10.99 20.97 -12 -10.05 -13.01 0 13.95 -45.04 -36.01 -1.012 10.99 -49.02 0
20.3667 8.965 24.94 12.94 22.99 -1.012 -2.024 -2.024 6.941 26.97 -38.03 -17.06 15.98 26.97 -51.04 3.977
20.3733 15.98 30.94 15.98 25.96 17.93 13.95 4.989 11.93 42.95 -5.061 6.941 37.96 47.94 -33.04 28.99
20.38 20.97 28.99 20.97 34.99 30.94 23.93 13.95 18.94 66.95 30.94 31.96 57.99 72.95 0.9399 59.94
20.3867 18.94 20.97 24.94 47 36.95 29.93 20.97 22.99 78.95 56.97 49.96 67.96 90.95 28.99 81.99
20.3933 18.94 16.99 26.97 44.97 34.99 29.93 20.97 28.99 72.95 60.95 55.96 63.99 82.93 38.97 85.97
20.4 13.95 13.95 21.98 29.93 31.96 27.98 10.99 25.96 49.96 57.99 53.94 45.98 59.94 42.95 73.96
20.4067 9.978 11.93 11.93 7.953 27.98 23.93 3.977 10.99 23.93 60.95 47.94 25.96 33.98 47 63.99
20.4133 3.977 5.929 3.977 -2.024 25.96 21.98 3.977 0.9399 9.978 63.99 43.96 13.95 23.93 56.97 61.96
20.42 1.952 1.952 3.977 5.929 27.98 21.98 15.98 0.9399 11.93 65.94 39.98 19.96 23.93 66.95 63.99
20.4267 7.953 11.93 17.93 21.98 29.93 31.96 37.96 12.94 21.98 62.97 41.93 31.96 17.93 68.98 59.94
20.4333 17.93 29.93 37.96 33.98 29.93 39.98 50.97 36.95 21.98 57.99 41.93 33.98 0 62.97 43.96
20.44 19.96 39.98 47.94 32.97 26.97 39.98 40.99 49.96 16.99 53 31.96 19.96 -16.05 48.95 17.93
20.4467 11.93 33.98 39.98 24.94 18.94 27.98 18.94 37.96 6.941 42.95 13.95 -2.024 -28.05 26.97 -1.012
20.4533 2.964 15.98 17.93 18.94 8.965 7.953 0.9399 18.94 8.965 31.96 -2.024 -11.06 -22.05 8.965 -15.04
20.46 1.952 1.952 0.9399 22.99 9.978 -1.012 -15.04 -1.012 18.94 26.97 -5.061 -9.038 -5.061 4.989 -10.05
20.4667 1.952 0.9399 -1.012 34.99 16.99 -3.037 -6.001 -3.037 32.97 26.97 0 0 6.941 6.941 -1.012
20.4733 15.98 3.977 7.953 43.96 28.99 3.977 10.99 0 49.96 28.99 17.93 17.93 19.96 14.97 6.941
20.48 25.96 13.95 25.96 55.96 33.98 19.96 29.93 19.96 61.96 27.98 33.98 37.96 33.98 16.99 17.93
20.4867 30.94 26.97 40.99 65 34.99 31.96 49.96 40.99 71 27.98 43.96 55.96 50.97 16.99 33.98
20.4933 28.99 31.96 43.96 63.99 31.96 39.98 53.94 61.96 69.99 31.96 47.94 61.96 63.99 20.97 50.97
20.5 26.97 30.94 38.97 47 30.94 37.96 41.93 62.97 53 41.93 41.93 51.98 65 26.97 63.99
20.5067 20.97 18.94 24.94 18.94 32.97 27.98 26.97 47 28.99 50.97 31.96 31.96 54.95 28.99 61.96
20.5133 13.95 4.989 4.989 0.9399 28.99 18.94 17.93 22.99 11.93 57.99 25.96 11.93 40.99 30.94 54.95
20.52 5.929 -3.037 -7.013 -8.025 23.93 8.965 5.929 0 2.964 62.97 23.93 4.989 33.98 40.99 51.98
20.5267 0 -14.03 -10.05 -4.049 15.98 4.989 5.929 -3.037 6.941 63.99 27.98 5.929 31.96 53 50.97
20.5333 -10.05 -19.02 -11.06 2.964 6.941 -2.024 3.977 1.952 8.965 59.94 27.98 9.978 33.98 56.97 51.98
20.54 -12 -18 -7.013 5.929 5.929 0.9399 0 3.977 13.95 53 21.98 13.95 30.94 50.97 41.93
20.5467 -2.024 -15.04 -11.06 8.965 10.99 -1.012 0.9399 1.952 20.97 47.94 17.93 16.99 21.98 40.99 37.96
20.5533 6.941 -6.001 -8.025 12.94 25.96 0.9399 5.929 -2.024 22.99 43.96 19.96 21.98 15.98 32.97 32.97
20.56 19.96 1.952 -2.024 20.97 31.96 12.94 11.93 3.977 28.99 36.95 23.93 26.97 13.95 24.94 31.96
20.5667 21.98 8.965 12.94 29.93 28.99 16.99 17.93 10.99 27.98 11.93 15.98 21.98 2.964 2.964 10.99
20.5733 16.99 12.94 20.97 32.97 14.97 11.93 10.99 18.94 20.97 -8.025 0.9399 9.978 -6.001 -27.04 -15.04
20.58 10.99 14.97 28.99 38.97 0.9399 1.952 5.929 18.94 18.94 -25.02 -15.04 -2.024 -16.05 -55.02 -41.07
20.5867 16.99 17.93 39.98 43.96 0.9399 3.977 17.93 21.98 19.96 -31.02 -15.04 0.9399 -23.06 -65.07 -50.03
20.5933 24.94 30.94 60.95 50.97 -1.012 13.95 37.96 30.94 18.94 -29.06 -3.037 1.952 -18 -59.07 -43.02
20.6 27.98 41.93 69.99 51.98 3.977 29.93 47.94 41.93 19.96 -23.06 5.929 11.93 -13.01 -43.02 -37.02
20.6067 27.98 45.98 67.96 49.96 10.99 33.98 50.97 43.96 23.93 -8.025 13.95 19.96 -5.061 -23.06 -26.03
20.6133 17.93 39.98 51.98 40.99 14.97 31.96 40.99 45.98 28.99 4.989 19.96 21.98 0.9399 -5.061 -15.04
20.62 6.941 25.96 33.98 30.94 13.95 21.98 21.98 42.95 28.99 22.99 17.93 21.98 17.93 8.965 -1.012
20.6267 -2.024 7.953 15.98 20.97 2.964 7.953 6.941 28.99 24.94 25.96 9.978 15.98 24.94 16.99 9.978
20.6333 -17.06 -7.013 0 6.941 -2.024 -3.037 -8.025 5.929 10.99 24.94 -2.024 5.929 20.97 16.99 7.953
20.64 -25.02 -23.06 -11.06 -2.024 0 -17.06 -26.03 -9.038 -1.012 32.97 -5.061 0.9399 10.99 14.97 0
20.6467 -19.02 -29.06 -23.06 -9.038 5.929 -19.02 -24 -30 0.9399 45.98 -3.037 -1.012 7.953 16.99 0
20.6533 -5.061 -21.04 -21.04 0.9399 19.96 -9.038 -9.038 -26.03 7.953 56.97 5.929 3.977 15.98 20.97 7.953
20.66 3.977 -3.037 -1.012 15.98 21.98 3.977 0 -9.038 21.98 49.96 17.93 19.96 23.93 18.94 17.93
20.6667 7.953 7.953 17.93 33.98 19.96 15.98 11.93 5.929 31.96 33.98 21.98 31.96 25.96 10.99 13.95
20.6733 7.953 11.93 31.96 39.98 17.93 19.96 13.95 21.98 31.96 21.98 15.98 33.98 17.93 -1.012 0
20.68 7.953 5.929 31.96 33.98 19.96 13.95 1.952 22.99 25.96 17.93 5.929 21.98 9.978 -11.06 -9.038
20.6867 9.978 1.952 26.97 25.96 19.96 3.977 -3.037 14.97 15.98 11.93 -3.037 5.929 5.929 -19.02 -19.02
20.6933 9.978 1.952 22.99 17.93 13.95 -1.012 -11.06 6.941 5.929 0 -17.06 -7.013 -2.024 -29.06 -27.04
20.7 5.929 6.941 22.99 15.98 0 -9.038 -21.04 0 -1.012 -11.06 -27.04 -23.06 -9.038 -35.07 -32.03
20.7067 4.989 10.99 22.99 11.93 -1.012 -8.025 -16.05 -6.001 -7.013 -23.06 -31.02 -27.04 -17.06 -37.02 -36.01
20.7133 5.929 11.93 18.94 5.929 0.9399 -1.012 -7.013 -4.049 -9.038 -25.02 -25.02 -19.02 -17.06 -33.04 -29.06
20.72 14.97 19.96 13.95 4.989 6.941 4.989 -1.012 1.952 -3.037 -13.01 -11.06 -2.024 -2.024 -15.04 -9.038
20.7267 17.93 19.96 7.953 -2.024 15.98 15.98 7.953 -2.024 -1.012 -3.037 0 5.929 1.952 -1.012 1.952
20.7333 21.98 16.99 2.964 -4.049 20.97 20.97 11.93 1.952 -5.061 1.952 17.93 8.965 8.965 12.94 14.97
20.74 20.97 14.97 3.977 -10.05 21.98 22.99 6.941 1.952 -15.04 7.953 25.96 7.953 7.953 28.99 18.94
20.7467 14.97 17.93 6.941 -13.01 18.94 23.93 1.952 0.9399 -24 9.978 27.98 4.989 10.99 32.97 23.93
20.7533 6.941 17.93 7.953 -19.02 14.97 19.96 0.9399 -2.024 -32.03 13.95 21.98 -1.012 8.965 26.97 24.94
20.76 0.9399 8.965 1.952 -27.04 10.99 5.929 -8.025 -2.024 -34.05 19.96 11.93 -1.012 4.989 20.97 19.96
20.7667 -2.024 -2.024 -6.001 -27.04 12.94 -1.012 -12 -10.05 -36.01 25.96 7.953 -6.001 -1.012 22.99 17.93
20.7733 5.929 -12 -11.06 -27.04 19.96 -1.012 -6.001 -12 -38.03 27.98 13.95 -3.037 0.9399 28.99 14.97
20.78 11.93 -5.061 -3.037 -24 22.99 3.977 0.9399 -7.013 -38.03 20.97 20.97 0.9399 -1.012 26.97 13.95
20.7867 15.98 2.964 0 -22.05 16.99 10.99 2.964 -1.012 -40.05 2.964 16.99 -1.012 -5.061 18.94 7.953
20.7933 11.93 11.93 0 -22.05 8.965 7.953 5.929 -1.012 -42.01 -12 4.989 -2.024 -9.038 4.989 1.952
20.8 9.978 6.941 -1.012 -19.02 0 2.964 -1.012 -6.001 -34.05 -29.06 -1.012 -1.012 -11.06 0.9399 -1.012
20.8067 -2.024 0 -6.001 -13.01 -2.024 0.9399 1.952 -10.05 -28.05 -45.04 -7.013 1.952 -2.024 -3.037 -2.024
20.8133 -6.001 -12 -11.06 -13.01 -10.05 -2.024 0 -6.001 -22.05 -63.05 -11.06 0 2.964 -7.013 1.952
20.82 -10.05 -15.04 -13.01 -13.01 -12 1.952 -9.038 -7.013 -24 -69.05 -13.01 -1.012 6.941 -9.038 -1.012
20.8267 -4.049 -9.038 -10.05 -19.02 -12 0.9399 -5.061 -8.025 -28.05 -63.05 -13.01 0 4.989 -7.013 0.9399
20.8333 0.9399 -1.012 0.9399 -18 -1.012 1.952 2.964 -9.038 -35.07 -41.07 -1.012 -1.012 3.977 0.9399 0.9399
20.84 11.93 12.94 2.964 -16.05 10.99 10.99 11.93 -3.037 -35.07 -15.04 7.953 0.9399 10.99 18.94 12.94
20.8467 7.953 11.93 5.929 -13.01 19.96 21.98 17.93 -1.012 -31.02 0 21.98 5.929 17.93 34.99 21.98
20.8533 2.964 5.929 0 -14.03 20.97 28.99 22.99 1.952 -25.02 11.93 31.96 10.99 20.97 42.95 29.93
20.86 1.952 -2.024 0.9399 -11.06 19.96 31.96 21.98 6.941 -21.04 21.98 39.98 15.98 17.93 48.95 29.93
20.8667 4.989 2.964 4.989 -9.038 23.93 34.99 30.94 12.94 -19.02 31.96 43.96 21.98 13.95 54.95 28.99
20.8733 9.978 12.94 12.94 -9.038 27.98 33.98 35.93 19.96 -21.04 33.98 41.93 17.93 11.93 47 22.99
20.88 5.929 15.98 14.97 -13.01 25.96 31.96 25.96 18.94 -23.06 27.98 35.93 7.953 11.93 36.95 7.953
20.8867 1.952 5.929 6.941 -17.06 15.98 19.96 9.978 6.941 -23.06 11.93 21.98 -2.024 7.953 22.99 0
20.8933 0.9399 -5.061 -3.037 -19.02 5.929 7.953 0.9399 -2.024 -21.04 -2.024 9.978 -2.024 9.978 18.94 3.977
20.9 -5.061 -15.04 -15.04 -17.06 0.9399 -2.024 -7.013 -9.038 -17.06 -11.06 0 3.977 11.93 18.94 11.93
20.9067 -9.038 -13.01 -17.06 -13.01 -11.06 -1.012 0.9399 -13.01 -15.04 -31.02 -5.061 7.953 13.95 10.99 17.93
20.9133 -11.06 0.9399 -5.061 -7.013 -21.04 -1.012 9.978 -3.037 -13.01 -55.02 -11.06 7.953 11.93 -1.012 13.95
20.92 -9.038 11.93 9.978 1.952 -26.03 0.9399 19.96 7.953 -15.04 -72.01 -15.04 3.977 7.953 -19.02 1.952
20.9267 -5.061 13.95 23.93 1.952 -27.04 0 18.94 13.95 -17.06 -81.05 -17.06 -2.024 5.929 -35.07 -3.037
20.9333 -4.049 6.941 22.99 2.964 -20.03 1.952 10.99 14.97 -16.05 -76.06 -13.01 -1.012 6.941 -37.02 -6.001
20.94 -4.049 0 8.965 -1.012 -10.05 3.977 2.964 2.964 -14.03 -56.03 -5.061 -1.012 12.94 -31.02 -2.024
20.9467 -2.024 -4.049 0.9399 -1.012 1.952 7.953 7.953 0 -8.025 -29.06 3.977 -2.024 14.97 -15.04 0.9399
20.9533 1.952 -1.012 7.953 0 11.93 13.95 18.94 0 -3.037 -1.012 19.96 6.941 15.98 2.964 6.941
20.96 10.99 2.964 16.99 4.989 26.97 17.93 22.99 10.99 -2.024 32.97 37.96 13.95 16.99 30.94 12.94
20.9667 14.97 2.964 24.94 5.929 31.96 23.93 25.96 16.99 -2.024 51.98 45.98 18.94 19.96 53 19.96
20.9733 7.953 0 21.98 1.952 23.93 23.93 21.98 15.98 0.9399 51.98 45.98 21.98 23.93 65 31.96
20.98 2.964 0.9399 18.94 9.978 17.93 23.93 17.93 14.97 4.989 48.95 40.99 29.93 35.93 68.98 45.98
20.9867 -3.037 0.9399 9.978 12.94 6.941 13.95 11.93 11.93 7.953 39.98 27.98 30.94 36.95 59 41.93
20.9933 -8.025 -9.038 -1.012 5.929 1.952 0.9399 4.989 12.94 1.952 27.98 16.99 19.96 23.93 42.95 24.94
21 -12 -22.05 -8.025 -1.012 -3.037 -4.049 -3.037 6.941 -5.061 10.99 0.9399 1.952 0.9399 24.94 0.9399
21.0067 -13.01 -24 -14.03 -15.04 -11.06 -10.05 -10.05 0 -21.04 -6.001 -10.05 -10.05 -8.025 4.989 -13.01
21.0133 -11.06 -20.03 -17.06 -26.03 -20.03 -10.05 -16.05 -9.038 -32.03 -25.02 -25.02 -23.06 -15.04 -7.013 -21.04
21.02 -14.03 -13.01 -17.06 -28.05 -30 -18 -30 -13.01 -38.03 -42.01 -44.03 -32.03 -16.05 -23.06 -24
21.0267 -19.02 -13.01 -21.04 -30 -37.02 -28.05 -39.04 -23.06 -36.01 -61.02 -61.02 -36.01 -12 -39.04 -28.05
21.0333 -17.06 -11.06 -19.02 -23.06 -35.07 -31.02 -34.05 -24 -26.03 -77 -64.06 -36.01 -5.061 -61.02 -30
21.04 -3.037 0.9399 -3.037 -14.03 -23.06 -16.05 -15.04 -17.06 -12 -75.05 -53.07 -22.05 0.9399 -73.02 -28.05
21.0467 6.941 9.978 7.953 0 -4.049 2.964 8.965 1.952 0 -54.01 -24 0 14.97 -61.02 -10.05
21.0533 17.93 14.97 9.978 4.989 4.989 23.93 30.94 13.95 6.941 -21.04 5.929 19.96 25.96 -29.06 9.978
21.06 15.98 16.99 8.965 9.978 13.95 30.94 36.95 20.97 13.95 6.941 30.94 32.97 32.97 4.989 25.96
21.0667 16.99 20.97 12.94 15.98 19.96 32.97 41.93 20.97 19.96 30.94 44.97 35.93 36.95 34.99 34.99
21.0733 18.94 31.96 26.97 17.93 21.98 38.97 47 28.99 21.98 45.98 50.97 37.96 33.98 50.97 30.94
