    T[sec] F7  F3  F4  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
0.945 0.9888 1.618 -0.9438 5.393 1.618 0.5393 -4.315 -3.697 5.708 -0.6019 -11.18 -6.878 -3.775 -13.66 -8
0.95 3.596 0.9438 -0.08989 6.652 3.91 3.596 -2.831 -3.009 7.371 3.009 -5.847 -5.245 -3.146 -8.449 -4.225
0.955 3.775 0 -0.1798 6.427 5.169 5.978 0.3596 -1.118 5.978 5.847 -0.172 -1.634 -0.9888 -2.966 0.5393
0.96 0 -2.517 -2.607 3.64 4.225 5.798 1.798 0.2149 2.202 6.534 3.181 1.634 0.809 0.5393 4.045
0.965 -7.281 -6.966 -6.337 -1.573 0.4494 2.787 0.809 -0.08598 -2.157 4.987 2.493 3.009 1.258 0.9888 5.034
0.97 -16.45 -12.4 -9.348 -7.685 -5.708 -2.247 -1.213 -1.892 -5.483 1.548 -1.978 1.72 0.08989 -1.438 3.236
0.975 -24.18 -17.57 -11.15 -13.08 -13.17 -8.764 -4.539 -4.686 -7.73 -3.439 -8.942 -1.806 -2.517 -5.933 -0.4494
0.98 -27.33 -21.44 -12.67 -16.72 -19.96 -15.73 -9.303 -7.695 -9.258 -8.942 -15.65 -6.105 -5.393 -10.34 -4.584
0.985 -25.26 -22.88 -13.71 -17.75 -23.6 -20.31 -12.72 -9.372 -9.753 -12.98 -19.26 -8.426 -6.382 -12.58 -7.011
0.99 -20.76 -20.9 -13.3 -15.78 -22.65 -20.27 -12.04 -8.684 -8.539 -14.01 -18.74 -7.824 -5.213 -11.87 -7.371
0.995 -16.54 -16.36 -11.69 -12.04 -17.84 -16.81 -8.764 -7.05 -6.382 -12.72 -15.65 -5.503 -3.506 -9.618 -6.742
1 -12.31 -11.37 -9.888 -8.27 -12.18 -12.31 -6.382 -6.019 -4.584 -10.32 -12.04 -2.923 -2.427 -7.191 -5.753
1.005 -6.742 -6.966 -7.596 -5.034 -7.236 -8.18 -4.36 -5.116 -3.191 -7.136 -7.996 0.08598 -1.079 -4.315 -3.146
1.01 -0.1798 -2.697 -3.461 -1.528 -2.607 -3.506 -0.1348 -2.923 -1.124 -2.837 -2.665 4.471 1.528 -0.08989 1.798
1.015 5.933 1.888 1.933 2.472 2.427 2.202 5.393 0.7738 2.067 1.978 3.353 9.2 4.494 4.674 7.371
1.02 10.43 6.202 6.517 5.933 7.73 8 9.034 4.256 5.798 5.761 8.684 12.47 6.112 8.27 11.15
1.025 12.22 9.034 8.764 7.955 12.09 13.21 9.528 5.976 8.27 7.824 11.95 13.15 5.483 9.888 11.78
1.03 10.88 9.888 8.36 8.36 14.29 16.36 7.91 4.944 8.494 8.34 12.64 11.18 2.966 9.528 9.708
1.035 7.191 8.404 5.169 7.191 13.8 15.96 3.955 1.118 5.618 7.136 10.83 6.878 -0.8989 7.64 5.933
1.04 3.865 5.124 -0.04494 5.169 10.83 11.82 -2.472 -4.084 1.169 4.729 7.738 1.204 -5.213 5.483 1.438
1.045 2.427 1.708 -4.764 3.371 7.281 6.787 -8 -8.426 -1.753 2.751 5.245 -4.041 -8.27 4.045 -2.607
1.05 1.888 -0.1348 -6.337 2.697 5.213 3.596 -9.303 -9.802 -1.393 1.892 3.697 -7.996 -9.888 3.506 -6.382
1.055 0.7191 -0.7191 -5.393 2.517 4.045 2.157 -8.18 -9.114 0.809 1.29 1.462 -11.69 -11.78 2.067 -10.97
1.06 -0.8989 -2.022 -4.854 0.9888 2.112 0.04494 -8.719 -8.555 2.202 -0.2579 -2.751 -15.56 -14.38 -0.809 -16.18
1.065 -2.157 -4.809 -5.753 -1.843 -1.258 -3.73 -10.92 -8.598 1.528 -2.493 -8.082 -18.23 -16.27 -4.045 -19.42
1.07 -3.326 -7.955 -6.607 -4.764 -4.584 -7.461 -12.31 -8.297 0.1798 -3.955 -12.04 -18.31 -15.64 -5.663 -18.52
1.075 -4.674 -9.753 -6.157 -6.247 -6.247 -9.483 -11.87 -7.265 -0.3146 -4.041 -12.81 -15.73 -12.67 -5.124 -14.38
1.08 -5.753 -9.663 -4.584 -6.247 -5.888 -9.169 -10.47 -5.589 0.1348 -3.439 -10.4 -11.26 -8.539 -3.146 -8.539
1.085 -6.112 -7.91 -2.067 -5.213 -4.09 -5.708 -7.281 -2.794 1.169 -2.235 -5.417 -5.159 -3.506 -0.08989 -2.157
1.09 -6.382 -4.854 1.393 -3.146 -1.303 -0.1348 -0.4944 1.333 2.112 -0.3439 0.7738 2.321 1.978 3.596 4.584
1.095 -6.022 -1.258 4.899 -0.4944 1.618 5.888 7.64 6.534 2.337 1.806 6.362 10.06 7.281 7.281 11.33
1.1 -3.326 2.067 7.596 2.067 4.629 10.74 13.98 11.61 2.562 4.127 10.4 16.77 11.78 10.43 17.44
1.105 2.337 5.303 10.38 5.079 8.18 15.33 18.65 16.25 3.955 7.136 13.5 22.35 15.73 13.3 23.28
1.11 8.989 8.764 14.29 8.674 12.94 20.63 23.37 19.69 7.056 11.09 16.51 26.4 19.06 15.82 27.96
1.115 13.93 11.69 17.89 12.09 17.71 25.12 26.79 20.64 9.933 14.44 19 27.69 20.22 16.9 29.48
1.12 16.18 12.63 18.56 13.84 20.36 25.98 25.66 17.93 10.65 15.39 19.69 25.54 18.34 16 26.88
1.125 16.18 11.28 16.04 13.8 20 22.74 20.76 13.07 9.438 14.36 18.83 20.81 14.65 14.2 21.39
1.13 14.11 8.944 12.63 12.45 17.8 17.12 15.6 8.813 8.045 12.64 17.28 15.3 10.7 12.85 14.83
1.135 10.43 6.562 9.663 9.888 15.15 11.42 11.37 6.749 7.011 11.09 15.48 9.802 7.101 11.87 8.449
1.14 6.472 4.045 6.966 5.933 11.78 6.966 7.506 6.277 5.618 9.458 13.67 5.159 4.045 10.7 3.056
1.145 3.236 1.393 4.404 0.8989 8.225 4.045 4.809 6.749 2.876 7.566 11.69 2.149 2.247 8.899 -0.08989
1.15 0.5393 -0.6292 2.472 -3.236 4.404 1.933 4.09 6.534 -0.3596 5.417 9.286 0.4299 1.618 6.472 -1.528
1.155 -1.528 -1.798 0.7191 -5.348 0.5843 -1.663 2.337 4.213 -3.011 2.321 5.073 -1.806 0.3596 2.697 -3.146
1.16 -1.618 -2.562 -1.753 -5.393 -3.416 -8.09 -3.281 -0.4729 -4.045 -1.376 -1.204 -5.503 -2.157 -1.798 -6.202
1.165 0.5393 -3.326 -4.449 -4.225 -7.056 -14.56 -10.43 -5.46 -2.831 -4.127 -7.136 -8.942 -4.225 -5.393 -9.079
1.17 2.697 -3.955 -5.843 -2.697 -9.393 -17.39 -13.39 -7.308 -0.3596 -4.213 -9.63 -9.286 -3.685 -6.202 -9.618
1.175 2.517 -4.045 -5.708 -1.843 -10.07 -15.37 -10.61 -4.987 1.348 -2.064 -7.48 -5.847 -0.3596 -4.045 -7.191
1.18 0.4494 -3.101 -4.539 -2.247 -9.393 -10.11 -4.764 -0.08598 1.079 0.5159 -1.806 0.172 4.225 -0.08989 -2.876
1.185 -1.079 -0.1798 -1.888 -2.202 -7.326 -4.135 1.933 4.987 0.04494 2.579 5.073 6.362 8.27 4.674 2.157
1.19 -1.169 4.854 2.652 -0.4944 -3.955 1.303 8 8.555 0.08989 3.783 10.58 10.23 9.978 8.719 6.202
1.195 0.1798 9.888 7.011 2.157 -0.5393 4.449 10.7 8.684 1.303 3.611 12.55 10.15 8 10.16 7.461
1.2 1.978 11.28 7.461 3.416 0.4944 4.539 7.865 5.546 1.618 1.548 10.32 6.191 2.966 8.09 5.933
1.205 2.607 7.371 3.101 1.798 -1.708 2.562 2.067 0.9458 -0.08989 -1.376 5.675 0.8598 -2.247 3.955 3.236
1.21 0 0.1798 -3.685 -1.888 -5.753 -0.3146 -2.427 -2.579 -3.056 -3.955 0.9458 -4.041 -5.663 -0.08989 0.8989
1.215 -5.483 -7.056 -10.11 -5.843 -9.483 -4.045 -5.483 -4.858 -5.618 -5.847 -3.009 -8.254 -7.64 -3.236 -1.258
1.22 -10.7 -12.09 -14.47 -8.315 -11.64 -8.36 -8.989 -6.835 -6.607 -7.136 -6.191 -11.87 -9.258 -5.213 -3.146
1.225 -12.94 -13.98 -15.6 -8.494 -11.46 -11.51 -11.82 -8.598 -5.528 -7.48 -8.254 -13.84 -9.888 -6.112 -3.865
1.23 -12.22 -13.03 -13.3 -6.472 -9.528 -11.28 -11.37 -8.942 -3.281 -6.448 -8.856 -12.98 -8.989 -6.292 -2.876
1.235 -10.34 -10.29 -9.438 -3.73 -7.146 -8.449 -8.449 -7.953 -2.202 -5.245 -8.684 -10.32 -7.011 -6.921 -2.067
1.24 -7.82 -7.101 -6.247 -2.157 -6.247 -5.573 -6.202 -6.577 -3.551 -4.987 -8.856 -7.91 -5.303 -8.36 -3.056
1.245 -5.034 -3.865 -4 -1.753 -6.517 -4.36 -5.079 -5.202 -6.022 -5.417 -9.2 -6.62 -3.955 -9.618 -5.573
1.25 -2.787 -0.4494 -1.663 -1.708 -6.337 -4.449 -3.461 -3.697 -7.371 -5.331 -8.684 -5.675 -2.517 -9.438 -7.73
1.255 -1.708 2.202 0.4944 -1.258 -5.034 -4.854 -1.483 -2.106 -6.607 -4.471 -6.706 -4.041 -0.8989 -8.09 -7.73
1.26 -0.6292 2.966 1.213 -1.034 -3.011 -4.494 -0.3146 -0.6878 -4.899 -3.353 -3.353 -0.6019 1.348 -6.112 -4.494
1.265 1.258 2.247 0.8539 -0.809 -0.8989 -2.022 1.124 1.247 -3.326 -1.634 1.376 5.073 4.764 -3.506 1.888
1.27 3.416 2.022 1.169 0.2247 1.618 2.652 4.404 3.654 -1.933 1.032 6.362 11.09 8.539 -0.1798 8.899
1.275 4.494 3.461 2.292 2.247 4.315 7.146 7.146 5.116 -0.809 3.697 9.2 14.01 10.16 2.247 12.49
1.28 4.584 5.573 2.742 4.764 6.382 8.764 5.708 3.74 0.5843 5.245 8.254 11.69 8 2.787 10.61
1.285 4.045 7.101 1.888 7.146 7.551 7.101 1.079 0.3439 2.966 5.933 4.385 5.761 3.416 1.348 4.854
1.29 2.966 7.506 0.5843 8.854 7.955 4.135 -2.787 -2.794 6.382 6.191 0 -0.4299 -0.809 -0.9888 -1.438
1.295 2.067 7.011 -0.4494 9.258 7.326 1.169 -4.674 -4.514 8.944 5.675 -3.267 -4.815 -3.326 -3.146 -6.292
1.3 2.876 5.753 -1.348 7.551 5.438 -1.303 -5.708 -4.729 8.539 4.127 -4.987 -6.792 -3.865 -4.404 -8.899
1.305 4.944 4.09 -1.438 4.18 2.966 -2.787 -5.663 -3.826 5.438 2.149 -5.331 -6.534 -2.697 -4.225 -8.899
1.31 5.213 2.382 -0.1798 0.4944 1.034 -2.607 -3.056 -2.021 1.528 0.8598 -4.729 -4.557 -0.5393 -3.056 -7.101
1.315 1.528 0.4494 0.9438 -2.202 -0.08989 -1.573 0 -0.6019 -1.124 0.2579 -4.041 -2.579 0.4494 -2.607 -5.303
1.32 -4.494 -2.067 0.3596 -4.045 -0.764 -0.9438 0.4045 -0.2149 -2.112 0.08598 -3.697 -1.72 -0.2697 -3.236 -4.494
1.325 -8.989 -4.135 -0.8989 -4.539 -0.9438 0 -0.8989 -0.5159 -1.303 0.6878 -2.751 -1.376 -1.708 -3.506 -3.326
1.33 -9.798 -4.045 -0.08989 -3.551 -0.1348 2.697 -0.8989 -0.3439 0.2697 2.407 -0.9458 -0.6019 -2.067 -2.067 -0.809
1.335 -7.371 -1.933 3.416 -1.753 1.303 6.607 0.3596 0 1.528 4.041 0.6019 0.2579 -1.348 0.3596 2.427
1.34 -3.506 0.1798 7.416 -0.4944 2.247 9.483 0.6292 -0.4729 1.213 3.955 0.2579 0.6019 -0.6292 1.708 4.764
1.345 -0.4494 1.034 9.708 -0.3596 2.067 10.11 0.2247 -1.634 0.08989 2.235 -1.806 0.3439 -0.4494 1.079 5.393
1.35 0.3596 0.8989 9.663 -0.4045 1.393 8.764 0.9438 -2.493 -0.4494 0.2579 -3.955 0.08598 -1.079 -0.5393 4.584
1.355 -0.4494 0.9438 7.64 0.04494 0.8989 6.157 2.472 -2.622 -0.2247 -0.9458 -4.815 -0.172 -2.697 -1.978 2.607
1.36 -0.7191 1.348 4.854 0.764 1.258 3.64 3.685 -1.892 0 -1.376 -3.869 0.4299 -3.865 -1.978 1.258
1.365 0.7191 2.157 3.91 1.888 2.742 3.146 6.112 0.7308 0.5393 -0.6878 -1.204 3.095 -2.157 0.08989 2.427
1.37 2.067 3.416 6.427 3.64 4.764 5.618 11.46 5.46 1.663 0.8598 2.149 7.738 2.787 2.966 5.843
1.375 1.888 4.899 10.34 4.854 6.247 8.449 16.36 10.06 2.562 1.634 4.127 11.26 8.09 4.135 8
1.38 1.528 5.978 11.64 4.629 5.303 8 15.55 11.18 2.067 0.4299 3.439 10.32 9.438 2.697 5.843
1.385 3.056 6.697 8.854 2.742 2.337 3.73 8.629 7.136 0 -2.064 0.8598 4.385 5.303 -0.1798 0.1798
1.39 5.843 7.011 3.73 0.4944 -0.6742 -2.067 -0.2247 -0.6019 -2.472 -4.471 -1.892 -3.783 -2.247 -2.517 -5.753
1.395 7.281 5.798 -1.393 -1.258 -3.236 -6.697 -8.27 -9.286 -4.225 -6.362 -4.041 -10.83 -10.07 -3.775 -9.169
1.4 5.663 1.753 -5.528 -2.966 -5.483 -9.528 -14.16 -15.99 -4.494 -7.91 -5.245 -13.93 -14.74 -3.865 -8.629
1.405 1.258 -4.18 -7.865 -4.809 -8.09 -9.843 -16.04 -17.75 -3.056 -8.77 -4.729 -11.69 -13.75 -2.517 -4.135
1.41 -4.135 -8.944 -7.865 -6.472 -10.11 -7.91 -12.22 -14.01 -0.8989 -7.824 -1.806 -5.331 -7.91 0.9888 2.157
1.415 -8.27 -10.11 -6.292 -7.191 -10.7 -4.854 -5.438 -7.093 0.2697 -5.417 2.493 1.634 -0.809 5.843 7.371
1.42 -8.539 -7.685 -4.135 -6.787 -8.764 -1.618 0.2247 -0.6878 -0.3146 -2.493 6.362 6.105 4.135 9.978 9.528
1.425 -5.034 -3.416 -0.8989 -4.674 -4.27 1.843 4.045 3.783 -0.9438 0.3439 8.168 7.308 6.292 11.69 8.989
1.43 -0.4494 0.8989 4.135 -0.6292 1.708 4.944 7.506 6.577 0.6742 2.665 7.308 5.761 6.022 10.25 6.292
1.435 2.876 4 9.034 3.551 6.517 5.843 8.944 7.437 4.18 3.009 3.439 1.72 3.506 5.663 0.9888
1.44 5.483 5.034 10.38 5.393 7.236 2.562 5.663 6.319 6.652 0.4299 -2.493 -3.869 -0.5393 -0.4494 -6.562
1.445 7.73 4.449 7.191 4.135 4.135 -3.685 -0.5843 3.826 5.708 -3.697 -8.082 -9.114 -4.225 -5.573 -13.57
1.45 8.36 3.461 2.022 1.393 0.04494 -8.719 -5.663 1.548 1.663 -7.394 -11.18 -11.78 -5.663 -8.18 -17.17
1.455 6.112 2.247 -2.247 -0.6292 -2.292 -10.25 -8 -0.08598 -3.281 -9.286 -11.44 -11.61 -5.124 -9.079 -16.63
1.46 2.517 0.3596 -4.539 -0.809 -2.157 -8.494 -8.899 -1.247 -6.472 -9.114 -9.63 -9.458 -3.865 -9.169 -13.03
1.465 0.6292 -1.618 -4.404 0.6292 0 -4.809 -7.596 -1.72 -6.067 -6.62 -5.933 -5.761 -2.337 -8 -7.551
1.47 2.337 -2.157 -2.292 2.787 3.236 -0.2697 -3.056 -0.5589 -3.056 -2.064 -0.5159 -0.7738 -0.5393 -4.404 -1.169
1.475 6.831 -0.6292 -0.1348 4.045 6.067 3.865 3.101 1.419 -0.08989 2.837 5.761 4.471 1.079 0.9888 4.854
1.48 11.96 1.618 0.5393 3.461 7.596 7.506 7.685 3.439 0.809 6.362 11.52 9.2 2.966 6.921 10.34
1.485 14.83 3.101 0.6742 1.843 8.315 11.33 10.61 5.718 0.764 8.426 16.08 13.41 6.022 12.04 15.64
1.49 13.03 3.236 2.067 1.079 8.854 15.46 14.02 8.899 1.753 9.802 19.17 17.11 10.43 15.82 20.22
1.495 7.101 1.798 4.09 1.618 8.764 17.39 16.45 12.04 4.045 10.23 20.21 18.83 13.93 17.53 21.75
1.5 0.7191 -1.034 4.27 2.067 6.742 14.07 14.79 13.37 5.618 8.942 18.14 17.37 14.56 16.99 18.79
1.505 -2.697 -4.27 1.933 1.303 2.652 6.112 9.393 12.17 4.674 5.761 13.15 12.98 12.22 14.2 12.4
1.51 -3.146 -6.022 -0.8539 -0.2247 -2.337 -2.517 3.056 8.598 2.022 1.548 6.105 6.792 7.91 9.348 4.764
1.515 -2.247 -5.303 -2.202 -1.888 -6.652 -8.629 -3.685 3.224 -1.303 -3.181 -2.321 -0.6019 2.247 2.337 -2.966
1.52 -0.3596 -2.876 -1.978 -3.011 -9.393 -11.1 -11.33 -3.267 -3.775 -7.652 -10.83 -8.254 -3.955 -5.573 -10.07
1.525 2.157 0.2247 -0.764 -3.101 -10.16 -10.7 -17.3 -8.727 -4.764 -10.15 -17.02 -14.01 -8.809 -11.87 -15.46
1.53 4.135 3.281 0.3146 -2.067 -8.809 -8.989 -18.07 -11.09 -4.449 -9.716 -19.35 -16.34 -11.24 -14.56 -18.97
1.535 3.775 5.034 -0.4494 -0.4944 -6.157 -8.584 -14.74 -10.23 -4.045 -7.308 -18.74 -16.16 -11.78 -14.65 -21.48
1.54 1.618 4.494 -4.09 0.4944 -3.416 -10.79 -11.28 -7.953 -3.865 -4.815 -17.45 -15.13 -11.42 -14.38 -23.82
1.545 -0.7191 2.652 -8.09 0.8989 -1.169 -13.39 -8.629 -5.245 -2.876 -2.837 -16.68 -13.93 -10.16 -14.56 -24.99
1.55 -2.157 1.618 -8.764 1.663 0.9438 -13.84 -5.303 -2.021 -0.2247 -0.9458 -15.91 -12.38 -7.73 -14.74 -24.09
1.555 -2.157 2.517 -5.573 2.697 2.427 -12.13 -1.843 1.075 2.472 0.6019 -14.62 -10.49 -4.764 -14.02 -21.3
1.56 -0.5393 4.045 -1.483 2.831 2.382 -10.29 -0.4045 3.224 2.787 1.204 -12.12 -8.168 -1.978 -11.6 -17.08
1.565 1.079 4.36 0.6292 1.528 0.764 -9.303 -0.08989 4.299 0.4944 1.376 -7.652 -4.643 0.9888 -7.191 -10.88
1.57 0.2697 2.697 0.2247 -0.3596 -1.124 -8.18 1.528 5.331 -2.022 2.235 -1.032 0.5159 4.225 -0.9888 -2.697
1.575 -3.955 -0.4494 -2.157 -2.157 -2.157 -5.618 4.27 6.191 -2.607 3.955 6.62 6.105 7.011 5.663 5.753
1.58 -9.169 -4.135 -5.618 -3.73 -1.753 -1.753 5.663 6.405 -0.6742 6.105 13.5 10.92 8.449 11.87 13.03
1.585 -12.13 -6.876 -8 -4.629 -0.2247 2.562 6.022 6.191 2.247 8.254 18.66 14.1 8.809 17.17 18.34
1.59 -12.22 -7.775 -7.955 -4.449 1.798 5.888 5.933 5.374 4.539 9.802 21.41 14.79 8.09 20.58 20.67
1.595 -11.06 -7.955 -6.831 -3.865 3.191 5.843 3.326 2.579 4.449 9.2 20.21 11.87 5.213 20.31 19.24
1.6 -10.25 -9.618 -7.326 -3.73 2.247 2.157 -4.18 -3.095 1.888 5.847 14.7 5.503 -0.08989 15.55 14.38
1.605 -10.7 -13.08 -9.753 -4.674 -0.4045 -2.112 -13.26 -10.06 -0.7191 1.118 7.05 -1.29 -5.573 8.27 9.169
1.61 -12.94 -16.4 -12 -5.528 -3.281 -3.685 -17.66 -15 -1.483 -2.579 0.2579 -5.245 -8.539 1.528 5.933
1.615 -16.45 -17.66 -12.85 -6.202 -5.438 -2.517 -15.78 -16.16 -0.9888 -5.073 -3.955 -5.847 -8.719 -2.966 4.404
1.62 -18.7 -16.63 -12.72 -6.697 -7.146 -1.753 -11.42 -14.32 -0.809 -7.222 -6.706 -4.901 -7.191 -5.933 2.966
1.625 -17.44 -14.25 -11.73 -6.787 -8.449 -3.73 -7.146 -10.83 -1.708 -9.372 -9.114 -4.299 -5.034 -8.449 0.6292
1.63 -12.85 -11.15 -9.258 -5.753 -8.764 -7.146 -3.64 -6.534 -2.831 -11.01 -11.87 -4.385 -2.787 -11.15 -2.427
1.635 -6.831 -7.775 -5.258 -3.64 -7.865 -9.483 -1.438 -2.321 -4 -11.95 -14.79 -4.643 -0.8989 -13.84 -5.483
1.64 -0.809 -4.449 -0.6742 -1.978 -6.202 -8.899 -0.4944 1.247 -5.798 -12.3 -16.34 -3.611 0.9888 -15.46 -7.191
1.645 3.775 -0.7191 4.18 -1.483 -4.27 -4.674 1.663 4.471 -8.18 -11.44 -14.53 -0.172 3.596 -14.2 -6.202
1.65 5.393 3.82 9.079 -1.708 -2.517 1.169 6.787 7.437 -10.07 -8.942 -8.856 4.557 6.472 -9.798 -3.416
1.655 4.494 8.36 12.13 -1.933 -1.303 5.079 11.82 8.684 -10.56 -5.675 -1.634 7.738 7.461 -4.315 -1.079
1.66 3.596 11.28 11.46 -1.708 -0.809 4.854 12.18 7.48 -9.034 -2.321 3.955 7.566 5.753 0.1798 -0.5393
1.665 5.213 12.09 8.27 -0.3596 0.04494 2.787 8.719 5.159 -5.573 1.204 7.136 5.417 3.236 3.416 -0.3596
1.67 8.27 12.13 5.888 2.517 2.157 2.607 5.933 3.826 -0.8989 5.245 8.598 3.697 2.157 5.933 0.8989
1.675 10.07 12.04 5.708 5.573 5.034 5.034 4.989 3.439 2.921 8.512 8.856 2.665 2.157 7.461 2.697
1.68 9.258 11.15 6.202 6.921 6.472 7.596 2.966 2.364 4.449 9.372 7.652 0.9458 1.258 7.281 3.146
1.685 6.292 8.584 5.438 6.202 5.798 7.91 -0.2247 -0.3009 4.944 8.598 5.417 -2.064 -1.348 5.843 1.888
1.69 2.247 4.944 3.101 5.079 4.09 6.697 -2.787 -3.74 6.652 8.168 3.181 -5.675 -4.944 4.315 0
1.695 -1.169 1.438 -0.4494 4.854 3.596 5.213 -3.775 -6.319 9.663 9.544 1.72 -8.34 -8 3.955 -1.079
1.7 -2.157 -0.7191 -4.135 5.483 5.124 5.124 -3.64 -6.964 12 12.21 1.548 -8.254 -8.449 4.944 -0.08989
1.705 -0.5393 -0.9438 -5.348 6.382 7.91 7.506 -1.169 -4.901 12.09 15.13 3.181 -4.385 -5.034 7.281 3.596
1.71 1.618 0.7191 -2.247 7.056 10.56 11.42 4.944 -0.6019 10.07 16.85 5.933 2.064 1.079 9.528 8.629
1.715 2.787 2.831 3.551 6.652 10.92 14.25 11.73 3.525 7.416 16.08 8.082 8.34 6.831 9.798 11.96
1.72 3.326 3.281 8.18 5.034 8.584 13.8 14.74 5.675 5.393 12.9 7.91 11.95 9.888 7.551 12.31
1.725 4.225 1.888 9.438 3.371 5.258 10.92 14.11 5.89 5.213 9.2 6.277 13.24 10.43 4.404 11.06
1.73 4.854 0.4045 7.82 3.056 3.416 8.045 12.72 5.331 6.247 6.706 4.471 13.15 10.07 2.067 9.978
1.735 3.955 0.2247 4.36 4 3.596 6.022 10.52 4.6 6.022 4.987 3.095 11.87 8.719 0.7191 8.719
1.74 2.067 0.9438 0 4.27 3.685 3.775 6.247 2.794 2.921 2.407 1.634 9.2 6.022 -0.5393 6.652
1.745 0.6292 1.528 -3.371 2.517 2.022 1.258 1.483 0.8168 -2.202 -0.7738 0.5159 6.105 3.236 -1.528 4.674
1.75 0.1798 1.663 -3.551 -0.2247 -0.8539 -0.08989 -0.04494 0.04299 -6.382 -3.095 0.4299 4.041 1.708 -1.438 3.955
1.755 0.5393 1.618 -0.764 -2.966 -3.281 0.2697 1.483 0.5589 -7.73 -3.525 1.462 3.353 1.708 -0.08989 4.584
1.76 1.798 1.843 2.517 -4.36 -3.73 2.157 3.236 1.505 -6.562 -2.407 3.095 3.353 2.517 1.708 5.933
1.765 3.596 3.146 4.989 -3.551 -1.618 4.944 4.539 2.407 -3.91 -0.5159 5.073 3.697 3.506 3.326 6.921
1.77 4.674 6.292 7.101 -0.4045 2.337 8.135 6.337 3.783 -1.034 1.376 7.05 3.869 3.955 4.135 6.562
1.775 4.764 10.56 8.899 3.551 6.157 9.753 7.775 5.374 1.124 2.149 8.168 2.923 3.146 3.326 3.596
1.78 4.944 13.66 9.753 6.067 7.506 8.36 6.742 6.277 1.888 1.032 7.394 0.6019 1.169 1.258 -1.438
1.785 6.292 14.11 9.708 6.022 5.933 4.584 3.91 6.277 1.618 -1.118 5.503 -2.149 -0.6292 -0.8989 -6.202
1.79 7.64 12.18 9.169 4.135 3.056 0.4494 1.483 5.288 1.124 -3.009 3.095 -4.643 -2.067 -2.337 -9.258
1.795 7.461 8.899 7.596 1.438 0.04494 -3.101 -0.9888 2.579 -0.04494 -5.073 0.172 -7.05 -4.225 -4.045 -11.15
1.8 6.472 5.213 4.27 -1.258 -2.697 -6.427 -5.124 -1.634 -2.337 -7.652 -3.353 -9.63 -7.64 -6.742 -13.03
1.805 5.753 2.022 0.5393 -3.416 -4.674 -8.899 -8.854 -5.503 -4.944 -9.974 -6.62 -11.44 -10.43 -9.708 -14.65
1.81 5.124 0.1798 -0.9888 -4.09 -5.258 -9.124 -8.944 -6.577 -6.157 -10.58 -8.426 -11.18 -10.43 -11.42 -15.1
1.815 3.506 -0.6742 -0.4944 -3.551 -4.674 -8 -6.247 -5.116 -5.438 -9.63 -8.77 -9.63 -7.82 -11.42 -14.65
1.82 0.809 -2.157 -0.4494 -3.326 -4.09 -7.101 -4.854 -3.224 -3.596 -8.254 -8.77 -8.168 -4.584 -10.52 -13.84
1.825 -2.247 -4.764 -2.247 -3.685 -4.09 -6.921 -5.348 -2.579 -1.169 -6.964 -8.512 -7.222 -2.247 -8.809 -12.22
1.83 -5.213 -7.551 -4.764 -3.91 -4.404 -6.427 -5.663 -2.837 1.438 -5.589 -7.738 -6.277 -1.169 -6.472 -9.438
1.835 -7.371 -9.573 -6.697 -3.82 -4.449 -5.573 -5.213 -3.525 3.281 -4.471 -6.792 -5.331 -1.079 -4.225 -6.112
1.84 -7.82 -10.97 -7.82 -3.685 -4.764 -4.764 -5.618 -4.084 2.966 -4.127 -6.277 -4.299 -1.079 -2.697 -2.787
1.845 -6.562 -12 -8.045 -3.775 -5.169 -3.91 -6.157 -3.998 0.8989 -4.557 -6.105 -2.751 0 -1.978 0.4494
1.85 -5.303 -12.49 -7.461 -3.685 -5.393 -2.876 -4.989 -2.837 -1.888 -5.331 -5.933 -0.7738 1.708 -1.978 2.966
1.855 -5.124 -12.36 -7.281 -3.73 -5.663 -2.337 -3.416 -1.591 -4.854 -6.62 -5.761 0.3439 2.157 -2.876 3.506
1.86 -4.764 -11.91 -8.539 -4.584 -6.247 -3.596 -3.775 -1.806 -7.326 -8.34 -5.675 -0.3439 0.4494 -4.135 1.888
1.865 -3.146 -11.06 -10.07 -5.843 -7.011 -5.978 -5.573 -2.966 -8.629 -9.114 -4.815 -2.235 -2.067 -4.225 -0.08989
1.87 -1.528 -9.573 -9.798 -6.831 -6.831 -8.09 -6.247 -4.342 -7.775 -8.082 -2.923 -3.955 -3.506 -2.607 -0.6292
1.875 -2.067 -7.955 -8.09 -7.416 -6.247 -9.618 -6.697 -5.804 -5.798 -6.277 -1.376 -5.417 -4.045 -0.7191 -0.4494
1.88 -4.674 -7.236 -7.371 -8.135 -6.517 -11.33 -9.169 -8.082 -4.18 -5.503 -1.806 -6.964 -4.764 -0.809 -0.7191
1.885 -7.191 -7.191 -8.135 -8.494 -7.506 -12.63 -12.45 -10.36 -3.281 -6.105 -4.127 -7.91 -5.843 -2.876 -1.708
1.89 -7.64 -5.933 -8.36 -6.787 -7.371 -11.82 -12.94 -11.35 -2.517 -6.277 -6.448 -7.308 -6.652 -5.663 -2.966
