    T[sec] F7  F3  F4  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
13.39 5.213 7.775 -13.48 18.52 27.69 4.135 -7.506 -16.58 19.55 24.36 23.48 7.211 -2.787 26.07 3.236
13.395 12.58 13.75 -13.35 17.44 26.61 2.337 -10.11 -19.65 7.011 8.969 9.321 -1.143 -8 6.831 -8.899
13.4 17.08 16.9 -6.382 11.78 19.01 0.2697 -6.831 -11.12 -6.787 -7.035 -3.605 -8.793 -11.6 -10.7 -20.31
13.405 15.73 15.69 1.753 3.281 8.18 -2.607 -1.798 0.5276 -17.12 -17.5 -9.233 -14.86 -13.48 -20.85 -28.13
13.41 11.69 12.85 6.517 -3.685 0.2697 -5.034 1.618 7.474 -21.08 -19.52 -6.419 -17.67 -13.66 -22.65 -29.66
13.415 9.798 11.96 6.337 -6.112 -1.393 -5.798 2.337 8.134 -19.91 -15.83 -0.5276 -16.36 -11.78 -19.69 -25.89
13.42 10.79 12.63 2.022 -5.663 0.4045 -5.573 0.2697 5.628 -17.57 -11.87 1.671 -12.75 -8.449 -16.45 -20.58
13.425 11.06 11.01 -3.461 -5.753 0.6292 -4.809 -3.371 2.946 -15.91 -10.02 -1.495 -9.145 -4.854 -14.29 -16.18
13.43 7.73 4.854 -6.112 -7.011 -2.157 -2.517 -5.933 0.1759 -12.9 -7.738 -5.628 -6.067 -1.528 -11.24 -11.33
13.435 1.169 -3.91 -3.73 -6.652 -4.989 2.517 -5.483 -2.066 -5.483 -1.319 -5.1 -3.166 1.708 -5.213 -4.225
13.44 -6.202 -11.01 1.483 -1.528 -3.416 9.528 -2.112 -2.638 6.921 9.673 1.319 0.3517 5.213 2.607 4.584
13.445 -11.87 -13.62 5.708 7.955 3.73 16.27 3.011 0.7474 20.9 21.63 10.02 5.54 8.719 10.07 13.57
13.45 -15.46 -12.99 6.787 17.53 11.82 20.45 9.483 8.002 31.15 29.02 15.48 12.75 11.6 14.65 20.85
13.455 -18.34 -13.44 4.719 20.76 13.12 19.64 14.47 15.12 33.3 28.31 13.98 19.43 13.12 15.55 23.82
13.46 -21.84 -18.56 -0.7191 13.98 3.551 11.82 13.8 15.61 27.15 20.4 6.595 20.93 12.04 13.48 21.21
13.465 -24.54 -26.97 -9.169 1.034 -12.72 -1.573 5.843 6.155 17.8 10.9 -1.143 15.83 8.36 11.42 15.91
13.47 -23.01 -32.81 -17.89 -9.393 -25.53 -14.7 -5.258 -8.134 11.64 5.979 -3.957 7.562 3.685 11.87 12.4
13.475 -16.45 -31.37 -23.33 -12.13 -27.55 -21.26 -13.57 -17.28 10.79 6.155 -1.583 1.495 0.7191 15.01 12.4
13.48 -8.989 -24.18 -23.91 -9.753 -21.35 -20.22 -16.36 -15.34 11.37 6.595 0.6155 -0.4397 0.5393 17.89 12.58
13.485 -5.573 -16.85 -20.36 -9.348 -15.69 -15.28 -15.06 -5.892 7.64 1.583 -2.198 0.1759 1.888 17.08 9.438
13.49 -6.472 -13.26 -13.8 -14.2 -16.72 -11.01 -12.81 1.451 -1.888 -9.057 -10.55 0.1759 2.157 11.15 2.517
13.495 -6.921 -11.96 -5.708 -21.44 -22.34 -10.11 -11.78 0.2198 -13.57 -20.93 -20.4 -3.166 -0.1798 1.079 -6.112
13.5 -2.157 -8.629 1.573 -24.85 -25.3 -12.58 -12.49 -7.87 -21.44 -27.96 -26.64 -10.38 -5.124 -9.618 -14.2
13.505 8.18 -0.4045 6.921 -20.54 -19.73 -15.1 -12.58 -15.34 -21.62 -27.08 -26.03 -18.03 -10.7 -16.81 -19.06
13.51 20.22 11.15 11.73 -10.56 -6.966 -13.48 -8.404 -15.39 -15.69 -20.58 -19.43 -20.84 -14.02 -17.89 -19.51
13.515 28.04 20.9 17.26 -1.798 4.584 -6.787 0.04494 -7.386 -9.933 -14.68 -11.7 -17.23 -13.75 -15.19 -18.25
13.52 27.78 23.82 21.57 -0.4944 7.011 0.3596 7.73 2.33 -10.61 -15.12 -8.354 -11.52 -11.42 -14.11 -19.42
13.525 20.67 19.28 20.94 -5.888 -0.08989 2.742 9.843 5.848 -18.02 -21.81 -10.73 -8.969 -10.16 -18.61 -24.09
13.53 11.51 11.6 14.38 -10.92 -8.719 -0.5843 5.708 1.187 -26.88 -29.37 -15.74 -11.26 -11.51 -27.6 -28.67
13.535 4.225 5.663 4.539 -9.618 -10.43 -6.202 -0.9888 -6.815 -30.38 -31.83 -19.08 -15.74 -14.02 -36.31 -29.3
13.54 -0.9888 2.876 -4.809 -2.562 -4.225 -10.16 -6.652 -11.7 -26.47 -27.26 -18.11 -18.91 -15.01 -39.19 -25.26
13.545 -5.483 1.573 -10.43 4.719 4.539 -9.888 -9.034 -10.6 -17.53 -17.23 -12.22 -17.67 -12.67 -33.62 -17.62
13.55 -8.27 0.4944 -10.16 8.719 10.43 -4.449 -7.191 -5.848 -7.281 -4.66 -2.374 -11.52 -7.191 -21.03 -8.449
13.555 -7.371 0.3596 -4.989 9.663 12.4 3.64 -2.697 -1.363 0.9888 7.211 8.09 -3.693 -0.809 -7.281 -0.7191
13.56 -3.326 1.708 0.4944 9.708 12.9 9.663 0.4494 -0.3957 6.112 15.74 15.3 0.9673 3.506 1.618 2.876
13.565 0.3596 3.551 2.112 10.65 13.84 9.933 0 -3.825 8.135 19.26 16.8 0.9673 4.404 3.416 2.966
13.57 0 3.865 -0.08989 10.97 14.43 5.213 -2.697 -9.013 7.865 17.85 13.45 -0.3517 3.056 0.809 3.146
13.575 -5.124 0.9438 -3.236 7.64 10.74 -0.809 -4.854 -11.3 5.528 12.57 8.002 0.5276 1.888 -1.618 5.573
13.58 -12.85 -5.079 -5.348 -0.9888 0.9438 -5.348 -5.258 -7.65 1.393 5.628 3.078 4.397 2.607 -0.7191 8.989
13.585 -18.52 -11.73 -6.652 -11.96 -11.19 -7.011 -4.404 0.6155 -2.787 0.1759 1.407 9.321 4.854 4.045 11.96
13.59 -18.16 -15.1 -7.371 -18.79 -18.52 -5.438 -2.517 8.969 -4.449 -0.9673 3.166 12.84 7.73 10.7 14.2
13.595 -11.96 -13.35 -7.506 -18.16 -16.49 -2.247 -0.8989 12.97 -3.371 1.143 5.54 13.28 10.16 15.55 15.1
13.6 -4.045 -8.27 -7.64 -12.54 -8.404 -0.4045 -1.528 10.24 -1.978 2.462 4.397 9.585 10.79 15.55 13.3
13.605 1.528 -2.966 -7.596 -7.146 -0.9438 -1.528 -4.404 2.33 -2.472 0.2638 -1.055 3.166 8.449 11.51 8.899
13.61 4.225 1.213 -5.034 -4.045 1.798 -2.831 -5.843 -5.056 -4.315 -3.781 -7.123 -2.286 3.775 7.101 3.955
13.615 5.663 5.034 2.022 -1.663 1.888 -0.6292 -2.112 -6.155 -4.764 -5.804 -8.793 -4.397 -0.5393 5.124 0.4494
13.62 6.472 9.348 12.18 2.202 3.596 5.843 6.202 0.7474 -2.202 -3.078 -3.869 -3.166 -1.888 5.753 -1.258
13.625 6.742 13.89 21.39 8.225 9.663 13.53 16 11.3 2.382 3.693 5.892 0.2638 0.7191 6.742 -0.809
13.63 7.551 18.47 26.2 14.65 18.47 18.83 23.69 18.77 6.427 10.9 16 5.1 5.753 6.292 1.978
13.635 11.06 22.7 24.76 18.65 24.9 19.55 26.16 19.57 6.831 13.98 21.02 9.497 9.438 3.955 4.944
13.64 17.26 25.44 16.36 17.89 24.63 14.65 21.93 14.38 3.011 10.99 18.55 10.73 7.91 0.809 4.854
13.645 23.37 25.12 3.101 14.11 17.8 6.202 12.27 6.727 -1.888 4.66 11.26 7.914 1.079 -1.258 1.348
13.65 25.53 21.39 -9.393 11.01 9.079 -1.348 1.753 -0.08793 -3.64 -0.1759 4.573 3.429 -6.652 -1.618 -1.798
13.655 21.3 15.19 -15.78 10.34 3.146 -4.989 -5.888 -4.133 -1.438 -1.055 1.847 0 -9.708 -1.618 -1.708
13.66 11.87 8.584 -15.37 10.65 1.213 -5.303 -10.34 -6.683 1.573 0.2638 2.462 -2.198 -6.382 -3.146 0.809
13.665 2.247 4.18 -11.87 9.843 1.753 -4.18 -12.54 -9.585 2.022 1.231 3.429 -4.133 -0.6292 -5.213 3.056
13.67 -1.618 3.73 -8.539 8.225 3.73 -1.843 -12.67 -12.79 -0.1348 0.8793 2.902 -6.331 1.708 -4.944 2.787
13.675 0.9888 5.798 -6.607 6.921 5.888 1.753 -9.978 -13.59 -2.292 -0.08793 0.08793 -8.705 -1.708 -1.348 -0.9888
13.68 4.494 5.753 -6.112 5.888 6.067 4.539 -5.663 -9.541 -2.022 -1.319 -4.309 -10.99 -8.36 3.326 -7.281
13.685 2.247 -0.1348 -6.292 3.551 2.202 3.191 -1.213 -1.891 1.079 -2.374 -8.354 -11.43 -12.58 6.112 -11.69
13.69 -6.292 -10.52 -5.303 -0.3596 -5.663 -2.876 2.652 5.056 5.708 -3.254 -9.849 -8.002 -10.61 5.663 -10.25
13.695 -15.37 -19.51 -2.652 -4.899 -14.61 -11.06 5.618 7.694 8.899 -3.869 -8.354 -1.671 -3.775 3.416 -4.135
13.7 -19.15 -22.29 -0.5843 -8.36 -20.4 -17.12 6.202 4.748 9.528 -3.693 -5.452 3.781 2.517 1.888 0.9888
13.705 -17.08 -19.01 -1.483 -9.079 -19.69 -17.71 4.09 -1.451 8.854 -1.583 -2.374 5.452 3.775 3.236 1.438
13.71 -12.94 -13.66 -4.539 -6.652 -12.76 -11.24 0.8989 -7.079 8.944 2.814 0.1759 4.133 0.5393 6.742 -1.528
13.715 -11.06 -10.56 -7.281 -3.146 -4 -1.303 -1.933 -9.057 9.843 7.211 0.8793 1.583 -3.326 9.528 -4.494
13.72 -12.85 -11.01 -8.989 -1.258 0.8989 4.764 -5.708 -8.134 9.348 8.178 -1.319 -1.231 -4.674 8.989 -5.483
13.725 -15.19 -12.49 -10.16 -1.438 -0.1348 2.517 -11.15 -8.398 6.607 4.485 -6.331 -4.309 -3.775 5.663 -4.225
13.73 -13.3 -10.83 -9.798 -0.9438 -4.315 -5.528 -16.36 -12.09 2.921 -1.231 -11.7 -6.859 -3.326 1.888 -2.067
13.735 -6.022 -4.809 -6.112 1.528 -6.921 -12.58 -18.25 -16.75 0.4944 -5.804 -15.3 -8.705 -5.124 -1.618 -1.618
13.74 1.978 1.708 0.3146 3.865 -7.101 -13.93 -15.64 -17.15 -0.3146 -8.002 -16.18 -9.849 -8 -5.303 -4.315
13.745 5.483 4.18 6.562 2.472 -6.697 -9.888 -9.258 -10.24 -0.8539 -8.442 -13.54 -9.233 -9.169 -8.539 -7.281
13.75 4.135 2.247 10.02 -3.101 -7.461 -3.371 -0.1798 1.407 -2.382 -7.914 -7.123 -5.452 -6.292 -9.079 -6.112
13.755 1.888 -0.04494 9.438 -9.978 -8.225 2.022 8.764 12.22 -5.708 -7.123 1.847 0.7914 -0.08989 -5.933 -0.3596
13.76 1.708 0.6292 4.36 -13.66 -7.281 4.09 13.71 16.66 -9.663 -5.892 10.2 6.331 6.022 -0.809 5.124
13.765 2.697 3.685 -3.191 -12.22 -3.506 2.787 12.94 13.19 -11.73 -3.429 15.3 8.705 8.899 3.416 6.382
13.77 2.787 5.843 -8.629 -6.517 1.618 0.809 8.899 6.023 -9.933 0.4397 16.18 8.266 8.18 4.674 3.865
13.775 1.348 4.404 -7.955 -0.764 4.854 0.4045 5.618 1.803 -5.213 4.045 13.19 6.683 6.112 3.326 0.5393
13.78 -0.9888 -0.8539 -2.202 1.034 3.416 1.258 4.854 4.617 -0.3146 5.364 7.65 5.188 4.854 2.157 -0.2697
13.785 -2.876 -7.685 4.315 -1.169 -1.843 2.382 6.562 12.79 2.787 4.221 2.286 5.012 5.303 4.135 3.236
13.79 -3.685 -12.4 8.944 -3.596 -6.562 4.719 10.11 20.4 4.944 2.902 -0.5276 6.859 6.742 8.539 9.978
13.795 -4.674 -13.57 11.01 -3.461 -7.056 8.809 12.81 22.03 7.056 2.99 -1.231 9.145 7.551 10.43 14.83
13.8 -8.09 -13.26 9.843 -1.753 -4.449 11.96 10.65 14.86 8.719 3.517 -2.462 8.09 6.202 6.112 12.58
13.805 -13.48 -13.98 4.854 -1.393 -2.337 10.11 1.303 -0.2638 9.213 3.166 -5.54 1.759 1.798 -2.607 3.775
13.81 -16.54 -15.19 -2.382 -3.551 -2.921 2.517 -12.09 -18.47 8.135 1.319 -9.145 -7.474 -4.494 -9.258 -5.573
13.815 -13.39 -14.56 -9.034 -7.281 -6.247 -7.461 -23.55 -32.1 5.348 -1.583 -11.7 -15.39 -9.978 -9.169 -10.16
13.82 -6.112 -11.46 -13.21 -11.24 -10.79 -15.82 -28.27 -34.73 1.079 -5.276 -12.57 -18.64 -12.22 -3.506 -9.348
13.825 -0.3596 -7.73 -13.93 -14.43 -14.61 -18.74 -24.54 -25.68 -3.506 -8.969 -11.96 -16.09 -10.52 2.607 -5.573
13.83 0.6292 -4.944 -9.573 -15.55 -15.51 -14.43 -12.85 -9.673 -7.326 -11.7 -10.02 -8.354 -5.843 4.944 -1.348
13.835 -0.9888 -2.607 0.3146 -13.93 -12.09 -4.045 3.101 6.551 -9.888 -12.57 -7.211 1.671 -0.1798 3.416 1.348
13.84 -0.2697 0.8539 12.99 -9.798 -4.674 7.82 17.66 17.45 -11.33 -11.34 -3.341 10.2 4.674 1.258 1.978
13.845 5.753 6.831 23.96 -3.64 5.258 16.45 26.83 21.72 -11.1 -7.298 2.198 16.09 8.449 1.708 2.607
13.85 16.09 14.65 30.61 4 14.79 20.45 30.88 22.47 -8.27 -0.4397 9.761 21.1 12.31 5.303 6.292
13.855 25.26 21.3 32 10.92 20.18 20.18 31.37 23.43 -3.191 6.419 16.88 25.85 16.9 8.899 12.13
13.86 27.6 22.92 27.24 13.8 18.43 15.64 27.69 25.11 0.809 8.969 19.52 27.61 20.22 8.899 15.91
13.865 22.38 18.74 16.58 11.64 10.88 8.09 19.24 23.92 1.124 5.54 16 23.65 19.33 5.213 15.01
13.87 14.65 12.18 3.685 7.955 3.685 1.303 8.18 18.33 -2.697 -0.7914 8.969 15.21 13.93 0.8989 11.42
13.875 9.798 7.416 -6.427 6.966 2.607 -1.034 -1.393 11.21 -7.64 -4.573 2.55 6.067 7.371 -1.528 8.27
13.88 8.449 5.573 -11.64 9.708 7.865 0.9438 -7.775 6.815 -10.2 -2.726 -1.231 -0.8793 3.146 -2.787 6.202
13.885 7.73 4.629 -12.76 14.11 14.38 3.865 -11.28 5.32 -8.18 3.693 -3.166 -5.804 1.438 -5.034 3.596
13.89 4.674 1.933 -11.51 17.39 16.49 4.674 -12.9 2.286 -0.9438 10.99 -5.012 -10.29 -0.4494 -8.09 -0.3596
13.895 -0.8989 -3.416 -9.843 18.2 12 2.562 -14.25 -5.979 8.854 15.56 -8.002 -16.27 -5.034 -9.528 -5.933
13.9 -7.101 -9.798 -9.843 16.63 3.73 -1.483 -16.58 -19.39 17.48 16.27 -11.34 -23.65 -12.13 -7.101 -11.78
13.905 -10.7 -13.66 -11.37 15.06 -2.382 -4.629 -18.61 -32.05 22.56 15.48 -11.52 -28.14 -17.8 -0.6292 -14.29
13.91 -9.888 -12.81 -11.69 16.04 -1.843 -3.91 -16.22 -35.09 25.57 17.41 -5.1 -23.83 -16.72 8.449 -9.258
13.915 -6.112 -8.899 -8.494 19.24 4.225 0.1798 -8.315 -23.65 28.22 22.77 6.419 -9.497 -7.101 17.35 2.697
13.92 -3.236 -6.247 -3.281 20.54 9.618 3.551 0.7191 -4.133 29.53 26.91 16.44 7.474 5.573 22.11 14.29
13.925 -3.865 -7.865 0.2247 15.82 8.674 2.112 5.258 10.9 26.56 24.45 18.64 17.32 12.85 20.04 18.34
13.93 -7.64 -13.35 0.3146 5.753 1.124 -2.876 3.91 13.89 18.7 15.21 12.75 16.71 11.24 13.3 14.83
13.935 -11.87 -19.19 -1.708 -5.213 -8.18 -7.371 0.3596 7.738 8.989 4.045 3.781 10.29 5.124 6.742 9.348
13.94 -12.49 -20.18 -2.966 -12.9 -13.44 -8.854 -0.9888 0.08793 1.079 -4.573 -2.726 4.485 0.809 2.697 5.663
13.945 -5.933 -12.54 -0.4494 -14.92 -11.78 -7.64 1.753 -4.441 -3.685 -9.321 -4.66 2.374 0.08989 -0.6292 3.146
13.95 6.831 1.978 6.562 -11.78 -4.629 -4.674 7.865 -5.628 -6.112 -11.87 -3.869 3.254 0.809 -5.573 0.08989
13.955 19.06 15.91 14.43 -6.427 2.697 -1.618 13.08 -4.441 -8.899 -15.21 -4.309 4.397 0.1798 -12.49 -4.225
13.96 22.65 21.98 17.17 -3.236 6.112 0.8539 12.81 -2.55 -14.38 -20.4 -8.09 2.902 -2.787 -20.58 -9.528
13.965 16.63 19.55 11.91 -2.652 6.292 3.416 6.472 -0.4836 -21.44 -24.36 -12.22 -0.5276 -6.112 -27.24 -13.21
13.97 7.101 13.84 2.202 -1.079 7.685 7.506 -0.4045 3.166 -24.09 -21.37 -10.64 -1.847 -6.022 -27.15 -11.06
13.975 1.798 10.79 -5.213 4.809 13.17 12.04 -3.146 9.013 -17.35 -9.409 -0.9673 1.407 -0.8989 -17.17 -2.517
13.98 4.584 12.9 -6.157 12.67 19.64 13.12 -1.348 12.84 -4.27 5.716 11.61 5.452 5.034 -1.978 5.573
13.985 12.31 17.39 -1.438 16.31 20.22 7.73 1.034 10.77 5.708 14.33 18.64 4.397 6.202 8.539 6.202
13.99 16.09 17.26 3.82 11.15 10.29 -2.742 1.483 5.496 6.292 12.4 16.09 -1.671 2.517 9.888 0.7191
13.995 8.629 7.506 4.764 -1.348 -7.775 -14.11 -0.1348 4.441 -0.6292 3.605 7.738 -7.035 0.1798 6.112 -2.787
14 -7.64 -7.64 0.5843 -15.37 -25.08 -21.17 -2.562 9.189 -9.034 -4.748 0.2638 -7.738 2.787 2.157 -0.7191
14.005 -20.67 -16.94 -4.045 -23.6 -30.56 -20.67 -4 12.97 -13.39 -7.914 -1.495 -5.364 7.281 -0.6292 2.966
14.01 -21.12 -13.03 -4.09 -22.02 -20.54 -12.13 -2.966 8.881 -11.19 -4.573 2.814 -3.341 8.27 -2.067 3.416
14.015 -11.51 -0.1348 0.9888 -12.9 -1.708 0.764 0.08989 -1.847 -4.449 2.55 9.497 -3.693 3.506 -1.348 -0.2697
14.02 -2.067 11.64 7.191 -3.91 14.47 12.49 2.652 -13.41 1.573 8.53 13.28 -6.507 -5.034 0.1798 -6.472
14.025 0.1798 15.91 10.34 -0.3146 20.27 19.51 3.281 -19.61 2.966 10.11 11.78 -10.38 -13.39 0.5393 -12.4
14.03 -4.225 12.54 9.438 -0.809 16.54 20.99 2.831 -16.88 1.933 8.881 7.474 -11.52 -16.81 0.9888 -13.84
14.035 -10.34 5.528 6.202 -0.9438 9.438 17.84 2.742 -7.386 2.607 7.738 3.605 -7.65 -13.39 3.775 -9.258
14.04 -12.04 0.5843 2.966 0.764 3.865 11.69 2.247 -0.04397 5.438 6.243 0.08793 -2.022 -7.191 6.022 -3.416
14.045 -7.64 0.4944 0.4494 1.933 0.4045 4.27 -0.04494 -2.374 6.337 1.847 -4.924 0.3517 -4.225 2.517 -2.607
14.05 -2.607 1.528 -2.966 0 -3.191 -2.831 -4.944 -11.12 3.775 -5.012 -11.61 -0.9673 -5.124 -5.573 -5.843
14.055 -4.315 -1.933 -9.213 -4.944 -8.135 -9.079 -10.74 -17.23 0.4944 -10.82 -16.97 -2.462 -6.292 -11.24 -7.101
14.06 -12.31 -8.674 -16.58 -10.34 -12.49 -13.17 -15.64 -15.83 -1.348 -13.54 -18.38 -2.55 -5.933 -12.22 -5.483
14.065 -17.89 -10.88 -20 -13.12 -12.31 -13.93 -16.94 -10.16 -2.202 -13.45 -15.48 -2.726 -5.933 -12.67 -5.843
14.07 -15.01 -4.989 -16.18 -11.6 -7.056 -10.47 -12.58 -2.77 -2.742 -11.26 -8.53 -2.726 -6.472 -14.56 -9.528
14.075 -7.281 3.685 -6.787 -7.146 -0.2247 -4.719 -2.876 6.419 -2.427 -6.771 0.7035 0.5276 -4.584 -14.02 -10.79
14.08 -1.169 8.764 4.135 -2.742 3.865 0.764 8.18 15.83 -1.169 -1.759 9.057 7.386 1.258 -8.449 -5.483
14.085 1.978 9.888 13.66 0.6292 5.034 4.539 15.96 20.88 -0.3596 0.6155 12.13 13.81 8.18 -0.5393 4.045
14.09 4.854 10.34 19.78 5.258 5.978 6.247 17.62 19.17 -0.1348 -0.8793 8.002 15.56 11.96 5.393 12.49
14.095 9.169 12.04 20.76 12.04 8.404 6.337 13.57 12.79 -0.3146 -5.188 -1.143 12.05 10.79 7.011 16.09
14.1 15.1 14.92 15.96 17.62 11.1 6.067 7.101 4.353 -2.472 -10.46 -10.9 5.628 5.483 2.427 12.67
14.105 19.78 16.27 6.517 16.45 10.88 6.337 1.798 -2.77 -7.775 -14.33 -16.18 0.1759 -0.8989 -7.101 3.955
14.11 17.17 10.47 -5.843 6.831 5.798 5.843 -0.5393 -4.485 -13.08 -13.28 -13.81 -0.3517 -3.146 -13.57 -2.607
14.115 3.416 -5.169 -18.25 -6.742 -3.236 2.202 -1.663 -0.08793 -13.26 -6.595 -5.188 4.221 0.809 -8.629 -0.5393
14.12 -15.1 -23.64 -25.84 -17.62 -11.96 -5.034 -4.494 3.869 -8.27 0.8793 2.374 7.738 5.843 4.404 6.472
14.125 -25.62 -32.22 -24.72 -21.08 -17.17 -13.48 -9.888 0.6155 -3.596 2.286 1.935 2.99 4.404 12.94 7.73
14.13 -21.84 -26.25 -16.76 -18.16 -19.15 -19.69 -15.51 -7.606 -3.64 -3.957 -6.595 -9.057 -3.955 10.34 -1.258
14.135 -9.798 -13.21 -8.27 -13.35 -20.27 -21.21 -17.35 -12.35 -7.281 -12.05 -15.83 -19.35 -12.49 1.618 -13.57
14.14 0.8989 -2.831 -3.416 -11.06 -21.08 -17.35 -12.81 -9.849 -10.11 -15.39 -18.2 -20.49 -14.92 -5.213 -21.12
14.145 5.303 1.169 -1.079 -11.06 -18.83 -8.854 -3.82 -3.649 -9.708 -11.87 -12.75 -13.98 -11.87 -7.73 -22.83
14.15 3.596 0.08989 1.258 -9.348 -11.42 0.4944 5.079 1.363 -5.213 -4.045 -4.397 -6.507 -7.461 -6.652 -21.75
14.155 -1.258 -3.101 4.494 -2.876 -0.5393 6.921 9.888 3.957 2.112 4.221 1.583 -2.814 -4.854 -2.966 -19.96
14.16 -4.135 -4.449 7.955 7.056 8.989 9.213 10.56 5.408 8.989 10.2 3.869 -2.462 -4.135 1.618 -17.35
14.165 -0.9888 -1.528 10.29 15.55 13.93 9.258 10.56 7.123 12.45 13.63 5.54 -1.231 -2.337 5.393 -12.58
14.17 5.483 2.517 9.528 18.61 13.53 8.674 12.54 11.3 12.58 16.27 10.2 5.188 3.865 9.169 -3.056
14.175 8.899 2.966 4.629 15.82 10.47 7.596 16.36 16.44 11.51 18.73 17.76 17.06 14.2 13.57 12.04
14.18 7.371 0.08989 -1.438 9.933 7.865 6.067 19.19 17.81 8.854 18.29 22.95 27.87 23.01 14.38 26.88
14.185 5.034 -0.4944 -4.539 4 6.607 4.629 17.89 12.62 2.652 11.43 19.61 29.99 23.64 6.831 32.54
14.19 5.663 3.775 -3.865 -0.1798 4.404 2.787 11.15 4.529 -6.157 -0.3517 7.65 21.19 16.09 -5.483 26.52
14.195 8.989 10.29 -1.933 -2.472 -0.4944 0.2697 0.7191 -0.8354 -12.72 -10.64 -6.419 7.123 6.112 -12.85 15.55
14.2 13.03 15.28 -0.1798 -2.876 -6.562 -1.708 -9.213 -3.122 -13.03 -14.33 -15.21 -4.836 -0.8989 -10.97 7.371
14.205 15.55 16.76 1.528 -1.753 -9.798 -2.067 -15.46 -6.023 -8.225 -11.96 -16.8 -11.52 -3.685 -6.112 4.045
14.21 12.85 12.49 2.157 -0.3146 -9.169 -2.427 -17.75 -10.6 -2.202 -7.826 -14.33 -13.37 -3.506 -5.933 3.775
14.215 2.697 1.303 -0.4494 0 -7.281 -4.944 -17.93 -14.33 1.573 -4.924 -10.64 -11.43 -1.438 -11.33 5.483
14.22 -10.88 -12.85 -5.708 -1.393 -6.697 -8.449 -16.72 -14.2 2.921 -2.902 -5.804 -6.595 0.9888 -16 8.36
14.225 -19.33 -22.61 -10.34 -3.685 -7.416 -9.348 -13.8 -9.893 3.011 0.2638 0.7914 -1.319 2.787 -13.39 9.888
14.23 -17.98 -23.69 -12.09 -5.124 -7.64 -5.573 -10.29 -3.957 3.551 5.452 7.738 1.143 2.787 -1.888 7.82
14.235 -9.888 -17.98 -11.37 -4.809 -5.888 0.6742 -8.404 -1.011 4.494 10.2 11.34 -0.8793 0.5393 12.49 2.157
14.24 -1.258 -10.02 -9.034 -3.416 -3.011 5.079 -8.854 -4.968 3.551 10.38 8.09 -7.211 -4.135 19.24 -5.573
14.245 2.607 -3.955 -5.393 -2.787 -1.753 4.045 -10.97 -14.07 -1.213 3.869 -1.671 -15.21 -9.978 12.4 -13.66
14.25 -0.3596 -2.607 -1.618 -4.36 -4.36 -3.416 -13.21 -21.24 -8.18 -5.628 -12.49 -21.46 -14.2 -2.067 -20.22
14.255 -7.73 -5.348 1.618 -6.787 -9.079 -13.17 -13.12 -21.06 -11.82 -11.08 -16.53 -23.3 -15.64 -11.24 -22.92
14.26 -12.4 -7.236 5.753 -6.247 -10.34 -17.3 -8.315 -13.85 -8.719 -8.178 -10.73 -20.4 -15.37 -7.64 -21.66
14.265 -8.09 -3.101 11.33 -0.764 -4.449 -10.47 0.3146 -5.188 -0.8539 0 -0.08793 -15.65 -15.37 3.685 -19.15
14.27 3.596 6.157 15.28 7.146 5.978 3.64 7.865 0.1319 5.798 6.419 6.683 -11.78 -15.73 12.31 -17.62
14.275 15.1 14.92 13.57 12.58 14.88 16.22 9.888 0.7035 7.775 6.683 5.979 -8.354 -14.47 12.31 -15.28
14.28 19.96 18.47 7.101 13.12 18.29 21.53 7.416 -0.7035 6.337 2.902 1.935 -2.638 -9.528 6.382 -9.348
14.285 16.9 16.31 0.9888 9.978 17.26 20.94 5.528 0.3957 5.393 0.8793 1.671 6.507 -1.348 1.258 -0.6292
14.29 8 10.29 -1.258 5.843 14.88 19.19 8.315 6.111 7.551 3.693 7.65 16.27 6.921 1.618 6.652
14.295 -3.326 2.427 -0.4494 2.966 12.81 19.55 15.33 13.54 11.28 9.673 15.92 22.95 11.96 5.843 9.978
14.3 -12.22 -4.674 1.213 2.112 10.34 22.02 23.28 17.85 13.12 13.63 19.7 25.59 13.03 8.899 11.69
14.305 -15.01 -9.124 2.607 2.202 5.618 22.97 28.18 17.32 10.92 11.87 14.95 25.76 13.12 7.191 15.55
14.31 -11.6 -10.38 3.461 2.112 -1.483 17.62 26.65 15.3 6.202 5.54 4.748 25.68 16 3.056 23.01
14.315 -5.034 -9.618 4 1.708 -8.27 5.124 19.28 15.7 3.865 0.7035 -2.902 26.38 22.02 2.517 32.36
14.32 0.8989 -8.045 4.764 2.202 -10.52 -9.303 10.47 18.82 6.921 2.462 -1.759 27.35 28.04 8.27 39.55
14.325 2.517 -7.326 4.449 3.146 -7.146 -19.42 3.506 20.88 12.63 9.321 5.979 25.68 29.75 16.45 39.82
14.33 -2.067 -8.764 0.08989 2.652 -2.067 -23.42 -2.112 16.53 14.29 14.33 11.7 17.94 24.27 19.78 30.65
14.335 -10.79 -11.28 -8.404 -0.3596 1.034 -23.46 -8.315 4.045 7.955 11.7 8.53 4.133 12.94 14.74 15.46
14.34 -16.9 -10.7 -15.51 -2.966 2.067 -20.94 -13.48 -11.3 -3.371 2.55 -1.935 -9.761 0.8989 5.303 1.618
14.345 -13.93 -3.596 -14.88 -2.022 3.775 -16 -14.47 -20.88 -12.04 -6.507 -11.87 -17.41 -6.112 -1.618 -5.753
