    T[sec] F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
6.63 17.17 -1.528 -3.73 13.84 17.71 -2.966 -3.73 -3.298 13.8 13.19 13.98 -5.012 -3.955 7.461 -14.29
6.635 18.16 -1.034 -4.989 14.92 18.16 -7.865 -6.697 -4.441 13.84 12.31 13.72 -7.298 -6.562 7.461 -13.12
6.64 11.96 -0.6292 -5.978 12.22 12.27 -11.06 -9.303 -5.672 10.47 6.243 5.364 -9.585 -9.978 0.5393 -11.69
6.645 0.5393 -0.08989 -5.753 6.112 2.292 -10.11 -9.933 -6.287 3.326 -2.55 -6.683 -10.11 -12.94 -8.449 -9.258
6.65 -10.88 1.034 -3.596 -1.888 -7.775 -5.483 -7.775 -5.496 -6.607 -10.9 -16.62 -8.002 -13.39 -13.84 -4.764
6.655 -17.35 2.562 -0.809 -9.348 -14.92 0.2697 -3.775 -3.298 -17.21 -16.36 -20.93 -4.309 -10.79 -13.12 1.798
6.66 -17.62 4.09 1.438 -13.66 -17.75 3.775 0.1798 -1.055 -24 -17.85 -19.79 -0.8793 -6.292 -7.461 8.719
6.665 -13.75 5.438 2.787 -12.72 -16.63 3.73 2.157 0.1319 -22.2 -15.04 -14.86 1.495 -1.708 0.08989 13.84
6.67 -8.629 6.157 3.371 -7.191 -12.22 1.663 2.247 -0.4397 -11.33 -8.442 -7.826 3.078 2.067 7.191 16.27
6.675 -4.315 5.843 2.517 -0.4494 -6.562 0.08989 1.528 -1.583 2.742 -0.08793 0.08793 5.1 5.213 12.31 16.63
6.68 -1.798 4.584 1.079 3.146 -2.067 0.9438 2.067 -1.143 11.73 7.211 7.474 8.705 8.899 15.01 16.54
6.685 -0.4494 3.91 1.169 1.798 0.6292 4.404 5.034 2.946 11.82 11.17 13.1 13.63 13.57 15.28 17.53
6.69 1.079 4.989 3.416 -1.753 1.978 9.169 9.933 9.497 5.663 11.61 15.21 18.2 17.98 12.49 18.25
6.695 2.966 6.876 6.067 -4.045 2.697 12.99 13.57 14.42 -0.2247 9.409 12.4 19.52 19.33 6.202 15.91
6.7 3.955 7.775 6.652 -2.382 3.146 13.35 13.39 13.89 -1.393 5.892 5.276 16.18 15.82 -2.247 9.528
6.705 3.056 6.652 5.393 1.933 3.101 10.47 9.438 7.826 1.663 2.11 -2.814 9.585 8.719 -9.169 1.528
6.71 0.7191 4.449 3.326 5.753 2.067 6.157 4.315 0.2198 4.899 -0.9673 -8.002 2.638 1.438 -11.33 -4.225
6.715 -1.258 2.067 1.034 4.944 -0.3146 2.607 1.079 -4.924 3.326 -2.55 -8.793 -2.11 -3.416 -8.899 -5.843
6.72 -2.067 0.7191 -0.809 -1.124 -4.494 0.7191 0.4494 -5.628 -2.966 -3.078 -6.947 -4.309 -5.393 -4.944 -4.584
6.725 -1.888 0.809 -1.079 -8.944 -8.045 0.1798 1.573 -3.166 -9.393 -2.814 -4.66 -4.309 -5.483 -2.427 -3.146
6.73 -0.7191 1.843 0.2247 -12.36 -8.404 0.6292 2.787 -0.3517 -10.92 -2.11 -3.517 -3.254 -4.764 -2.607 -3.865
6.735 1.169 2.112 1.393 -8.629 -4.539 1.079 2.966 0.9673 -6.337 -0.8793 -3.429 -2.11 -3.685 -4.674 -6.382
6.74 2.876 0.5393 1.573 0 1.663 0.9438 2.292 1.583 1.079 0.7035 -2.902 -0.8793 -1.888 -6.292 -8.18
6.745 3.685 -1.888 1.483 8.494 7.191 0.3596 1.528 3.429 7.91 3.341 -0.4397 0.7914 0.8989 -4.854 -7.101
6.75 3.865 -3.64 1.753 12.49 9.438 -0.4494 1.213 6.727 12.18 6.771 4.221 2.374 3.955 0 -3.236
6.755 4.045 -4.674 1.034 11.19 7.775 -1.663 0.2247 8.574 13.12 9.761 8.705 2.726 4.764 6.292 0.809
6.76 4.404 -5.483 -1.303 6.742 3.865 -3.775 -2.292 6.155 11.19 10.02 10.38 0.9673 2.157 11.15 2.607
6.765 4.854 -6.337 -4.09 2.876 0.9438 -5.663 -5.483 0.5716 7.056 6.771 9.233 -1.935 -2.517 13.39 2.247
6.77 5.573 -6.831 -5.169 1.753 0.9888 -5.933 -6.831 -4.221 2.022 1.847 6.947 -3.869 -5.933 13.21 1.079
6.775 5.034 -6.337 -3.82 1.663 3.146 -4.09 -5.213 -4.441 -2.382 -1.935 5.364 -3.693 -5.933 11.06 0.4494
6.78 1.258 -4.944 -0.6292 -0.2247 4 -1.438 -1.393 -0.1319 -4.764 -2.638 4.573 -1.495 -2.787 7.011 0
6.785 -6.472 -2.202 3.551 -4.494 1.393 0.764 2.337 5.364 -3.416 -1.231 3.605 1.407 1.169 1.978 -0.809
6.79 -14.56 1.708 6.831 -8.36 -3.191 1.798 4.494 8.31 0.809 0.1759 1.583 3.517 3.506 -3.416 -2.607
6.795 -17.62 5.708 7.596 -8.719 -6.921 2.337 4.854 6.683 4.899 -0.3517 -1.671 3.605 3.056 -8.539 -5.303
6.8 -11.96 8.674 5.933 -5.079 -7.236 3.281 4.315 2.638 5.663 -2.99 -5.452 1.935 0.3596 -12.67 -7.91
6.805 0.3596 10.43 5.079 0.04494 -4.36 4.674 4.225 -0.3078 2.787 -6.243 -7.826 0.08793 -1.978 -14.65 -8.899
6.81 13.12 11.73 6.831 3.011 -1.213 5.753 4.629 -0.4836 -1.843 -8.09 -8.002 -0.8793 -2.157 -13.84 -7.461
6.815 18.97 11.51 9.798 1.169 -1.258 4.944 3.865 0.3517 -6.427 -8.442 -7.211 -0.9673 -0.08989 -11.24 -4.135
6.82 14.11 8.539 10.65 -4.584 -5.258 1.303 0.809 -0.1759 -9.753 -8.266 -6.947 -0.6155 2.697 -8 0
6.825 1.618 2.697 7.506 -9.798 -10.2 -4.045 -3.64 -2.154 -11.42 -8.354 -7.123 -0.1759 5.034 -4.404 4.315
6.83 -10.43 -4.989 0.6292 -10.47 -11.73 -8.225 -7.281 -3.913 -11.19 -7.738 -5.892 0.4397 6.112 -0.3596 8
6.835 -15.1 -12.94 -7.955 -6.697 -8.449 -10.25 -8.719 -3.781 -9.708 -5.452 -2.374 0.5276 5.573 3.775 9.978
6.84 -11.87 -18.7 -14.83 -2.517 -3.506 -10.83 -8.674 -2.374 -7.461 -1.847 2.374 -0.4397 3.596 6.831 9.528
6.845 -5.213 -20.04 -16.54 -1.034 -0.5843 -10.97 -8.225 -0.9233 -4.539 1.143 6.507 -2.286 1.169 8.629 7.73
6.85 0.08989 -16.13 -12.49 -2.067 -1.079 -10.47 -7.551 -0.5276 -1.079 2.374 8.53 -4.221 -0.5393 9.708 6.022
6.855 2.787 -9.528 -6.427 -2.876 -2.382 -8.674 -6.562 -1.231 2.337 2.11 8.266 -5.188 -1.169 10.43 5.663
6.86 4.135 -3.73 -2.787 -0.809 -1.573 -5.258 -5.034 -2.198 5.483 2.11 7.211 -4.836 -1.169 11.69 6.292
6.865 6.652 -1.393 -2.562 3.775 2.742 -1.303 -3.371 -2.506 8.09 3.605 7.123 -3.693 -1.258 13.57 6.472
6.87 10.79 -1.933 -4.539 8.315 8.629 1.393 -2.697 -2.902 10.2 6.419 8.442 -3.254 -2.247 14.83 4.494
6.875 14.47 -3.506 -6.157 8.989 11.91 1.124 -4.045 -4.221 10.11 8.442 9.057 -4.924 -4.854 12.67 -0.9888
6.88 14.47 -3.775 -5.798 5.708 10.2 -1.753 -6.697 -6.199 6.652 7.386 7.123 -8.53 -8.449 5.843 -9.169
6.885 9.888 -1.618 -2.382 1.708 5.573 -4.494 -8.27 -7.123 1.034 3.429 3.166 -11.34 -10.88 -3.416 -16.54
6.89 3.326 2.022 1.978 0.9438 2.472 -4.629 -6.607 -5.32 -3.955 -0.8793 -0.3517 -10.55 -10.7 -11.33 -20.13
6.895 -1.169 3.91 3.82 3.82 3.281 -1.888 -2.517 -2.638 -6.022 -2.99 -1.671 -6.243 -7.91 -15.01 -19.06
6.9 -1.708 1.978 1.393 7.056 6.247 1.573 1.348 -1.935 -4.764 -2.726 -1.319 -0.7914 -4.045 -14.47 -14.74
6.905 0.7191 -2.067 -2.787 7.64 8.315 3.64 2.921 -4.397 -1.213 -1.583 -0.6155 2.99 -0.809 -11.33 -9.798
6.91 3.955 -4.719 -4.629 5.888 7.955 4.315 2.427 -7.694 2.472 -0.9673 -0.7035 3.605 0.809 -8 -6.202
6.915 6.202 -3.775 -2.831 4.18 5.798 4.404 1.843 -8.617 4.225 -1.143 -1.759 1.759 0.7191 -5.753 -4.494
6.92 5.843 -0.2247 1.034 4.18 3.551 4.494 1.888 -5.232 3.82 -1.671 -3.078 -0.6155 -0.2697 -4.045 -3.865
6.925 3.236 3.146 4.449 5.213 2.337 4.045 3.011 1.055 2.472 -1.935 -3.517 -1.407 -0.8989 -1.438 -2.337
6.93 -0.08989 4.09 4.764 5.079 1.933 2.876 3.596 6.463 1.888 -1.935 -2.99 -0.08793 -0.2697 2.427 1.438
6.935 -2.157 1.483 1.348 2.292 0.7191 1.079 2.697 7.167 1.843 -2.462 -3.078 1.847 1.528 5.483 6.562
6.94 -2.337 -2.921 -3.64 -2.202 -2.112 -0.3596 0.5393 3.21 0.5843 -4.221 -4.836 2.726 3.236 5.573 10.97
6.945 -1.528 -5.843 -6.562 -5.213 -5.573 -0.3596 -1.348 -1.847 -2.067 -7.123 -7.474 2.462 4.225 2.787 12.76
6.95 -1.079 -5.843 -5.528 -4.899 -7.73 0.5393 -2.067 -4.617 -4.854 -9.233 -9.057 1.495 3.775 -0.7191 11.24
6.955 -1.978 -4.135 -2.787 -3.101 -8.135 0.4494 -2.292 -4.792 -6.067 -9.145 -8.53 -0.08793 1.708 -3.056 6.292
6.96 -4.674 -3.596 -1.438 -2.742 -7.596 -1.978 -3.73 -4.001 -4.449 -6.595 -6.419 -2.198 -1.438 -3.326 0
6.965 -8.09 -4.674 -1.753 -4.135 -6.157 -5.573 -5.933 -3.429 0.04494 -2.374 -3.605 -3.781 -4.135 -2.067 -5.124
6.97 -9.618 -5.483 -2.517 -3.91 -2.921 -7.011 -6.831 -2.55 5.708 2.55 -1.055 -3.869 -5.034 -0.4494 -7.191
6.975 -7.82 -4.629 -2.022 0 1.933 -4.36 -4.764 -0.8354 8.674 6.507 0.6155 -2.462 -4.135 -0.08989 -6.921
6.98 -3.685 -2.022 -0.3146 5.843 6.517 0.809 -0.2697 1.319 6.607 7.914 1.231 -0.4397 -3.056 -1.528 -6.292
6.985 0 1.618 2.921 9.079 8.09 5.303 4.629 3.298 0.9888 6.507 1.407 1.407 -2.517 -3.236 -6.292
6.99 1.708 4.854 6.876 6.427 6.112 6.921 7.64 4.177 -4 4.045 2.198 2.814 -2.337 -3.685 -6.472
6.995 1.978 6.472 9.798 -0.764 2.112 5.798 8.36 4.177 -5.438 2.814 3.957 3.693 -1.798 -2.607 -5.573
7 2.247 6.112 10.74 -7.551 -0.9438 3.865 7.775 4.045 -3.596 3.341 5.892 4.748 -0.08989 -0.6292 -2.607
7.005 3.326 4.989 9.978 -9.213 -1.753 3.281 7.146 4.573 -1.079 4.397 6.947 6.067 2.157 1.348 1.888
7.01 4.854 3.91 8.18 -6.112 -0.8989 3.596 6.652 5.232 -0.9438 4.045 6.155 6.507 3.326 2.697 5.663
7.015 5.393 2.831 4.494 -2.787 -1.079 3.146 5.393 4.177 -4.225 1.319 2.814 4.397 1.798 2.607 6.382
7.02 3.865 1.528 -0.3146 -2.876 -3.461 1.258 2.607 0.8793 -7.82 -2.286 -1.935 0.08793 -1.708 1.618 4.404
7.025 1.079 1.483 -3.865 -4.449 -5.438 -0.2697 0.3146 -2.11 -7.056 -3.781 -5.012 -3.166 -3.775 1.438 3.056
7.03 0.1798 3.73 -3.236 -2.697 -3.101 1.618 0.9888 -1.759 -0.6742 -0.8793 -3.693 -2.374 -1.618 3.506 5.573
7.035 2.876 7.461 0.5843 4.135 3.685 6.921 5.528 2.066 7.506 4.748 1.143 2.726 4.854 6.652 11.24
7.04 7.191 10.52 4.944 11.1 10.34 12.13 11.01 6.639 11.46 9.057 6.243 8.705 11.78 8.899 16
7.045 8.989 10.79 8.135 11.42 11.28 13.08 13.66 8.881 8.899 8.881 8.266 11.43 15.1 9.258 16.27
7.05 5.753 8.225 8.629 3.82 5.753 8.584 11.51 7.694 3.236 5.452 7.123 9.233 13.3 8.449 11.51
7.055 -0.8989 3.91 6.292 -6.562 -1.798 1.438 5.843 4.177 -0.2697 2.55 4.748 4.221 8.36 7.461 5.034
7.06 -7.011 0.04494 2.202 -12 -6.112 -4.18 0.04494 0.7914 0.2247 2.286 3.341 0.4397 3.865 6.921 1.438
7.065 -9.169 -1.124 -0.8539 -9.303 -4.764 -5.843 -3.101 -0.3957 1.933 3.429 3.429 0.08793 2.607 6.112 2.157
7.07 -6.742 1.213 -1.213 -2.382 -0.8539 -4.18 -2.742 0.3957 0 2.462 3.166 1.935 3.685 3.236 4.225
7.075 -2.337 5.438 0.2697 1.573 0.4944 -1.843 -0.9888 1.055 -7.371 -2.374 -0.08793 2.462 3.865 -2.966 2.876
7.08 0.3596 8.809 2.292 -0.3146 -2.472 -1.034 0.2247 0.5276 -16.04 -9.145 -6.419 -0.5276 0.809 -10.97 -3.236
7.085 0.2697 10.43 4.045 -3.326 -5.708 -0.7191 0.3596 -0.5276 -18.52 -12.49 -12.13 -5.188 -4.494 -16.09 -10.52
7.09 0 9.888 5.169 -0.4494 -3.64 0.809 0.6292 -1.231 -10.56 -8.53 -12.75 -7.738 -8.809 -14.83 -13.57
7.095 2.427 7.191 4.225 9.079 4.18 3.371 1.124 -1.759 3.281 0.8793 -7.826 -6.331 -9.798 -8.27 -10.52
7.1 6.831 2.517 1.169 17.98 12.18 4.899 0.809 -2.726 14.11 9.585 -1.143 -2.55 -7.73 -1.348 -4.315
7.105 9.258 -2.382 -2.022 17.98 13.53 3.371 -0.9888 -3.737 15.82 11.61 2.55 0.3517 -4.404 1.528 0.08989
7.11 6.831 -5.169 -3.146 8.045 6.742 -0.3596 -3.236 -3.517 9.483 6.595 1.407 0.7035 -2.067 -0.5393 0
7.115 0.3596 -5.124 -2.112 -5.124 -3.416 -3.82 -4.719 -1.275 1.124 -1.055 -2.726 -0.9673 -1.348 -5.213 -3.326
7.12 -6.292 -3.236 -0.764 -12.9 -10.02 -5.169 -4.315 1.495 -3.596 -6.507 -6.067 -2.55 -1.708 -8.36 -6.202
7.125 -8.629 -0.9438 0.08989 -11.46 -9.303 -4.404 -2.292 3.298 -2.697 -6.859 -4.836 -2.022 -1.169 -6.831 -5.393
7.13 -4.944 0.5393 0.2247 -4.18 -2.831 -2.517 0.1798 2.726 1.708 -2.814 1.407 0.7035 1.348 -0.7191 -1.169
7.135 2.067 1.124 -0.6742 2.427 4.27 -1.079 1.843 0.4397 6.247 3.254 9.409 3.957 5.573 6.742 3.775
7.14 7.82 0.9438 -2.022 4.809 7.775 0.04494 2.292 -1.451 8.764 8.53 14.86 6.067 10.07 12.13 7.191
7.145 8.539 1.258 -2.157 4.18 7.191 1.708 2.517 -0.9673 9.124 11.26 15.74 7.035 13.39 14.11 9.348
7.15 4.584 2.067 -0.8989 3.64 4.584 4.18 3.236 1.759 7.416 10.46 12.22 7.474 14.47 12.94 10.97
7.155 -1.528 1.708 -0.3596 3.281 1.483 5.753 3.551 4.045 2.517 5.979 5.804 6.947 12.4 9.348 11.6
7.16 -7.91 -1.169 -2.292 1.034 -2.787 4.36 1.798 3.298 -4.18 -0.7035 -1.319 4.573 7.461 4.404 10.25
7.165 -13.84 -5.393 -5.438 -4.045 -7.506 -0.4045 -1.843 0.08793 -9.124 -6.859 -6.947 0.5276 1.258 0.2697 6.562
7.17 -18.34 -8.315 -7.82 -8.315 -11.06 -6.022 -6.382 -3.254 -7.73 -9.057 -9.497 -3.869 -4.045 -1.618 1.888
7.175 -19.96 -8.989 -8.404 -8.899 -12 -9.753 -10.07 -5.496 -0.4494 -6.859 -9.761 -7.298 -7.461 -1.618 -1.888
7.18 -18.16 -8.045 -7.82 -5.888 -11.01 -10.88 -12.13 -7.167 6.787 -3.693 -9.761 -9.233 -9.528 -1.708 -3.775
7.185 -13.57 -7.371 -5.978 -3.101 -9.888 -10.25 -12.63 -8.837 7.101 -3.605 -10.55 -9.849 -10.88 -3.416 -4.225
7.19 -8.36 -7.326 -3.73 -3.596 -9.169 -8.539 -11.69 -10.33 -0.8539 -7.123 -11.52 -9.585 -11.33 -6.562 -4.494
7.195 -4.045 -7.955 -2.921 -6.247 -7.82 -6.202 -9.213 -10.11 -12.4 -11.08 -11.08 -8.705 -10.79 -9.978 -5.843
7.2 -1.798 -7.91 -3.955 -7.056 -4.045 -2.517 -5.483 -6.859 -19.15 -11.7 -8.178 -6.771 -8.989 -11.96 -7.551
7.205 -1.079 -5.708 -5.169 -2.652 2.517 2.652 -0.5393 -0.7035 -16.04 -7.65 -3.254 -3.254 -5.933 -11.42 -7.82
7.21 0.08989 -1.034 -4.674 5.124 9.753 8.36 4.584 6.155 -5.843 -1.583 1.759 1.319 -2.517 -9.438 -5.663
7.215 2.697 4.315 -2.157 10.7 13.21 12.4 8.404 9.893 3.64 1.847 4.221 5.452 0.1798 -7.82 -2.517
7.22 6.112 8.225 1.528 9.663 11.06 13.17 9.843 9.277 5.753 0.7035 3.429 7.123 1.618 -7.101 -0.3596
7.225 9.438 9.888 5.708 4.494 6.742 11.06 9.573 6.287 1.753 -2.55 2.022 6.507 2.607 -5.303 -0.2697
7.23 12.85 9.528 8.494 2.517 5.753 7.91 8.449 3.825 -1.843 -2.902 3.781 4.836 3.775 0.1798 -1.798
7.235 16.81 6.472 7.236 7.64 10.65 4.449 6.517 2.594 0.1348 2.55 9.761 2.814 4.494 9.258 -3.955
7.24 19.6 0.1348 1.169 15.96 17.62 0.1798 2.787 1.143 7.685 11.61 17.41 1.055 3.685 19.06 -5.483
7.245 18.34 -8.225 -6.517 19.28 20.22 -5.393 -2.427 -1.099 16.09 19.08 22.95 0.08793 1.888 26.07 -4.494
7.25 11.42 -14.83 -11.96 13.17 14.97 -10.52 -6.831 -3.517 20.13 21.02 23.39 0.6155 0.809 28.31 0.1798
7.255 0.7191 -16.4 -12.72 0.6292 3.82 -12.31 -8.18 -4.001 17.35 16.62 18.03 2.55 1.798 25.26 7.73
7.26 -9.169 -11.91 -9.438 -10.25 -7.461 -9.303 -5.348 -1.803 8.899 8.178 8.881 4.836 4.404 17.98 15.19
7.265 -13.75 -3.326 -3.506 -12.72 -12.85 -2.517 0.08989 1.979 -0.5843 -0.7035 -0.5276 6.243 6.382 8.899 18.79
7.27 -11.87 5.258 2.652 -6.966 -10.97 4.449 5.393 4.792 -6.831 -6.595 -6.771 5.452 5.303 0.08989 16
7.275 -6.112 9.618 5.843 0.5843 -5.213 7.91 7.371 3.957 -7.955 -8.09 -9.145 2.022 0.7191 -7.551 6.742
7.28 -1.888 8.09 5.124 3.281 -0.764 6.247 4.989 -0.04397 -5.483 -6.595 -9.321 -2.99 -5.663 -13.75 -5.034
7.285 -1.978 3.371 2.112 -0.1798 -0.4494 1.303 0.2247 -4.617 -2.472 -4.836 -9.321 -7.211 -10.34 -17.89 -14.02
7.29 -4.315 -0.8539 -1.169 -6.067 -3.236 -3.551 -4.225 -6.595 -1.753 -5.188 -10.64 -9.233 -11.51 -19.87 -17.17
7.295 -5.124 -3.101 -3.73 -10.16 -7.281 -6.337 -7.101 -6.023 -5.169 -8.354 -13.72 -9.849 -10.43 -20.22 -15.82
7.3 -2.966 -4.135 -5.933 -11.19 -10.65 -7.281 -8.539 -4.704 -11.1 -12.75 -17.06 -10.29 -9.708 -19.51 -13.66
7.305 -0.3596 -4.584 -6.112 -9.753 -12.13 -7.191 -8.719 -3.913 -14.88 -15.12 -17.85 -10.9 -10.16 -16.99 -12.67
7.31 -0.4494 -4.18 -3.775 -7.101 -10.34 -6.292 -7.416 -3.21 -12.4 -12.75 -14.33 -10.46 -10.07 -12.67 -12.31
7.315 -3.955 -2.652 -0.3596 -3.91 -5.888 -4.18 -4.629 -1.803 -4.225 -6.507 -8.002 -7.826 -7.551 -8.09 -10.88
7.32 -9.348 -0.4045 2.742 -1.348 -1.303 -1.528 -1.169 0.3957 4.449 -0.5276 -2.286 -3.078 -2.247 -5.393 -7.101
7.325 -13.3 2.067 4.494 -0.6742 0.4944 0.8989 2.067 3.166 8.854 2.022 0.8793 2.462 4.225 -4.045 -1.348
7.33 -13.21 3.73 5.348 -1.708 -0.809 2.157 4.09 5.276 8.18 1.671 2.11 7.211 9.258 -1.708 5.124
7.335 -8.809 3.73 4.315 -3.101 -3.326 2.112 4.315 5.408 5.124 1.935 3.605 9.497 10.88 4.045 10.34
7.34 -2.607 2.022 2.067 -2.652 -3.865 0.809 3.236 3.385 3.371 5.188 6.859 9.145 9.528 12.94 13.84
7.345 2.607 0.1348 0.1348 1.124 -0.6292 -0.6292 1.798 0.7035 4.225 10.29 11.34 7.386 7.101 21.93 16
7.35 6.112 -0.6292 -0.04494 6.876 5.528 -1.303 0.6742 -1.099 6.382 13.37 14.51 5.452 5.663 26.61 16.9
7.355 8 -0.3596 1.169 10.92 10.7 -1.034 0 -1.539 6.921 12.05 14.07 3.693 5.034 24.45 15.73
7.36 8.449 0.04494 3.146 9.933 11.69 -0.3146 -0.1348 -0.3957 5.303 7.386 10.11 2.286 4.494 16.99 12.4
7.365 7.551 0.9438 5.753 5.258 8.854 1.258 0.6292 2.594 3.91 3.341 5.716 1.319 3.506 9.438 8.09
7.37 6.022 3.236 8.449 1.573 5.708 3.685 2.831 6.727 4.764 3.078 3.781 1.055 2.157 5.124 3.865
7.375 4.764 6.292 9.303 2.022 4.899 6.337 5.213 9.321 6.427 5.452 4.045 0.6155 0.5393 2.876 -0.08989
7.38 3.326 8.045 7.236 4.719 5.618 6.831 6.157 8.53 5.124 6.155 3.869 -0.6155 -1.348 -0.7191 -4.854
7.385 0.809 7.011 3.865 5.438 4.989 4.494 4.629 4.221 0.1348 2.55 2.022 -2.55 -3.506 -6.382 -10.16
7.39 -2.697 3.596 1.663 1.663 1.708 0.6292 1.888 -0.4836 -5.213 -2.55 -0.2638 -4.045 -4.854 -11.15 -14.47
7.395 -5.393 -0.3146 1.258 -4.899 -2.787 -2.112 0 -2.858 -6.652 -4.573 -0.2638 -4.045 -4.944 -10.88 -15.82
7.4 -4.854 -3.281 2.022 -9.753 -5.528 -2.337 0 -1.495 -3.326 -1.319 2.638 -2.638 -3.416 -5.213 -13.39
7.405 -0.5393 -4 2.607 -9.124 -5.034 -0.3146 1.258 2.594 1.079 3.869 6.507 -0.3517 -0.6292 1.888 -8.18
7.41 6.112 -3.596 2.202 -4.225 -1.753 1.348 2.067 5.936 1.708 5.54 7.562 1.495 2.337 4.674 -2.966
7.415 11.15 -4 -0.3146 0.4944 0.3596 0.4045 0.9438 5.628 -3.775 1.055 3.605 1.847 3.775 0.2697 -0.5393
7.42 11.24 -6.022 -3.955 0.5393 -0.9888 -3.371 -2.472 2.022 -11.69 -6.947 -3.869 0.9673 2.966 -8.27 -0.9888
7.425 6.382 -7.551 -5.843 -3.326 -4.944 -7.416 -5.618 -1.451 -15.1 -12.13 -9.673 0.2638 0.9888 -13.84 -1.888
7.43 0.8989 -5.798 -4.18 -6.562 -7.596 -8 -5.798 -1.803 -10.16 -10.11 -9.585 1.231 -0.08989 -11.42 -0.809
7.435 -0.6292 -1.169 -0.9438 -4.989 -6.652 -4.09 -2.831 0.6595 0.08989 -1.847 -4.133 3.341 0.6292 -2.787 2.787
7.44 1.438 3.461 0.9438 0.4944 -2.607 1.438 0.7191 2.77 8.494 6.507 1.847 5.188 2.787 5.753 7.281
7.445 3.506 4.674 0.4494 6.292 1.213 5.079 2.427 2.022 9.978 9.761 3.781 5.54 4.854 9.438 10.79
7.45 2.067 2.067 -1.258 9.393 2.921 4.809 1.169 -2.022 5.753 7.386 1.231 4.221 5.124 7.551 12.22
7.455 -1.798 -1.933 -2.247 8.989 2.067 1.933 -1.438 -7.123 0.4045 2.814 -3.429 1.583 2.966 3.146 11.42
7.46 -4.045 -4.135 -1.034 6.517 0.1798 -0.6742 -3.101 -9.849 -2.607 -0.4397 -6.507 -1.055 -0.5393 -0.2697 8.809
7.465 -0.9888 -1.663 3.236 4.225 -0.6742 -0.3596 -1.798 -7.606 -1.798 -1.319 -5.628 -2.11 -3.146 -0.8989 5.753
7.47 7.461 4.404 9.169 3.416 0.5843 3.551 2.831 -0.7914 0.9438 -0.4397 -0.8793 -0.6155 -2.337 0.8989 3.416
7.475 16.45 10.56 12.99 3.371 3.551 8.674 8.449 7.474 2.742 1.055 4.924 2.814 1.528 3.056 2.337
7.48 19.96 12.9 12.18 2.742 6.022 11.46 11.73 12.88 2.292 2.198 8.793 6.067 5.753 4.135 2.337
7.485 15.64 10.92 7.865 1.618 6.966 10.16 10.61 12.88 0.6292 2.55 9.409 7.123 7.461 4.045 2.966
7.49 7.101 6.697 2.831 1.483 6.067 5.303 5.663 7.211 -0.9438 2.022 7.035 4.66 5.393 2.787 3.056
7.495 0.3596 2.292 -1.213 2.067 3.506 -0.7191 -0.8539 -1.715 -2.697 -0.2638 1.847 -1.055 0.1798 -0.5393 0.8989
7.5 -1.888 -1.483 -3.865 1.348 -0.5843 -5.933 -6.697 -10.77 -6.067 -4.924 -5.54 -7.914 -6.112 -6.472 -4.045
7.505 -0.8989 -4.135 -4.809 -2.157 -5.798 -8.944 -10.07 -15.87 -10.92 -11.52 -13.28 -13.1 -11.06 -13.39 -10.25
7.51 0 -4.854 -4.404 -7.506 -10.2 -9.798 -10.52 -15.65 -15.6 -17.67 -18.91 -14.86 -13.48 -18.79 -15.46
7.515 -1.169 -3.73 -3.551 -12.31 -12.67 -9.438 -9.573 -11.91 -18.11 -20.93 -21.02 -13.81 -13.84 -21.03 -18.07
7.52 -4.225 -1.213 -3.146 -13.75 -12.45 -8.809 -8.989 -8.134 -17.03 -20.05 -19.61 -11.43 -12.94 -19.87 -17.71
7.525 -7.82 2.202 -2.247 -10.61 -9.843 -8 -8.494 -5.892 -11.82 -15.3 -15.39 -8.881 -10.43 -15.91 -14.83
7.53 -9.708 5.573 -0.3146 -4.36 -5.618 -5.708 -6.876 -3.913 -3.775 -8.178 -9.673 -5.892 -5.933 -10.34 -10.16
7.535 -8.539 7.551 1.258 1.213 -1.753 -1.753 -2.921 -1.099 3.73 -1.143 -4.485 -2.198 -0.2697 -5.303 -5.483
7.54 -4.584 6.921 1.348 2.382 -0.4494 2.517 2.292 3.341 6.921 2.902 -1.583 1.759 4.674 -2.427 -2.517
7.545 0.7191 4.584 0.6292 -1.438 -2.517 5.393 6.562 7.738 4.719 1.935 -1.407 4.748 7.191 -2.247 -1.528
7.55 5.124 2.562 0.2697 -7.011 -6.472 5.663 8 9.497 -0.6292 -2.726 -3.341 5.804 6.831 -3.775 -1.978
7.555 6.472 1.663 0.2697 -10.7 -9.798 3.82 5.843 6.815 -5.438 -7.562 -6.155 4.397 4.674 -5.843 -2.517
7.56 2.787 1.348 -0.08989 -10.88 -10.92 1.303 1.933 0.9673 -6.966 -9.145 -8.617 1.583 2.427 -6.292 -1.708
7.565 -5.213 1.124 -1.079 -8.539 -9.618 0 -1.348 -3.957 -4.674 -6.331 -8.881 -0.3517 1.438 -3.146 1.798
7.57 -12.76 0.1348 -2.831 -6.067 -6.787 0.4494 -2.067 -5.056 -0.764 -1.055 -6.067 0.1759 2.157 3.955 7.73
7.575 -14.83 -1.663 -5.528 -5.348 -4.494 1.618 -0.5843 -2.99 1.843 3.605 -1.143 2.55 3.326 12.22 14.29
7.58 -10.34 -3.73 -7.955 -6.562 -3.596 2.112 0.8989 -0.6155 1.573 5.188 4.045 5.1 4.225 17.98 19.51
